id	created_at	updated_at	name	is_medication
734	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BIO-AMOXYCILLIN & CLAVULANIC ACID FORTE 62.5MG POWDER, FOR SUSPENSION by BIOTECH LABS PTY LTD	
735	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	KNZ 200 200MG TABLET by STRIDES ARCOLAB	
736	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	LUMARTEM HS 80 80MG TABLET by CIPLA LTD	
737	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	GIAGRA 100 100MG TABLET by HETERO LABS LTD	
738	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FEBRAMOL 10MG INJECTABLE by AMANTA HEALTHCARE LTD	
739	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	LAMIVUDINE; ZIDOVUDINE 150MG TABLET by STRIDES ARCOLAB LTD	
740	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	TELURA 300MG TABLET, COATED by MYLAN LABORATORIES LIMITED	
741	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	LAMIVUDINE; NEVERAPINE; ZIDOVUDINE 200MG TABLET by STRIDES ARCOLAB LTD	
742	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	SERETIDE 25/50 INHAILER 25MCG INHALATION by GLAXOSMITHKLINE S.A (PTY) LTD	
743	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BIO-AMOXYCILLIN & CLAVULANIC ACID FORTE 250MG POWDER, FOR SUSPENSION by BIOTECH LABS PTY LTD	
744	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	LUMARTEM HS 80 480MG TABLET by CIPLA LTD	
745	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PHYTORAL 200MG TABLET by MICRO LABS LTD	
746	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	LAMIVUDINE; ZIDOVUDINE 300MG TABLET by STRIDES ARCOLAB LTD	
747	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	TELURA 300MG TABLET, COATED by MYLAN LABORATORIES LIMITED	
748	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	LAMIVUDINE; NEVERAPINE; ZIDOVUDINE 300MG TABLET by STRIDES ARCOLAB LTD	
749	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	SII BCG VACCINE BP (FREEZE DRIED) 1X VACCINE by SERUM INSTITUTE OF INDIA PVT LTD	
750	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	SERETIDE 25/50 INHAILER 50MCG INHALATION by GLAXOSMITHKLINE S.A (PTY) LTD	
751	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	GIAGRA 50 50MG TABLET by HETERO LABS LTD	
752	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	GRAND-PA ADVANCE 500MG TABLET, COATED by GLAXOSMITHKLINE CONSUMER HEALTHCARE S.A. (PTY) LTD	
753	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BIO-AMOXYCILLIN AND CLAVULANIC ACID 31.25MG POWDER, FOR SUSPENSION by BIOTECH LABS PTY LTD	
754	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	TELURA 600MG TABLET, COATED by MYLAN LABORATORIES LIMITED	
755	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	LUMET 20MG TABLET by CIPLA QUALITY CHEMICAL INDUSTRIES LIMITED	
756	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	SII BCG VACCINE BP (FREEZE DRIED) 33X VACCINE by SERUM INSTITUTE OF INDIA PVT LTD	
757	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	LAMIVUDINE; ZIDOVUDINE DISPERSIBLE 30MG TABLET by MYLAN LABORATORIES LIMITED	
758	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	LAMIVUDINE; NEVIRAPINE; ZIDOVUDINE 30MG TABLET by STRIDES ARCOLAB LTD	
759	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BIO-AMOXYCILLIN AND CLAVULANIC ACID 125MG POWDER, FOR SUSPENSION by BIOTECH LABS PTY LTD	
760	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AZOPLUS 100MG SUSPENSION by PLUS FIVE PHARMACEUTICALS PVT LTD	
761	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	LUMET 120MG TABLET by CIPLA QUALITY CHEMICAL INDUSTRIES LIMITED	
762	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	LAMIVUDINE; ZIDOVUDINE DISPERSIBLE 60MG TABLET by MYLAN LABORATORIES LIMITED	
763	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	LAMIVUDINE; NEVIRAPINE; ZIDOVUDINE 50MG TABLET by STRIDES ARCOLAB LTD	
764	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BACQUIRE 500 500MG POWDER/INJECTABLE by RANBAXY LABS LTD	
765	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	WATER FOR INJECTIONS 1000ML INJECTABLE by DATLABS PRIVATE LIMITED	
766	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NOVADOL ASP 120MG ELIXIR by PHARMANOVA (PVT) LTD	
767	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BACTROBAN 2G OINTMENT by GLAXOSMITHKLINE S.A (PTY) LTD	
768	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	LUMITER 20MG TABLET by MACLEODS PHARMACEUTICALS LTD	
769	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	LAMIVUDINE; NEVIRAPINE; ZIDOVUDINE 60MG TABLET by STRIDES ARCOLAB LTD	
770	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BECLATE 200 200MCG INHALATION by CIPLA LTD	
771	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BACQUIRE 500 500MG POWDER/INJECTABLE by RANBAXY LABS LTD	
772	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ENHANCIN 1.2G INJECTABLE by RANBAXY LABS LTD	
773	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NIZORAL 2G SHAMPOO by JOHNSON & JOHNSON (PVT) LTD	
774	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	LAMIVUDINE;ZIDOVUDINE 30MG TABLET by CIPLA LTD	
775	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	LUMITER 120MG TABLET by MACLEODS PHARMACEUTICALS LTD	
776	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	LAMIVUDINE;ZIDOVUDINE 60MG TABLET by CIPLA LTD	
777	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	DERMOCIN 2G OINTMENT by LINCOLN PHARMACEUTICALS LIMITED	
778	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	LAMIVUDINE; NEVIRAPINE; ZIDOVUDINE 30MG TABLET by CIPLA LTD	
779	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BECLATE 50 50MCG INHALATION by CIPLA LTD	
780	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BEESIX 50MG TABLET by LANCASTER INDUSTRIAL PVT LTD	
781	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BENCOLE 40MG SUSPENSION by ADCOCK INGRAM LIMITED	
782	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NIZORAL 2G CREAM by JOHNSON & JOHNSON PVT LTD	
783	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	LUMITER DT 20MG TABLET by MACLEODS PHARMACEUTICALS LIMITED	
784	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	LAMIVUDINE; NEVIRAPINE; ZIDOVUDINE 50MG TABLET by CIPLA LTD	
785	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BENDAMUSTINE MYLAN 25MG POWDER/INJECTABLE by MYLAN LABORATORIES LIMITED (OTL)	
786	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BENCOLE 200MG SUSPENSION by ADCOCK INGRAM LIMITED	
787	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BENYLIN DRY COUGH 15MG SYRUP by JOHNSON & JOHNSON (PVT) LTD	
788	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ZOVILAM 150MG TABLET by MYLAN LABORATORIES LIMITED	
789	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	SUPIROCIN 2G OINTMENT by GLENMARK PHARMACEUTICALS LTD	
790	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PYRIDOXINE HYDROCHLORIDE 25MG TABLET by S K AGE EXPORTS	
791	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	LUMITER DT 120MG TABLET by MACLEODS PHARMACEUTICALS LIMITED	
792	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	LAMIVUDINE; NEVIRAPINE; ZIDOVUDINE 60MG TABLET by CIPLA LTD	
793	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ZOVILAM 300MG TABLET by MYLAN LABORATORIES LIMITED	
794	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BESEMAX 35MG TABLET by ADCOCK INGRAM LIMITED	
795	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BENDAMUSTINE MYLAN 100MG POWDER/INJECTABLE by MYLAN LABORATORIES LIMITED (OTL)	
796	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	SULPHAMETHOXAZOLE & TRIMETHOPRIM 40MG SUSPENSION by SM PHARMACEUTICALS	
797	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BETACO SYRUP 15MG SYRUP by ZIMBABWE PHARMACEUTICALS HEALTHCARE	
798	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BESTINEM 1G 1G INJECTABLE by RANBAXY LABS LTD	
799	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	TREZAV 150MG TABLET by MYLAN LABORATORIES LIMITED	
800	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BESEMAX 450MG TABLET by ADCOCK INGRAM LIMITED	
801	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	SULPHAMETHOXAZOLE & TRIMETHOPRIM 200MG SUSPENSION by SM PHARMACEUTICALS	
802	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ZOVILAM PED 30MG TABLET by MYLAN LABORATORIES LIMITED	
803	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BET CREAM 0.1G CREAM by LINCOLN PHARMACEUTICALS LIMITED	
804	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BETACIDE ANTISEPTIC 7.5G LIQUID by DATLABS PRIVATE LIMITED	
805	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BETAGAN 0.5G SOLUTION/DROPS by ALLERGAN PHARMACEUTICALS (PTY) LTD	
806	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	TREZAV 200MG TABLET by MYLAN LABORATORIES LIMITED	
807	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ZOVILAM PED 60MG TABLET by MYLAN LABORATORIES LIMITED	
808	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BETALOC ZOK 100MG TABLET, COATED by ASTRA ZENECA LIMITED	
809	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BETAPRO 1.375MG TABLET by ZIMBABWE PHARMACEUTICALS HEALTHCARE	
810	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	MERONEM IV 500MG POWDER/INJECTABLE by PFIZER LIMITED	
811	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	TREZAV 300MG TABLET by MYLAN LABORATORIES LIMITED	
812	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BETASONE 0.1G OINTMENT by VARICHEM PHARMACEUTICALS (PVT) LTD	
813	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FIBROSAL 1G CREAM by CAPS PVT LTD	
814	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BETOPTIC 0.5G SOLUTION/DROPS by NOVARTIS SOUTH AFRICA (PTY) LTD	
815	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BETAPRO 30MG TABLET by ZIMBABWE PHARMACEUTICALS HEALTHCARE	
816	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BETT 40IU SUSPENSION by BIOLOGICAL E. LIMITED	
817	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BETALOC ZOK 25MG TABLET, COATED by ASTRA ZENECA LIMITED	
818	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	RONEM 1000MG POWDER/INJECTABLE by VENUS REMEDIES LTD	
819	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BICALUTAMIDE 50MG TABLET, COATED by INTAS PHARMACEUTICAL LIMITED	
820	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	TREZAV PED 30MG TABLET by MYLAN LABORATORIES LIMITED	
821	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FIBROSAL 1G CREAM by CAPS PVT LTD	
822	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BILOCOR 5MG TABLET by PHARMA DYNAMICS PTY LTD	
823	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	TREZAV PED 50MG TABLET by MYLAN LABORATORIES LIMITED	
824	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	REVELOL-XL-50 47.5MG TABLET, COATED by IPCA LABORATORIES LIMITED	
825	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FIBROSAL 5G CREAM by CAPS PVT LTD	
826	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BICATERO 50MG TABLET, COATED by HETERO LABS LTD	
827	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BILTRICIDE 600MG TABLET, COATED by BAYER (PTY) LTD	
828	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BINFIN 5 5MG TABLET by HETERO LABS LTD	
829	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BIO FARMA ORAL POLIO VACCINE 0.1ML VACCINE by BIOVAC ZIMBABWE (PVT) LTD	
830	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BILOCOR 10MG TABLET by PHARMA DYNAMICS PTY LTD	
831	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BIOTECH TRAZODONE 50MG CAPSULE by BIOTECH LABS PTY LTD	
832	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	TREZAV PED 60MG TABLET by MYLAN LABORATORIES LIMITED	
833	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BIOTET 3G OINTMENT by CAPS PVT LTD	
834	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BYPRO 50MG TABLET, COATED by FRESENIUS KABI ONCOLOGY LTD	
835	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PRAZIQUANTEL 600MG TABLET, COATED by CIPLA LTD	
836	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BETALOC ZOK 50MG TABLET by ASTRA ZENECA LIMITED	
837	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	GERMSTOP 1G SOLUTION/MOUTHWASH by DATLABS PRIVATE LIMITED	
838	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BOTECH TRAZODONE 50MG CAPSULE by BIOTECH LABS PTY LTD	
839	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BISOTROL 10 10MG TABLET, COATED by IPCA LABORATORIES LTD	
840	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BIRATO 250 250MG TABLET by MSN LABORATORIES PRIVATE LIMITED	
841	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BIVALENT ORAL POLIO MERIEUX 5.8MG VACCINE by SANOFI-AVENTIS SOUTH AFRICA (PTY) LTD	
842	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BIOTET 1G OINTMENT by CAPS PVT LTD	
843	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CASODEX 50MG TABLET, COATED by ASTRA ZENECA LIMITED	
844	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BLESOL 15IU POWDER/INJECTABLE by VENUS REMEDIES LTD	
845	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PRAZIQUANTEL 600MG TABLET by UMEDICA	
846	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	POVICIDE MOUTHWASH AND GARGLE 1G SOLUTION, GARGEL by PLUS FIVE PHARMACEUTICALS PVT LTD	
847	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BIVALENT ORAL POLIO MERIEUX 6MG VACCINE by SANOFI-AVENTIS SOUTH AFRICA (PTY) LTD	
848	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BISOTROL 5 5MG TABLET, COATED by IPCA LABORATORIES LTD	
849	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BONIVA 150MG TABLET, COATED by ROCHE PRODUCTS (PTY) LTD	
850	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BRUFEN 200MG TABLET, COATED by ABBOTT LABORATORIES SA (PTY) LTD	
851	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ZYTICA 250MG TABLET by JANSSEN PHARMACEUTICA (PTY) LTD	
852	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BSS ALCON 0.64G SOLUTION by ALCON LABORATORIES	
853	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BSV-HUMOG 75IU POWDER/INJECTABLE by BHARAT SERUMS & VACCINES LTD	
854	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BUPICAN 5MG SOLUTION by BAXTER PHARMACEUTICALS INDIA PRIVATE LIMITED	
855	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BRUFEN 400MG TABLET, COATED by ABBOTT LABORATORIES SA (PTY) LTD	
856	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BUPICAN 0.5G INJECTABLE by BAXTER PHARMACEUTICALS INDIA PRIVATE LIMITED	
857	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CA - C 1000 SANDOZ LEMON/ORANGE 0.327G TABLET, EFFERVESCENT by NOVARTIS CONSUMER HEALTH	
858	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CADIPRIM 80MG TABLET by CADILA PHARMACEUTICALS LTD	
859	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CAFEMOL ADULT 24MG TABLET by ADCOCK INGRAM	
860	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CAFFEINE CITRATE  (1ML) 10MG SOLUTION by MACARTHYS LABORATORIES T/A MARTINDALE PHARMA LIMITED	
861	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CA - C 1000 SANDOZ LEMON/ORANGE 1G TABLET, EFFERVESCENT by NOVARTIS CONSUMER HEALTH	
862	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	DERMAPAL - CALAMINE CREAM 4G CREAM by PLUS FIVE PHARMACEUTICALS PVT LTD	
863	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CADIPRIM 400MG TABLET by CADILA PHARMACEUTICALS LTD	
864	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CAFEMOL ADULT 400MG TABLET by ADCOCK INGRAM	
865	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	IBUPROFEN 200MG TABLET, COATED by DATLABS PRIVATE LIMITED	
866	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CALCIUM-SANDOZ FORTE 0.3G TABLET, EFFERVESCENT by NOVARTIS CONSUMER HEALTH	
867	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CALSUBA 500MG TABLET by PHARMACARE LTD	
868	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CAMPHORATED OIL 20G LINIMENT by LANCASTER INDUSTRIAL PVT LTD	
869	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CA - C 1000 SANDOZ LEMON/ORANGE 1G TABLET, EFFERVESCENT by NOVARTIS CONSUMER HEALTH	
870	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CANCYT 100MG SOLUTION by NAPROD LIFE SCIENCES PVT LTD	
871	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PEPALETS 136.8MG TABLET by LEMEX PRODUCTS PVT LTD	
872	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	COTRIMOXAZOLE 480MG TABLET by MACLEODS PHARMACEUTICALS LTD	
873	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CALCIUM-SANDOZ FORTE 2.94G TABLET, EFFERVESCENT by NOVARTIS CONSUMER HEALTH	
874	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	IBUPROFEN 400MG TABLET, COATED by DATLABS PRIVATE LIMITED	
875	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	MR STRONG 500 50MG CAPSULE by CAPS PVT LTD	
876	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CANDID-B 1G LOTION by GLENMARK PHARMACEUTICAL LIMITED	
877	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CO-TRIMOXAZOLE 480MG TABLET by DATLABS PRIVATE LIMITED	
878	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	MR STRONG 500 500MG CAPSULE by CAPS PVT LTD	
879	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	IBUPROFEN 200MG TABLET, COATED by FDC LIMITED	
880	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CANDITRAL 100MG CAPSULE by GLENMARK PHARMACEUTICALS LTD	
881	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CANESPOR 1G CREAM by BAYER (PTY) LTD	
882	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CYTARINE 100MG INJECTABLE by FRESENIUS KABI ONCOLOGY LTD	
883	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	HYCAMTIN 4MG POWDER/INJECTABLE by NOVARTIS PHARMA SERVICES AG	
884	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CAPECITABINE MYLAN 150MG TABLET, COATED by MYLAN S.A.S	
885	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CARACA-12.5 12.5MG TABLET by INTAS PHARMACEUTICALS LTD	
886	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CANDID-B 0.025G CREAM by GLENMARK PHARMACEUTICALS LTD	
887	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	COTRINOL 480MG TABLET by PLUS FIVE PHARMACEUTICALS (PVT) LTD	
888	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	IBUPROFEN 400MG TABLET, COATED by FDC LIMITED	
889	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CAPECITABINE MYLAN 500MG TABLET, COATED by MYLAN S.A.S	
890	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	HYCAMTIN 0.25MG CAPSULE by NOVARTIS PHARMA SERVICES AG	
891	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CANDID-B 1G CREAM by GLENMARK PHARMACEUTICALS LTD	
892	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CARCA-3.125 3.125MG TABLET by INTAS PHARMACEUTICALS LTD	
893	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CARBOXY METHYL CELLULOSE SODIUM 5MG SOLUTION/DROPS by AMANTA HEALTHCARE LTD	
894	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CARDISAR 25MG TABLET, COATED by MYLAN PHARMACEUTICALS PVT LTD	
895	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CARDIZ 40MG TABLET by NEW AVAKASH INTERNATIONAL	
896	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CARDIZ-CO 12.5MG TABLET by NEW AVAKASH INTERNATIONAL	
897	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	COTRIZOLE 480MG TABLET by VARICHEM PHARMACEUTICALS (PVT) LTD	
898	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	IBUPROFEN 200MG TABLET, COATED by REMEDICA LTD	
899	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CARDISAR 160MG TABLET, COATED by MYLAN PHARMACEUTICALS PVT LTD	
900	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CARDIZ-CO 40MG TABLET by NEW AVAKASH INTERNATIONAL	
901	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	KAPETRAL 500MG TABLET, COATED by REMEDICA LTD	
902	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	HYCAMTIN 1MG CAPSULE by NOVARTIS PHARMA SERVICES AG	
903	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CARCA-6.25 6.25MG TABLET by INTAS PHARMACEUTICALS LTD	
904	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CARDIZ 80MG TABLET by INNOVATA PHARMACEUTICALS LTD	
905	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	COTRIZOLE DS 960MG TABLET by VARICHEM PHARMACEUTICALS (PVT) LTD	
906	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	IBUPROFEN 400MG TABLET, COATED by BAL PHARMA	
907	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CARDURA XL 4MG TABLET, COATED by PFIZER LABS PTY LTD	
908	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CASPOFUNGIN MYLAN 50MG POWDER/INJECTABLE by MYLAN LABORATORIES LIMITED (OTL)	
