code	name	created_at	updated_at
L97.909	Non-pressure chronic ulcer of unspecified part of unspecified lower leg with unspecified severity	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S53.003A	Unspecified subluxation of unspecified radial head, initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S53.003D	Unspecified subluxation of unspecified radial head, subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S53.003S	Unspecified subluxation of unspecified radial head, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L02.91	Cutaneous abscess, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
F50.81	Binge eating disorder	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
I37.1	Nonrheumatic pulmonary valve insufficiency	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
I71.40	Abdominal aortic aneurysm, without rupture, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
A04.72	Enterocolitis due to Clostridium difficile, not specified as recurrent	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
F32.89	Other specified depressive episodes	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L90.9	Atrophic disorder of skin, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Y24.9XXA	Unspecified firearm discharge, undetermined intent, initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Y24.9XXD	Unspecified firearm discharge, undetermined intent, subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Y24.9XXS	Unspecified firearm discharge, undetermined intent, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R27.8	Other lack of coordination	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
J86.0	Pyothorax with fistula	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
I82.3	Embolism and thrombosis of renal vein	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
D21.9	Benign neoplasm of connective and other soft tissue, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
H10.10	Acute atopic conjunctivitis, unspecified eye	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L29.9	Pruritus, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
I46.9	Cardiac arrest, cause unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
F19.10	Other psychoactive substance abuse, uncomplicated	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
E53.1	Pyridoxine deficiency	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
D53.8	Other specified nutritional anemias	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
O00.90	Unspecified ectopic pregnancy without intrauterine pregnancy	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
E76.3	Mucopolysaccharidosis, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Q27.30	Arteriovenous malformation, site unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
C46.9	Kaposi's sarcoma, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
H66.90	Otitis media, unspecified, unspecified ear	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R74.8	Abnormal levels of other serum enzymes	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
E11.3599	Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
D53.9	Nutritional anemia, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
V89.2XXA	Person injured in unspecified motor-vehicle accident, traffic, initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
V89.2XXD	Person injured in unspecified motor-vehicle accident, traffic, subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
V89.2XXS	Person injured in unspecified motor-vehicle accident, traffic, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
A20.9	Plague, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
K62.3	Rectal prolapse	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M23.90	Unspecified internal derangement of unspecified knee	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
K43.2	Incisional hernia without obstruction or gangrene	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L13.1	Subcorneal pustular dermatitis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T81.40XA	Infection following a procedure, unspecified, initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T81.40XD	Infection following a procedure, unspecified, subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T81.40XS	Infection following a procedure, unspecified, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
N30.90	Cystitis, unspecified without hematuria	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M51.9	Unspecified thoracic, thoracolumbar and lumbosacral intervertebral disc disorder	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
J38.00	Paralysis of vocal cords and larynx, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L02.93	Carbuncle, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
A57	Chancroid	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
A41.9	Sepsis, unspecified organism	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
B00.4	Herpesviral encephalitis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
C94.00	Acute erythroid leukemia, not having achieved remission	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
K38.1	Appendicular concretions	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M83.4	Aluminum bone disease	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
C90.30	Solitary plasmacytoma not having achieved remission	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L41.1	Pityriasis lichenoides chronica	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Q67.6	Pectus excavatum	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
A17.0	Tuberculous meningitis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
A58	Granuloma inguinale	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
H26.8	Other specified cataract	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
I62.00	Nontraumatic subdural hemorrhage, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
F41.9	Anxiety disorder, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
E83.01	Wilson's disease	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
J09.X2	Influenza due to identified novel influenza A virus with other respiratory manifestations	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
E04.2	Nontoxic multinodular goiter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
N30.10	Interstitial cystitis (chronic) without hematuria	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
N15.1	Renal and perinephric abscess	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
C62.90	Malignant neoplasm of unspecified testis, unspecified whether descended or undescended	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Q79.2	Exomphalos	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
G45.9	Transient cerebral ischemic attack, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L05.91	Pilonidal cyst without abscess	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
D34	Benign neoplasm of thyroid gland	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R64	Cachexia	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M40.50	Lordosis, unspecified, site unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R45.83	Excessive crying of child, adolescent or adult	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
N76.0	Acute vaginitis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
J43.9	Emphysema, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
K80.50	Calculus of bile duct without cholangitis or cholecystitis without obstruction	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
D72.823	Leukemoid reaction	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
G54.9	Nerve root and plexus disorder, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
B07.9	Viral wart, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
A54.42	Gonococcal arthritis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
H16.9	Unspecified keratitis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R21	Rash and other nonspecific skin eruption	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
E26.81	Bartter's syndrome	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R04.1	Hemorrhage from throat	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
O36.5990	Maternal care for other known or suspected poor fetal growth, unspecified trimester, not applicable or unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T75.3XXA	Motion sickness, initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T75.3XXD	Motion sickness, subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T75.3XXS	Motion sickness, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
H27.10	Unspecified dislocation of lens	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
H04.309	Unspecified dacryocystitis of unspecified lacrimal passage	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M11.80	Other specified crystal arthropathies, unspecified site	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
D65	Disseminated intravascular coagulation [defibrination syndrome]	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
I05.9	Rheumatic mitral valve disease, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
E80.20	Unspecified porphyria	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
C55	Malignant neoplasm of uterus, part unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S52.209A	Unspecified fracture of shaft of unspecified ulna, initial encounter for closed fracture	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S52.209B	Unspecified fracture of shaft of unspecified ulna, initial encounter for open fracture type I or II	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S52.209C	Unspecified fracture of shaft of unspecified ulna, initial encounter for open fracture type IIIA, IIIB, or IIIC	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S52.209D	Unspecified fracture of shaft of unspecified ulna, subsequent encounter for closed fracture with routine healing	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S52.209E	Unspecified fracture of shaft of unspecified ulna, subsequent encounter for open fracture type I or II with routine healing	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S52.209F	Unspecified fracture of shaft of unspecified ulna, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S52.209G	Unspecified fracture of shaft of unspecified ulna, subsequent encounter for closed fracture with delayed healing	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S52.209H	Unspecified fracture of shaft of unspecified ulna, subsequent encounter for open fracture type I or II with delayed healing	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S52.209J	Unspecified fracture of shaft of unspecified ulna, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S52.209K	Unspecified fracture of shaft of unspecified ulna, subsequent encounter for closed fracture with nonunion	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S52.209M	Unspecified fracture of shaft of unspecified ulna, subsequent encounter for open fracture type I or II with nonunion	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S52.209N	Unspecified fracture of shaft of unspecified ulna, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S52.209P	Unspecified fracture of shaft of unspecified ulna, subsequent encounter for closed fracture with malunion	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S52.209Q	Unspecified fracture of shaft of unspecified ulna, subsequent encounter for open fracture type I or II with malunion	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S52.209R	Unspecified fracture of shaft of unspecified ulna, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S52.209S	Unspecified fracture of shaft of unspecified ulna, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
B69.9	Cysticercosis, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
H57.02	Anisocoria	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R58	Hemorrhage, not elsewhere classified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R19.5	Other fecal abnormalities	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M31.0	Hypersensitivity angiitis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
A55	Chlamydial lymphogranuloma (venereum)	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
G56.00	Carpal tunnel syndrome, unspecified upper limb	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
N05.0	Unspecified nephritic syndrome with minor glomerular abnormality	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L98.5	Mucinosis of the skin	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T87.30	Neuroma of amputation stump, unspecified extremity	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
D36.10	Benign neoplasm of peripheral nerves and autonomic nervous system, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
C57.00	Malignant neoplasm of unspecified fallopian tube	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
N76.2	Acute vulvitis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S63.006A	Unspecified dislocation of unspecified wrist and hand, initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S63.006D	Unspecified dislocation of unspecified wrist and hand, subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S63.006S	Unspecified dislocation of unspecified wrist and hand, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L40.3	Pustulosis palmaris et plantaris	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L50.5	Cholinergic urticaria	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R23.4	Changes in skin texture	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
F03.90	Unspecified dementia, unspecified severity, without behavioral disturbance, psychotic disturbance, mood disturbance, and anxiety	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
G40.901	Epilepsy, unspecified, not intractable, with status epilepticus	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
G93.9	Disorder of brain, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L81.9	Disorder of pigmentation, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
E51.2	Wernicke's encephalopathy	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S00.35XA	Superficial foreign body of nose, initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S00.35XD	Superficial foreign body of nose, subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S00.35XS	Superficial foreign body of nose, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
K76.89	Other specified diseases of liver	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M47.812	Spondylosis without myelopathy or radiculopathy, cervical region	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
J35.2	Hypertrophy of adenoids	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
K27.3	Acute peptic ulcer, site unspecified, without hemorrhage or perforation	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T74.92XA	Unspecified child maltreatment, confirmed, initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T74.92XD	Unspecified child maltreatment, confirmed, subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T74.92XS	Unspecified child maltreatment, confirmed, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
D50.9	Iron deficiency anemia, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R82.4	Acetonuria	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M43.10	Spondylolisthesis, site unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R10.83	Colic	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
J05.0	Acute obstructive laryngitis [croup]	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
E74.21	Galactosemia	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L58.9	Radiodermatitis, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
K52.9	Noninfective gastroenteritis and colitis, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
I81	Portal vein thrombosis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
I74.9	Embolism and thrombosis of unspecified artery	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
J61	Pneumoconiosis due to asbestos and other mineral fibers	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
E87.8	Other disorders of electrolyte and fluid balance, not elsewhere classified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
E27.40	Unspecified adrenocortical insufficiency	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L68.0	Hirsutism	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
I15.0	Renovascular hypertension	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
I27.81	Cor pulmonale (chronic)	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
F50.00	Anorexia nervosa, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
H46.9	Unspecified optic neuritis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
G06.0	Intracranial abscess and granuloma	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
