id	created_at	updated_at	trade_name	applicant_name	manufacturer_name	strength_numerators	medication_id	consumable_id
454	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	NOVADOL	PHARMANOVA (PVT) LTD	PHARMANOVA (PVT) LTD HARARE ZIMBABWE;  CADILA PHARMACEUTICALS LIMITED AHMEDABAD INDIA	{120}	170	455
455	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ATENOLOL-50	IPCA LABORATORIES LTD	IPCA LABS LTD  INDIA	{50}	173	456
456	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	DISPRIN	RECKITT BENKISER PHARMACEUTICALS	RECKITT BENCKISER HEALTHCARE UK LIMITED HULL UNITED KINGDOM	{300}	163	457
457	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ISOPTO ATROPINE	ALCON PHARM LTD	ALCON-COUVREUR N.V. PUURS BELGIUM	{1}	175	458
458	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	VITAMIN C	LANCASTER INDUSTRIAL PVT LTD	LANCASTER INDUSTRIAL PVT LTD BULAWAYO ZIMBABWE	{250}	159	459
459	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	EPIGABALIN 25	MSN LABORATORIES PRIVATE LIMITED	MSN LABORATORIES PRIVATE LIMITED, FORMULATION DIVISION KOTHUR INDIA	{25}	171	460
460	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ASMED	PLUS FIVE PHARMACEUTICALS PVT LTD	PLUS FIVE PHARMACEUTICALS PVT LTD HARARE ZIMBABWE	{2}	174	461
461	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	MONTERA 4	COSPHARM INVESTMENTS PVT LIMITED	MSN LABORATORIES LTD (FORMULATION DIVISION JINNARAM MANDAL INDIA	{4}	166	462
462	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ATACAND PLUS	ASTRAZENECA UK LTD	ASTRAZENECA AB, SODERTALDE SWEDEN	{25,32}	172	463
463	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	COMBIART-DT	STRIDES ARCOLAB LTD	STRIDES ARCOLAB LTD BANGALOR INDIA	{20,120}	153	464
464	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	PANADO	ADCOCK INGRAM LIMITED	ADCOCK INGRAMS SA (PTY) LTD JOHANNESBURG SOUTH AFRICA;  ADCOCK INGRAM LTD JOHANNESBURG SOUTH AFRICA;  ADCOCK INGRAM LTD GERM SOUTH AFRICA	{120}	170	465
465	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SOLUBLE ASPIRIN	DATLABS PRIVATE LIMITED	DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE	{300}	163	466
466	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	EPIGABALIN 50	MSN LABORATORIES PRIVATE LIMITED	MSN LABORATORIES PRIVATE LIMITED, FORMULATION DIVISION KOTHUR INDIA	{50}	171	467
467	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	HIPRES	CIPLA LTD	CIPLA LTD MUMBAI INDIA;  CIPLA LTD MUMBAI INDIA;  CIPLA LTD  INDIA	{50}	176	468
468	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	VENTEZE	PHARMACARE LIMITED	LENNON LTD PORT ELIZABETH SOUTH AFRICA	{2}	174	469
469	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SINGULAIR	MSD PTY LTD	MSD SUMNEYTOWN PIKE WEST POINT USA;  MERCK  ; CO INC, NEW JERSEY RAHWAY USA	{4}	166	470
470	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	KOMEFAN 140	MYLAN LABORATORIES LIMITED	MYLAN LABORATORIES LTD SINNAR INDIA	{20,120}	153	471
471	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	PANADO PAEDIATRIC ALCOHOL; SUGAR FREE	ADCOCK INGRAM LIMITED	DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE;  ADCOCK INGRAM LTD JOHANNESBURG SOUTH AFRICA;  ADCOCK INGRAM LTD GERM SOUTH AFRICA	{120}	170	472
472	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AUGMENTIN BD	SMITHLINE BEECHAM	SMITHKLINE BEECHAM PHARMACEUTICALS WEST SUSSEX UK	{125,875}	177	473
473	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AURONE	PHARMACARE LIMITED	SAD MEDICATION PTY LTD WILSONIA SOUTH AFRICA	{5}	178	474
474	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TELKAST	MYLAN PHARMA PVT LTD	MSN LABORATORIES LTD (FORMULATION DIVISION JINNARAM MANDAL INDIA	{5}	166	475
475	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AUTRIN	ASPEN PHARMACARE	PHARMA-Q (PTY) LTD T/A COSI PHARMACEUTICALS JOHANNESBURG SOUTH AFRICA	{2.455,15,75,165,349.755}	179	476
476	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	KOMEFAN 280	MYLAN LABORATORIES LIMITED	MYLAN LABORATORIES LTD SINNAR INDIA	{40,240}	153	477
477	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	PARACET	PLUS FIVE PHARMACEUTICALS PVT LTD	PLUS FIVE PHARMACEUTICALS PVT LTD HARARE ZIMBABWE	{120}	170	478
478	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ASMAVENT	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	{2}	180	479
479	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AVACORT-BF 100/6	INNOVATA PHARMACEUTICALS LTD	ELPEN PHARMACEUTICALS CO. INC ATTICA GREECE	{6,100}	181	480
480	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	BIO-AMOXYCILLIN AND CLAVULANIC ACID	BIOTECH LABS PTY LTD	LEK PHARMACEUTICAL  ; CHEMICAL WORKS  SLOLVENIA	{625}	177	481
481	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	DOCETEX	INNOVATA PHARMACEUTICALS LTD	SICHAUN HUIYU PHARMACEUTICAL LTD SICHUAN CHINA	{20}	182	482
482	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AVAGEM	INNOVATA PHARMACEUTICALS LTD	NAPROD LIFE SCIENCES PVT LTD KOTTAJAM INDIA	{200}	183	483
483	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TELKAST 4	MYLAN PHARMA PVT LTD	MSN LABORATORIES LTD (FORMULATION DIVISION JINNARAM MANDAL INDIA	{4}	166	484
484	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	LUMARTEM	CIPLA LTD	CIPLA LTD MAHAD INDIA;  CIPLA LTD PITHAMPUR INDIA	{20,120}	153	485
485	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	PARACETAMOL	DATLABS PRIVATE LIMITED	DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE	{120}	170	486
486	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AVACORT-BF 200/6	INNOVATA PHARMACEUTICALS LTD	ELPEN PHARMACEUTICALS CO. INC ATTICA GREECE	{6,200}	181	487
487	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	BIO-AMOXYCILLIN AND CLAVULANIC ACID	BIOTECH LABS PTY LTD	LEK PHARMACEUTICAL  ; CHEMICAL WORKS  SLOLVENIA	{375}	177	488
488	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	CARBOPLATIN MYLAN	MYLAN LABORATORIES LIMITED (OTL)	MYLAN LABORATORIES LIMITED (OTL) BANGALORE INDIA	{10}	184	489
489	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	DOCETEX 80	INNOVATA PHARMACEUTICALS LTD	SICHAUN HUIYU PHARMACEUTICAL LTD SICHUAN CHINA	{80}	182	490
490	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AVAGEM 1G	INNOVATA PHARMACEUTICALS LTD	NAPROD LIFE SCIENCES PVT LTD KOTTAJAM INDIA	{1000}	183	491
491	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ASTHALIN	CIPLA LTD	CIPLA LTD PITHAMPUR INDIA;  CIPLA LTD  INDIA	{100}	185	492
492	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AVARUBI 10	INNOVATA PHARMACEUTICALS LTD	NAPROD LIFE SCIENCES PVT LTD KOTTAJAM INDIA	{10}	186	493
493	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	LUMARTEM DT	CIPLA LTD	CIPLA LTD PITHAMPUR INDIA	{20,120}	153	494
494	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	VARIPAN	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	{120}	170	495
495	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AVACORT-BF 400/12	INNOVATA PHARMACEUTICALS LTD	ELPEN PHARMACEUTICALS CO. INC ATTICA GREECE	{12,400}	181	496
496	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	MONTERA 10	COSPHARM INVESTMENTS PVT LIMITED	MSN LABORATORIES LTD (FORMULATION DIVISION JINNARAM MANDAL INDIA	{10}	187	497
497	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	CLEDOMOX 625	MEDOPHARM	MEDOPHARM PRIVATE LTD GUDUVANCHERY INDIA	{625}	177	498
498	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	CITAFINE  1000	EMCURE PHARMACEUTICALS LTD	EMCURE PHARMACEUTICALS LTD PUNE INDIA	{1000}	183	499
499	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AZMANOL HFA INHALATION AEROSOL (SULBUTAMOL SULPHATE BP)	ZIMBABWE PHARMACEUTICALS HEALTHCARE	BEXIMCO PHARMACEUTICALS LTD DHAKA BANGLADESH	{100}	185	500
500	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AVARUBI 50	INNOVATA PHARMACEUTICALS LTD	NAPROD LIFE SCIENCES PVT LTD KOTTAJAM INDIA	{50}	186	501
501	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	LUMARTEM HS 40	CIPLA LTD	CIPLA LTD PITHAMPUR INDIA	{40,240}	153	502
502	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	VARIPAN SUGAR FREE SYRUP	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	{120}	170	503
503	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	DOXOL 20	VENUS REMEDIES LTD	VENUS REMEDIES LTD BADDI INDIA	{20}	188	504
504	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	MONTERA 5	COSPHARM INVESTMENTS PVT LIMITED	MSN LABORATORIES LTD (FORMULATION DIVISION JINNARAM MANDAL INDIA	{5}	187	505
505	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ENHACIN	RANBAXY LABS LTD	RANBAXY LABS LTD DEWAS INDIA	{125,250}	177	506
506	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AVASALF 100/50	INNOVATA PHARMACEUTICALS LTD	ELPEN PHARMACEUTICALS CO. INC ATTICA GREECE	{50,100}	189	507
507	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	CITAFINE 200	EMCURE PHARMACEUTICALS LTD	EMCURE PHARMACEUTICALS LTD PUNE INDIA	{200}	183	508
508	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	LUMARTEM HS 60	CIPLA LTD	CIPLA LTD PITHAMPUR INDIA	{60,360}	153	509
509	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	DOXOL 80	VENUS REMEDIES LTD	VENUS REMEDIES LTD BADDI INDIA	{80}	188	510
510	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	VENTEZE	PHARMACARE LIMITED	LENNON LTD PORT ELIZABETH SOUTH AFRICA;  GLAXO WELLCOME SOUTH AFRICA (PTY) LTD JOHANNESBURG SOUTH AFRICA	{100}	190	511
511	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AVASTIN	ROCHE PRODUCTS (PTY) LTD	F. HOFFMAN-LA ROCHE LTD BASEL SWITZERLAND;  ROCHE DIAGNOSTICS GMBH MANNHEIM GERMANY;  F. HOFFMAN LA ROCHE LTD KAISERUGST SWITZERLAND;  GENETECH, INC. CALIFONIA U.S.A.;  ROCHE DIAGNOSTICS GMBH JOHANNESBURG SOUTH AFRICA	{25}	191	512
512	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SINTRINE	SANDOZ S.A PTY LTD	SANDOZ IIAC INC  TURKEY	{4}	187	513
513	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ENHANCIN	RANBAXY LABS LTD	RANBAXY LABS LTD DEWAS INDIA	{125,500}	177	514
514	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	APOTEL MAX	HAEMPHARMA PTY LTD	INDUSTRIA FARMACEUTICA CASALINA ITALY	{10}	192	515
515	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AVASALF 250/50	INNOVATA PHARMACEUTICALS LTD	ELPEN PHARMACEUTICALS CO. INC ATTICA GREECE	{50,250}	189	516
516	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AVERTISO	POPULATION SERVICES INTERNATIONAL, SOUTH AFRICA	ACME FORMULATION PVT LTD SOLAN INDIA	{200}	193	517
517	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	LUMARTEM HS 80	CIPLA LTD	CIPLA LTD PITHAMPUR INDIA	{80,480}	153	518
518	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	GEMLIFE	VHB MEDI SCIENCES LIMITED	VHB MEDI SCIENCES LIMITED UTTARAKHAND INDIA	{200}	194	519
519	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	VENTOLIN	GLAXO-WELLCOME ZIMBABWE PVT LTD	GLAXO OPERATIONS UK LTD MIDDLESEX UK;  GLAXO-WELLCOME OPERATIONS LIVERPOOL UK;  GLAXO WELCOME S.A BURGOS SPAIN;  GLAXO-WELCOME PRODUCTION  FRANCE	{100}	190	520
520	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AVASTIN	ROCHE PRODUCTS (PTY) LTD	F. HOFFMAN-LA ROCHE LTD BASEL SWITZERLAND;  ROCHE DIAGNOSTICS GMBH MANNHEIM GERMANY;  F. HOFFMAN LA ROCHE LTD KAISERUGST SWITZERLAND;  GENETECH, INC. CALIFONIA U.S.A.;  ROCHE DIAGNOSTICS GMBH JOHANNESBURG SOUTH AFRICA	{25}	191	521
521	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SINTRINE	SANDOZ S.A PTY LTD	SANDOZ IIAC INC  TURKEY	{5}	187	522
522	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ENHANCIN	RANBAXY LABS LTD	RANBAXY LABS LTD DEWAS INDIA	{125,875}	177	523
523	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	PARACETAMOL B. BRAUN	B. BRAUN MEDICAL (PTY) LTD	B. BRAUN MEDICAL BARCELONA SPAIN;  B. BRAUN MELSUNGEN AG  GERMANY	{10}	192	524
524	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AVASALF 500/50	INNOVATA PHARMACEUTICALS LTD	ELPEN PHARMACEUTICALS CO. INC ATTICA GREECE	{50,500}	189	525
525	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TAXOTERE 20	AVENTIS PHARMA	AVENTIS PHARMA SA PRETORIA SOUTH AFRICA	{20}	195	526
526	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	LUMET	CIPLA QUALITY CHEMICAL INDUSTRIES LIMITED	CIPLA QUALITY CHEMICAL INDUSTRIES LIMITED KAMPALA UGANDA	{20,120}	153	527
527	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SINTRINE	SANDOZ S.A PTY LTD	SANDOZ IIAC INC  TURKEY	{10}	187	528
528	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	MYCLAV-375	UNICHEM LABORATORIES LIMITED	UNICHEM LABORATORIES LTD SOLAN INDIA	{125,250}	177	529
529	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	PARACETAMOL FRESENIUS	FRESENIUS KABI SOUTH AFRICA (PTY) LTD	FRESENIUS KABI AUSTRIA GMBH, GRAZ AUSTRIA;  FRESENIUS KABI FRESENIUSSTRASSE GERMANY	{10}	192	530
530	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	COMBIWAVE SF	GLENMARK PHARMACEUTICAL LIMITED	GLENMARK PHARAMACEUTICALS LTD TEHSIL BADDI INDIA	{25,125}	189	531
531	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AVIGRA 100	PHARMACIA SOUTH AFRICA PTY LTD	FAREVA AMBOISE POCE SUR CISSE FRANCE	{100}	196	532
532	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	LUMITER	MACLEODS PHARMACEUTICALS LTD	MACLEODS PHARMACEUTICALS LTD DAMAN INDIA;  MACLEODS PHARMACEUTICALS LTD TEHSIL NALAGARH INDIA	{20,120}	153	533
533	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AVOCOMB	RANBAXY LABS LTD	RANBAXY LABS LTD DEWAS INDIA;  RANBAXY LABS LTD  INDIA	{150,300}	197	534
534	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AVOCOMB-N	RANBAXY LABS LTD	DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE;  RANBAXY LABS LTD  INDIA;  RANBAXY LABS LTD DEWAS INDIA;  DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE	{150,200,300}	198	535
535	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AVONZA	MYLAN LABORATORIES LIMITED	MYLAN LAB LTD MAHARASHTRA INDIA	{300,300,400}	199	536
536	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TELKAST	MYLAN PHARMA PVT LTD	MSN LABORATORIES LTD (FORMULATION DIVISION JINNARAM MANDAL INDIA	{10}	187	537
537	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	MYCLAV-625	UNICHEM LABORATORIES LIMITED	UNICHEM LABORATORIES LTD SOLAN INDIA	{125,500}	177	538
538	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	PARACETAMOL FRESENIUS	FRESENIUS KABI SOUTH AFRICA (PTY) LTD	FRESENIUS KABI FRESENIUSSTRASSE GERMANY;  FRESENIUS KABI AUSTRIA GMBH, GRAZ AUSTRIA	{10}	192	539
539	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	COMBIWAVE SF 125	GLENMARK PHARMACEUTICAL LIMITED	GLENMARK PHARAMACEUTICALS LTD TEHSIL BADDI INDIA	{25,50}	189	540
540	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AXCEL FUSIDIC ACID	KOTRA PHARMA (M) SDN BHD	KOTRA PHARMA (M) SDN BHD MELAKA MALAYSIA	{2.1}	200	541
541	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	KAMAGRA-100	AJANTA PHARMA	AJANTA PHARMA AURANGABAD INDIA	{100}	196	542
542	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	LUMITER DT	MACLEODS PHARMACEUTICALS LIMITED	OXALIS LABS BADDI INDIA	{20,120}	153	543
543	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	COMBIVIR	GLAXO-WELLCOME ZIMBABWE PVT LTD	GLAXO WELLCOME OPERATIONS HERTFORDSHIRE UK;  GLAXOSMITHKLINE PHARMACEUTICALS POZNAN POLAND	{150,300}	197	544
544	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	DUOVIR-N	CIPLA LTD	CIPLA LTD MUMBAI INDIA;  CIPLA LTD  INDIA	{150,200,300}	198	545
545	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	EFAVIRENZ; LAMIVUDINE; TENOFOVIR DISOPROXIL FUMARATE	MACLEODS PHARMACEUTICALS LIMITED	MACLEODS PHARMACEUTICALS LTD TEHSIL NALAGARH INDIA	{300,300,400}	199	546
546	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	COMBIWAVE SF 250	GLENMARK PHARMACEUTICAL LIMITED	GLEMARK PHARMACEUTICAL LTD PRADESH INDIA;  GLENMARK PHARAMACEUTICALS LTD TEHSIL BADDI INDIA	{250}	189	547
547	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	KAMAGRA-50	AJANTA PHARMA	AJANTA PHARMA AURANGABAD INDIA	{50}	196	548
548	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AUGMENTINE SR	GLAXOSMITHKLINE S.A (PTY) LTD	GLAXO-WELLCOME ARANDA DE DUERO SPAIN	{62.5,1000}	201	549
549	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AXCEL PARACETAMOL	KOTRA PHARMA (M) SDN BHD	KOTRA PHARMA (M) SDN BHD MELAKA MALAYSIA	{250}	202	550
550	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	LAMIVUDINE; ZIDOVUDINE	SHANGHAI DESNO BIO-PHARMACEUTICAL CO., LTD	SHANGHAI DESNO BIO-PHARMACEUTICAL CO., LTD SHANGAI CHINA	{150,300}	197	551
551	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	LAMIVUDINE; NEVIRAPINE; ZIDOVUDINE	AUROBINDO PHARMA LIMITED	AUROBINDO PRADESH INDIA;  AUROBINDO PHARMA LTD JEDCHERLA INDIA	{150,200,300}	198	552
552	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	EFAVIRENZ; LAMIVUDINE; TENOFOVIR DISOPROXIL FUMERATE	AUROBINDO PHARMA LIMITED	AUROBINDO PHARMA LTD JEDCHERLA INDIA	{300,300,600}	199	553
553	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AXCEL LORATIDINE	KOTRA PHARMA (M) SDN BHD	KOTRA PHARMA (M) SDN BHD MELAKA MALAYSIA	{5}	203	554
554	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SERETIDE 25/125 INHAILER	GLAXOSMITHKLINE S.A (PTY) LTD	GLAXO-WELCOME PRODUCTION  FRANCE;  GLAXO WELCOME S.A BURGOS SPAIN	{25,125}	189	555
555	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	DAKTARIN	JANSSEN PHARMACEUTICA (PTY) LTD	SPECPHARM HOLDINGS PRIVATE LIMITED MIDRAND SOUTH AFRICA	{2}	204	556
556	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SEREGRA-100	BAL PHARMA	BAL PHARMA BANGALORE INDIA;  BAL PHARMA LTD PANTNAGAR INDIA	{100}	196	557
557	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AZAPRESS	PHARMACARE LIMITED	LENNON LTD PORT ELIZABETH SOUTH AFRICA	{50}	205	558
558	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	CALPOL PAEDIATRIC	GLAXOSMITHKLINE S.A (PTY) LTD	GLAXOSMITHKLINE SOUTH AFRICA (PTY) LTD CAPE TOWN SOUTH AFRICA	{120}	202	559
559	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	LAMIVUDINE; ZIDOVUDINE	MACLEODS PHARMACEUTICALS LTD	MACLEODS PHARMACEUTICALS LTD  ;  MACLEODS PHARMACEUTICALS LTD DAMAN INDIA	{150,300}	197	560
560	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ZIDOLAM-N	HETERO LABS LTD	HETERO DRUGS LTD JADCHERLA INDIA;  HETERO LABS LTD HYDERABAD INDIA	{150,200,300}	198	561
561	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	EFAVIRENZ; LAMIVUDINE; TENOFOVIR DISOPROXIL FUMERATE	HETERO DRUGS LTD	HETERO DRUGS LTD JADCHERLA INDIA	{300,300,600}	199	562
562	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AUGUMENTINE BD SF	GLAXOSMITHKLINE S.A (PTY) LTD	SKB ANIMAL HEALTH NEBRASKA U.S.A;  SMITH KLINE BEECHAM ANIMAL HEALTH MIDDLESEX UK	{57,400}	206	563
563	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SERETIDE 25/250 INHAILER	GLAXOSMITHKLINE S.A (PTY) LTD	GLAXO-WELCOME PRODUCTION  FRANCE;  GLAXO WELCOME S.A BURGOS SPAIN	{25,250}	189	564
564	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	LORATIN	CIPLA LTD	CIPLA LTD MUMBAI INDIA;  CIPLA LTD  INDIA	{10}	207	565
565	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SEREGRA-50	BAL PHARMA	BAL PHARMA BANGALORE INDIA;  BAL PHARMA LTD PANTNAGAR INDIA	{50}	196	566
566	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	PLAPAR	FDC LIMITED	FDC LIMITED GOA INDIA	{120}	202	567
567	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	LAMIVUDINE; ZIDOVUDINE	HETERO LABS LTD	HETERO DRUGS LTD JADCHERLA INDIA;  HETERO LABS LIMITED JADCHERLA MANDAL INDIA	{150,300}	197	568
568	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TELURA	MYLAN LABORATORIES LIMITED	MYLAN LABORATORIES LTD SINNAR INDIA;  MYLAN LAB LTD MAHARASHTRA INDIA	{300,300,600}	199	569
569	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AZATHIOPRINE MYLAN	MYLAN S.A.S	DELPHARMA LILLE SAS LILLE FRANCE	{50}	208	570
570	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	BIO-AMOXYCILLIN & CLAVULANIC ACID FORTE	BIOTECH LABS PTY LTD	LEK PHARMACEUTICAL  ; CHEMICAL WORKS  SLOLVENIA	{62.5,250}	206	571
571	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SERETIDE 25/50 INHAILER	GLAXOSMITHKLINE S.A (PTY) LTD	GLAXO-WELCOME PRODUCTION  FRANCE;  GLAXO WELCOME S.A BURGOS SPAIN	{25,50}	189	572
