id	code	note	pure
4d21987b-0d3c-4b5e-bdb0-9bcbd05bcb0e	F31	cyclothymia	f
6be63db4-d39f-4e12-80eb-86b9bd4f2703	F32	bipolar disorder	t
c38bd55b-de34-461f-ae2a-b16a58c0f366	F32	manic episode	t
db7262b9-b56f-4032-8654-0d18f5cff166	F32	recurrent depressive disorder	t
485a6b64-84f6-490b-9c0a-5a87a90618ba	F32	adjustment disorder	f
722fa9c7-3fc5-4af9-bf20-bb3857f15bc9	F32.81	premenstrual tension syndrome	t
8c0ad18c-ff58-49ca-a3cb-c1dbfd020909	F33	bipolar disorder	t
a5ea2d7b-77c4-439e-b169-f3797658126c	F33	manic episode	t
e18e6ab7-359d-4397-a5bc-323fbf430e40	F34.1	anxiety depression (mild or not persistent)	f
934c31fe-1ff2-451b-bb14-481bd623e892	F40.01	panic disorder without agoraphobia	t
eb719f70-c617-493e-afe2-1ced4f301891	F40.2	dysmorphophobia (nondelusional)	f
fd32fb10-73de-46bd-a6c9-43fa91ea4dae	F40.2	nosophobia	f
49cc8394-77e4-4613-815b-60a619a0fc00	F41	anxiety in acute stress reaction	f
9af8ba7b-54dc-4c7a-bbc4-4115ccc20bc4	F41	anxiety in transient adjustment reaction	f
87ee965a-8dd1-44be-8f27-7f1af8adf91e	F41	anxiety in neurasthenia	f
f77b3072-b86e-41a7-aefe-e7ea2eb82cc2	F41	anxiety in psychophysiologic disorders	f
94f541e4-239d-4cb5-a188-d5f9d6d67120	F41	anxiety in separation anxiety	f
37742af9-99ee-4795-b34e-8311472ac629	F41.0	panic disorder with agoraphobia	t
87525383-02a9-4349-a9e5-2b3cc726f389	F41.1	neurasthenia	f
7ed03980-7a1b-4909-8a30-2ae53051c0ac	F42	obsessive-compulsive personality (disorder)	f
ef7f206f-b4ac-4c4a-a5db-e8c4ffe8bb32	F42	obsessive-compulsive symptoms occurring in depression	f
d650706b-cd9c-429f-bfa1-c5d7696f61b6	F42	obsessive-compulsive symptoms occurring in schizophrenia	f
a9a8e052-48ac-4376-aa0b-e3926155038c	F42.4	factitial dermatitis	t
5ba7ad58-6311-4673-8c4e-6da5a20a98d3	F42.4	other specified behavioral and emotional disorders with onset usually occurring in early childhood and adolescence	t
dad27b92-4e8d-4336-ac3f-e4eb96861f90	F43.2	separation anxiety disorder of childhood	f
e1af99fd-0e93-43fb-a8e7-add9436edb56	F44	malingering [conscious simulation]	f
bbbf75f8-bbde-404e-aa90-e64d4d396e2c	F44.0	amnesia not otherwise specified	t
01864b96-dc6e-4559-8bb8-ce55c9fe87f7	F44.0	anterograde amnesia	t
0b60661f-674b-4e2e-b534-aee45a6696c9	X73	airgun	t
cb27028f-070f-43c7-8c77-7a80abb1895e	F44.0	dissociative amnesia with dissociative fugue	t
07131617-3f07-45d1-a411-c4f114db1a0a	F44.0	retrograde amnesia	t
b25181a3-54a5-4868-857d-09b34aed2d82	F44.0	alcohol-or other psychoactive substance-induced amnestic disorder	f
f1c92d66-d853-438d-8228-33e5a7f10db4	F44.0	amnestic disorder due to known physiological condition	f
ddc01c63-e195-4e7f-bb0a-c8047349c4cd	F44.0	postictal amnesia in epilepsy	f
29949949-c20e-4129-926f-634bef74ef76	F44.1	postictal fugue in epilepsy	f
5bf03e8b-8647-4d66-8e31-427dcad97d70	F44.2	catatonic stupor	t
157dce9e-ae8a-41c9-aed3-10a740b61f7a	F44.2	stupor not otherwise specified	t
1b92132c-518b-4478-b754-fde3f41adb0f	F44.2	catatonic disorder due to known physiological condition	f
8333390c-c357-4051-ae9e-eff04685e6dc	F44.2	depressive stupor	f
8a37a171-803d-40e4-beda-1b5f6ecda95f	F44.2	manic stupor	f
5e1ce95b-5a7a-46a0-ab5e-1610b0e9ac0f	F45	dissociative and conversion disorders	f
17bf3a92-809c-4bc6-8072-a1d31903d5f0	F45	factitious disorders	f
9afcbabe-3cad-4769-91a0-6217f425af7c	F45	hair-plucking	f
a13c3f3f-c5e7-4db3-843f-6dba163dbf83	F45	lalling	f
6a27aaff-887a-491b-9930-b38e02d4c158	F45	lisping	f
4cbd5b2b-ab55-4e40-bb45-f4dfa35cf2d7	F45	malingering [conscious simulation]	f
6aa4d081-f51a-428f-8b05-71a16ec33023	F45	nail-biting	f
4fb53593-2494-4ba1-ad8c-915ec6d5ab6e	F45	psychological or behavioral factors associated with disorders or diseases classified elsewhere	f
65fde8e1-077c-4763-9065-c0c72a950430	F45	sexual dysfunction, not due to a substance or known physiological condition	f
abeda38f-fde7-4af6-8278-7ade7bf5ffa3	F45	thumb-sucking	f
a935aa5f-1288-4d0f-a4c1-4fd816e0831b	F45	tic disorders (in childhood and adolescence)	f
771da00a-7052-4582-a9b1-4fec56611a0d	F45	Tourette's syndrome	f
cc657d0d-f65b-4874-b9e2-b7e2938bd611	F45	trichotillomania	f
93000b42-84cc-4c62-876e-7d185b60dca4	F45.2	delusional dysmorphophobia	f
3c0b872b-d1ee-435d-9775-337ed5cb2f0a	F45.2	fixed delusions about bodily functions or shape	f
7881026c-dca9-4733-99f3-a2a91c342b32	F45.4	pain not otherwise specified	t
09ceed22-3208-4591-82c3-752dbbd58657	F45.8	sleep related teeth grinding	t
c5261f6d-f110-4e49-87c6-e715ef0092be	F50	anorexia not otherwise specified	t
0436b444-dd07-4379-b615-93a318f96d1b	F50	feeding problems of newborn	t
776b87b2-78ae-43f8-9dd1-174b5dcc169a	F50	polyphagia	t
8ed0ff34-95e5-4c66-9cf7-2aefdfe50f0c	F50	feeding difficulties	f
5e4381fa-1ba0-4371-9c6f-d103849e0ce5	F50	feeding disorder in infancy or childhood	f
7d267e80-f3a0-4a06-b7fb-c04caa4ca176	F50.0	loss of appetite	t
7242fdcc-7638-4f1c-be4e-db834d6cdc3f	F50.0	psychogenic loss of appetite	t
89ff5107-20de-425a-951f-7e2805bac711	F50.02	bulimia nervosa	t
933b34b7-a7b6-49c2-8833-700cc6d3af3b	F50.2	anorexia nervosa, binge eating/purging type	t
9ff917aa-4151-4316-a9f0-6858f1c07ec6	F50.8	pica of infancy and childhood	f
28f5e886-5f14-4651-ab19-49b67967b910	F51	organic sleep disorders	f
3719677d-2c05-4a42-aa90-67da2846b9d3	F51.0	alcohol related insomnia	f
24614c78-2022-4232-90ce-6ebff772158d	F51.0	drug-related insomnia	f
03f9a015-0052-4313-8980-0c0e404d6a75	F51.0	insomnia not otherwise specified	f
1d8b7ed2-a627-4936-b329-67180daf1117	F51.0	insomnia due to known physiological condition	f
988e2008-bccb-4294-b1b4-c13eba75f387	F51.0	organic insomnia	f
e35aa818-215b-446f-88e8-846145c0a2af	F51.0	sleep deprivation	f
616128cf-bf4c-417d-ad69-56fcb331d6c2	F51.1	alcohol related hypersomnia	f
08183a3d-2f7a-4026-b021-81e85bb29ef4	F51.1	drug-related hypersomnia	f
fb174c6d-b6d0-4b13-a4d8-ee1240c50292	F51.1	hypersomnia not otherwise specified	f
febe5476-099b-4f8b-af0b-168af6c74ab1	F51.1	hypersomnia due to known physiological condition	f
6f89930b-0191-40e3-9db8-b384fd746f8e	F51.1	idiopathic hypersomnia	f
1bb56371-c446-43fc-b09c-1175f54e51ca	F51.1	narcolepsy	f
22996b32-3817-416c-9221-8bbcb27e5f40	F51.12	sleep deprivation	t
51265053-9779-4328-98c0-36901ece5106	F52	Dhat syndrome	f
cb4395e3-e0b0-4edf-ba3c-363c30d4a0ff	F52.0	decreased libido	t
e19436fe-fd8b-4ac1-9122-e7178cc59c88	F52.21	impotence of organic origin	t
160d56b1-0384-480b-9fe0-7de7a55bbaf7	F52.21	impotence not otherwise specified	t
1642e989-6bc8-42b9-8062-11f7d1524987	F52.5	vaginismus (due to a known physiological condition)	f
6c69bbf4-4829-488f-a504-a5f2caacf5f3	F52.6	dyspareunia (due to a known physiological condition)	f
7340a643-49d4-478c-9bbd-16d693bcfdc6	F53	mood disorders with psychotic features	t
0702734f-3315-4bab-88d4-790deb99abfa	F53	postpartum dysphoria	t
e3971667-7458-49c4-9cf5-cdc205025ff4	F53	psychosis in schizophrenia, schizotypal, delusional, and other psychotic disorders	t
b110ca74-9b62-4904-97a1-abf77a28d5be	F54	tension-type headache	f
6ad4bc7e-75cb-4a30-b599-385476e968f5	F55	abuse of psychoactive substances	f
6172f79d-3a9b-4f5d-88fc-ef99fd19d4ae	F60.0	paranoia	f
04bced50-37c3-4381-9f19-479cbce51f7a	F60.0	paranoia querulans	f
c1c033f3-5578-4af8-a05a-994cc3ea0c25	F60.0	paranoid psychosis	f
110c80d7-fb01-4946-b140-55fe31c68820	F60.0	paranoid schizophrenia	f
71f9d013-9cf9-472b-8840-f586cd0c882b	F60.0	paranoid state	f
b3559e61-5ff3-4382-9965-816e748cdd50	F60.1	Asperger's syndrome	f
b0670055-dcf5-4407-b3cc-e60080af5bcb	F60.1	delusional disorder	f
26402853-b94d-4979-b590-7a7bf302bbc3	F60.1	schizoid disorder of childhood	f
7e2740fa-8298-4efa-8bf2-36bf85ba098d	F60.1	schizophrenia	f
a6c2732d-a6ee-4c86-ae12-e25ee3631d1b	F60.1	schizotypal disorder	f
6034f130-c44e-4849-892a-013ccc431444	F60.2	conduct disorders	t
55a1ce72-c936-4a5c-87e5-3a565913c315	F60.2	borderline personality disorder	f
98c11a33-cefe-49f7-8237-5f5245824889	F60.3	antisocial personality disorder	f
b9cc1cd1-c802-4167-ad72-f0e7768a1a6c	F60.5	obsessive-compulsive disorder	f
b71391de-35aa-44c5-b887-287ff90a28ca	F63	habitual excessive use of alcohol or psychoactive substances	f
21d7176b-5694-4aee-a668-b21508a25844	F63	impulse disorders involving sexual behavior	f
28527c01-451c-4690-9dda-2c12d471ede3	F63.0	gambling and betting not otherwise specified	t
41b6af2d-a5cd-42e6-a37b-8dbf4a9d0768	F63.0	excessive gambling by manic patients	f
f9ac1ae4-24c6-46fc-be49-f416d3ef3772	F63.0	gambling in antisocial personality disorder	f
2033f276-493f-4266-a444-ff8ed45ebaf0	F63.1	fire-setting (by) (in) adult with antisocial personality disorder	f
ef5fa21e-7e65-4d69-a313-9fbca99a36a0	F63.1	fire-setting (by) (in) alcohol or psychoactive substance intoxication	f
a4b8d32b-3deb-474d-b6b5-1f7483a00c57	F63.1	fire-setting (by) (in) conduct disorders	f
863d928f-354d-4217-9f43-eb8a7df15732	F63.1	fire-setting (by) (in) mental disorders due to known physiological condition	f
1d168c2a-e9a9-41e8-ad9f-5ff1b09ceb2a	F63.1	fire-setting (by) (in) schizophrenia	f
a1aaaf4a-ffb2-4439-a7bf-2f0dad34f183	F63.2	shoplifting as the reason for observation for suspected mental disorder	t
3eb065f0-2111-454d-94f7-03cd17ad9440	F63.2	depressive disorder with stealing	f
65b0d1b9-57e7-4659-9424-576353af46f3	F63.2	stealing in mental disorders due to known physiological condition	f
6d1da619-90c6-4e07-bda4-4e330b1335ad	F63.3	other stereotyped movement disorder	f
b32d7675-6db3-42df-82b5-8aa48551ae92	F64.0	gender identity disorder of childhood	t
a363e420-e60d-4a39-b7ee-6e4dd3ba4b13	F64.1	gender identity disorder in childhood	t
98a5dc38-c960-401c-876f-04a8be4b511d	X93	Very pistol	t
d9795973-88a0-47e8-8fd4-351444af2048	F64.1	fetishistic transvestism	f
082889f3-8f93-4006-a617-59498ac3d3ea	F64.2	gender identity disorder in adolescence and adulthood	t
63c6c99c-5438-4cdb-8323-3db1a2d5fceb	F64.2	sexual maturation disorder	f
310192c9-021d-4756-9d80-525e454895f4	F68.1	factitial dermatitis	f
9e9fd79a-1eb6-4d5f-86a8-19f9d3818dd2	F68.1	person feigning illness (with obvious motivation)	f
f3fdc55a-798b-4b14-aa5d-3c5f7de4253f	F80.0	speech articulation impairment due to aphasia not otherwise specified	t
000ce606-b609-4e1a-9634-1cbe444af750	F80.0	speech articulation impairment due to apraxia	t
870e4b58-241a-4c00-bc34-2a5f99fcf68b	F80.0	speech articulation impairment due to hearing loss	f
dbbfa5ba-ce5b-42a0-96fc-4a470b03f874	F80.0	speech articulation impairment due to intellectual disabilities	f
a0b7cbaf-5773-443b-b801-7e18c5a48b7d	F80.0	speech articulation impairment with expressive language developmental disorder	f
ff76a115-1e21-40d2-b34a-946a301611e4	F80.0	speech articulation impairment with mixed receptive expressive language developmental disorder	f
5271ff5f-51e7-4649-aa11-e9d2152a074b	F80.1	mixed receptive-expressive language disorder	t
bab3245e-a696-47a7-8ee7-db9eeb12f0e5	F80.1	dysphasia and aphasia not otherwise specified	t
51fc2d43-87f0-4d39-a589-b1af3ecef33f	F80.1	acquired aphasia with epilepsy [Landau-Kleffner]	f
d802e8d7-53ea-40ad-b970-49c9f89e4c9a	F80.1	selective mutism	f
1eaf1d02-0702-4a70-aa15-25991aac4854	F80.1	intellectual disabilities	f
079c6828-f08c-44d8-9af6-30ca61539ecd	F80.1	pervasive developmental disorders	f
da02fca3-c05d-49ff-a725-88a4e0bf78de	F80.2	central auditory processing disorder	t
4c557be1-e26d-4f31-806c-f3d2f2e00682	F80.2	dysphasia or aphasia not otherwise specified	t
e61554ce-da9d-49bf-8ba4-fcd6ce4580bb	F80.2	expressive language disorder	t
b164bfd6-226d-4f9e-9eb3-b0ade369812e	F80.2	expressive type dysphasia or aphasia	t
c775642c-486d-4b43-a815-13e948065ca0	F80.2	word deafness	t
3a26da05-56fe-44c2-a5b7-9f4e8f9c25ae	F80.2	acquired aphasia with epilepsy [Landau-Kleffner]	f
e1075507-0c4a-4905-b878-5853b978740d	F80.2	pervasive developmental disorders	f
e7f8a7ed-dfe5-484d-b717-039a5e589daf	F80.2	selective mutism	f
e6f7e83e-6780-4296-a64b-d11a872cc97b	F80.2	intellectual disabilities	f
d47ac105-bb95-4ccd-bc6c-15eb9c5f9eae	F80.81	adult onset fluency disorder	t
ed42adc8-0d07-4c7a-bb88-2ecf9fa2e823	F80.81	fluency disorder in conditions classified elsewhere	t
ef75f875-c300-49a8-bd45-18670623f9aa	F80.82	Asperger's syndrome	t
ed16e160-1f2b-40bd-8036-227ea8dcfadb	F80.82	autistic disorder	t
0a76569a-3a6e-44cb-bffc-0d1e7135a901	F81.0	alexia not otherwise specified	t
c22c4c28-2635-47e4-9257-f721c05c61a8	F81.0	dyslexia not otherwise specified	t
a6fafd44-831a-4cfc-8405-bd357b29c60f	F81.2	acalculia not otherwise specified	t
223d8db5-5aaf-4c41-9b96-fb72229856b5	F81.2	arithmetical difficulties associated with a reading disorder	f
bd3c907e-0401-4737-8201-c90992726f25	F81.2	arithmetical difficulties associated with a spelling disorder	f
232a6056-5109-4fc6-9fc6-c682cf90cb8a	F81.2	arithmetical difficulties due to inadequate teaching	f
92a523dd-407e-4eff-8a27-07fe4ac6e301	F82	abnormalities of gait and mobility	t
cd7c6725-ac71-4fb5-be0c-da50657ab840	F82	lack of coordination	t
54a64f3f-adac-4528-825c-1eef5fbe8648	F82	lack of coordination secondary to intellectual disabilities	f
84322a7a-05ae-4042-ab13-642bd894a215	F84.0	Asperger's syndrome	t
f5d11f14-99f3-4717-a1bc-99021327dedd	F84.2	Asperger's syndrome	t
77841e89-0566-4967-b0f0-34ea5f1d65ce	F84.2	Autistic disorder	t
6b1945f9-cb92-4e97-9873-1579602ba4fa	F84.2	Other childhood disintegrative disorder	t
8f9ac36a-07c8-439f-889d-216c344103b1	F84.3	Asperger's syndrome	t
fbceee52-9778-494a-b4b1-5a77e51d3ce1	F84.3	Autistic disorder	t
b2a2c3a6-ff88-4099-88b6-8e7895d1f609	F84.3	Rett's syndrome	t
609fe16b-7d73-4add-b2f6-7ad3b7366e7a	F90	anxiety disorders	f
3fd39021-9d9e-4197-842a-75cac1affdcd	F90	mood [affective] disorders	f
ed248220-a01a-4129-9ef6-cce8e332bac7	F90	pervasive developmental disorders	f
eb012a96-661e-4e09-ac01-767c805f6983	F90	schizophrenia	f
16762fd7-531e-4095-b469-9f146639cd64	F91	antisocial behavior	t
9172ef8b-06d0-4dca-9b56-797f34038e3f	F91	antisocial personality disorder	t
4be1a665-ea0c-42de-b7f2-6d338136ce41	F91	conduct problems associated with attention-deficit hyperactivity disorder	f
f3a2d84b-0fa2-4386-be18-8451e921297e	F91	mood [affective] disorders	f
b4eed5fd-d52a-4019-a51e-414ccf6002e9	F91	pervasive developmental disorders	f
cfe4c3f1-ccb5-4046-a0ef-a9e4caa898f4	F91	schizophrenia	f
23b8023e-bdaf-4b8f-947b-dd7f8ee31e5f	F93.0	mood [affective] disorders	f
70937c75-7a0a-462d-91c3-6d6eccf8e334	F93.0	nonpsychotic mental disorders	f
ab7dec68-dace-48ce-95c3-23c33dd3728b	F93.0	phobic anxiety disorder of childhood	f
359b1c16-400b-467e-bbff-15f6df697b32	F93.0	social phobia	f
6037b019-dbfc-41d1-bbf5-7c1e746b0403	F93.8	gender identity disorder of childhood	f
da16aaec-82ae-4585-bb21-e33c2df7632c	F94.0	pervasive developmental disorders	f
6d164e52-ff99-4bd3-8a80-8c0cd5342893	F94.0	schizophrenia	f
f13e663e-2e6f-43f4-99c2-77091d3eea96	F94.0	specific developmental disorders of speech and language	f
db5a2e0d-454f-46e1-85f4-db3143151406	F94.0	transient mutism as part of separation anxiety in young children	f
ea3c64c3-b636-4b38-869b-40ccbec59b07	F94.1	disinhibited attachment disorder of childhood	t
b5d7c289-5264-4211-a4f0-b65da6ece357	F94.1	Asperger's syndrome	f
99061f8e-528b-484e-b2c9-9158e492d472	F94.1	maltreatment syndromes	f
f03cee4d-a161-41eb-af64-5e7fb21130d7	F94.1	sexual or physical abuse in childhood, resulting in psychosocial problems	f
977ee6d7-6756-43aa-8359-bd9a71934160	F94.2	reactive attachment disorder of childhood	t
10cf652b-f920-4315-83a0-cc3a54f7c2ea	F94.2	Asperger's syndrome	f
81a29077-979d-4537-81d5-b641b77367b1	F94.2	attention-deficit hyperactivity disorders	f
62ee4769-ce6d-4427-8783-e6a2c6acd474	F94.2	hospitalism in children	f
c2b0964e-0074-4c8f-9dd5-dc299a9b7de9	F98	breath-holding spells	f
58db36e9-5f3a-42b3-a588-44b36a51b5a7	F98	gender identity disorder of childhood	f
843a308e-5a9d-4400-bbfa-3eb8f8c12f7f	F98	Kleine-Levin syndrome	f
c1514290-7a02-4725-ab40-b1317088e9a7	F98	obsessive-compulsive disorder	f
cb27d536-f5f9-4e8b-959f-4f275e80866f	F98	sleep disorders not due to a substance or known physiological condition	f
544ac9b4-0423-4fc7-88bc-3eb2b5b4e970	F98.0	enuresis not otherwise specified	t
5f34378f-e094-4bda-bf72-bb78d3f516a1	F98.1	encopresis not otherwise specified	t
f1074118-d947-469f-9303-7ea64a1ab730	F98.2	anorexia nervosa and other eating disorders	f
2b472942-b498-4355-be69-0cdd61465636	F98.2	feeding difficulties	f
0401b03a-96e8-40db-beae-7effd86036ff	F98.2	feeding problems of newborn	f
d054217a-d2f4-4985-8043-e73e4208702c	F98.2	pica of infancy or childhood	f
73a21e86-d6f3-4486-98c6-d19f64ad62f8	F98.4	abnormal involuntary movements	t
3d7231ae-1323-41ad-8925-e0eb32351121	F98.4	compulsions in obsessive-compulsive disorder	f
196040cd-3421-4886-b0e0-c3488de7b893	F98.4	hair plucking	f
03ee50a8-048b-4dba-8ff5-972a9add675e	F98.4	movement disorders of organic origin	f
fcb3a033-73cd-47f5-b4d8-00d4040e9b6d	F98.4	nail-biting	f
534584b4-a380-410d-80ec-18fde5589198	F98.4	nose-picking	f
2616635a-df3c-427a-b1a2-6de0d6f23500	G24.3	hysterical torticollis	t
70ece2d8-1146-45a4-9da4-dd3876ad56a6	F98.4	stereotypies that are part of a broader psychiatric condition	f
d2cd0522-8f2e-4c07-98bd-7ee935b2e7f9	F98.4	thumb-sucking	f
c7a4e02d-0339-44c4-aae2-cc7c93db9d3c	F98.4	tic disorders	f
cc8990a8-8d59-4b12-8396-20303b2bb915	F98.4	trichotillomania	f
5d27b790-e491-4637-8364-51468b4c0f5b	F98.5	childhood onset fluency disorder	t
55dd68a7-b117-46c7-a52c-68f93808c514	F98.5	dysphasia	t
fc5858fd-e431-4ab6-8d14-e6a9671fec22	F98.5	fluency disorder in conditions classified elsewhere	t
9f76a196-085b-480d-b0a0-e41095b7f0f0	F98.5	tic disorders	t
56de76ab-69bf-4951-b689-8b29f218ad74	F99	unspecified mental disorder due to known physiological condition	t
d63ee5fb-8b18-4401-b4a2-8885145fb140	G00	bacterial meningoencephalitis	t
5eea94ed-99f5-4d3a-927a-4a7b9ed9e449	G00	bacterial meningomyelitis	t
28104c83-a065-46fe-874b-45843f98c258	G01	meningitis (in) gonococcal	t
1c9b150b-23b1-4f74-8250-7f65d8b23134	G01	meningitis (in) leptospirosis	t
8dcc019a-cfa8-4492-9ff8-0853607742c4	G01	meningitis (in) listeriosis	t
7a5960e0-4bd2-4878-90fa-5b01d6c75878	G01	meningitis (in) Lyme disease	t
c44b41b8-a8b7-4734-87e6-1fe82359ba1f	G01	meningitis (in) meningococcal	t
166dc7bd-40c8-433b-80a0-cbeca30ecfa5	G01	meningitis (in) neurosyphilis	t
0b7326af-cc68-411b-880a-964bb950bd40	G01	meningitis (in) tuberculosis	t
248975ab-f44c-46a9-83ab-0b8f7c883e4b	G01	meningitis (in) meningoencephalitis and meningomyelitis in bacterial diseases classified elsewhere	t
c8acac75-3933-4182-bf60-fd1accad341d	G02	candidal meningitis	t
ddd042fb-7a5e-4f33-a194-10bc7f47b8bb	G02	coccidioidomycosis meningitis	t
1ef693a5-8f75-44cd-8e46-7a8d8259a13f	G02	cryptococcal meningitis	t
5a3375a5-a6f7-4bfc-9511-40dfac9d41f6	G02	herpesviral [herpes simplex] meningitis	t
7472d60d-5cb6-4103-8067-bd8a1051e025	G02	measles complicated by meningitis	t
aa3c78dc-7553-4eed-a95d-93dc3b48a840	G02	meningoencephalitis and meningomyelitis in other infectious and parasitic diseases classified elsewhere	t
a779b996-b9e8-47d2-8a13-55f2a59e6794	G02	mumps meningitis	t
6e043d10-cbf3-4db8-8efe-f37a16878828	G02	rubella meningitis	t
265a6068-3ea2-46c7-9401-a23a596a4a3d	G02	varicella [chickenpox] meningitis	t
775cbc2c-801c-441a-b527-74af1b6d2068	G02	zoster meningitis	t
31052b0a-4d34-47a9-b8ad-c61424a46af2	G03	meningoencephalitis	t
6cd9c8be-ea9c-47da-a3bb-248b396f6b5c	G03	meningomyelitis	t
9a99582b-97f0-4007-b4bd-0b68271d77a3	G04	encephalopathy not otherwise specified	t
06618625-c602-4a47-b169-1a9a9e83302f	G04	acute transverse myelitis	f
1e603990-b0a5-4201-a89a-52cfec5813b4	G04	alcoholic encephalopathy	f
47bd909a-ad08-4275-8038-2cd9fd0be9c4	G04	multiple sclerosis	f
2bf49e51-13ac-4c6d-a28e-af9eac3e7bdb	G04	myalgic encephalomyelitis	f
12e8a540-47af-4b53-9934-01532703fcc0	G04	subacute not elsewhere classifiedrotizing myelitis	f
3a3ff91d-0593-4b8d-92ef-3ddfa445edba	G04	toxic encephalitis	f
1b4741ea-f73f-4095-ae65-0a47b0928ea7	G04	toxic encephalopathy	f
41226813-9aff-4e4f-9199-c92fbce5c1af	G04.0	acute not elsewhere classifiedrotizing hemorrhagic encephalopathy	t
21287cd3-375c-4273-9ac9-b226263dc0c0	G04.0	other noninfectious acute disseminated encephalomyelitis (noninfectious ADEM)	t
dd3fd5c9-f638-4341-bbc4-ea707f4f209e	G04.01	post chickenpox encephalitis	t
6ed3e828-b881-4de0-a4ae-171a9ffafdf3	G04.01	post measles encephalitis	t
02203920-b08c-4842-bc26-4446909763dc	G04.01	post measles myelitis	t
8bb61813-1700-483d-b0fb-d29c1d6a086f	G04.3	acute disseminated encephalitis and encephalomyelitis	t
2b955d75-53eb-409f-8397-3906ea3b6815	G04.82	transverse myelitis	t
05e3db53-474f-481f-99aa-3eff55f83b61	G05	adenoviral encephalitis, myelitis and encephalomyelitis	t
c4720298-2915-4939-a9bc-2046099c95a6	G05	encephalitis, myelitis and encephalomyelitis (in) measles	t
0d04b92f-bdb4-4d2e-8423-e4c7772d863e	G05	enteroviral encephalitis, myelitis and encephalomyelitis	t
ceebebbf-ed5a-4494-a7fe-5c5abf6ec29a	G05	herpesviral [herpes simplex] encephalitis, myelitis and encephalomyelitis	t
4d9f2234-510e-43fd-b102-cf76f854c6c1	G05	listerial encephalitis, myelitis and encephalomyelitis	t
d7efbcfa-cf5a-47b7-af6d-90180ee60ded	G05	meningococcal encephalitis, myelitis and encephalomyelitis	t
d545c462-92bd-45ca-89e9-cb220164d1bc	G05	mumps encephalitis, myelitis and encephalomyelitis	t
ff2c247f-4e78-4850-93ed-cc09c3f2f39c	G05	postchickenpox encephalitis, myelitis and encephalomyelitis	t
fd110d47-144f-4b80-9cc9-5eac647cdf4e	G05	rubella encephalitis, myelitis and encephalomyelitis	t
a49066d7-f311-40e7-9a95-2de8348d0505	G05	toxoplasmosis encephalitis, myelitis and encephalomyelitis	t
b8ad4566-f6bf-4adf-b5c1-91a4d40eeae6	G05	zoster encephalitis, myelitis and encephalomyelitis	t
84455de2-6ca3-4074-ad05-83b6d5bedbc8	G06.0	tuberculous intracranial abscess and granuloma	t
a40a0d31-5632-446f-835e-326e65fb3a07	G06.1	tuberculous intraspinal abscess and granuloma	t
6d7701c1-878e-4beb-9f48-d8a438a92222	G07	abscess of brain amebic	t
27f3f7ec-8e7f-474e-9e32-f46d4e3ca46d	G07	abscess of brain chromomycotic	t
