id	created_at	updated_at	trade_name	applicant_name	manufacturer_name	medication_id	strength_numerators
b5c11200-4e19-47fb-8adf-3d751c155ffc	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	VITAMIN C	LANCASTER INDUSTRIAL PVT LTD	LANCASTER INDUSTRIAL PVT LTD BULAWAYO ZIMBABWE	5b2c0f8d-aed3-4299-8c40-f2c049adc19e	{100}
dfbe589b-8f9c-4f2e-b64a-21350c73920e	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ISOPTO ATROPINE	ALCON PHARM LTD	ALCON-COUVREUR N.V. PUURS BELGIUM	0cb089ca-cb75-4d0a-ad2b-75cf26f19eeb	{1}
915b86a2-be9a-4719-bdfe-41611bef7343	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ASMED	PLUS FIVE PHARMACEUTICALS PVT LTD	PLUS FIVE PHARMACEUTICALS PVT LTD HARARE ZIMBABWE	381d8489-a417-4b3c-ab6a-575cdb7d5dd9	{2}
e64ba11d-d37b-4cf6-8869-8565e889db67	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	HIPRES	CIPLA LTD	CIPLA LTD MUMBAI INDIA;  CIPLA LTD MUMBAI INDIA;  CIPLA LTD  INDIA	32a33605-ca1d-4cf6-8eb0-818ba3521327	{50}
4669affd-d8a4-40bf-9b05-3ac5d9b2a067	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ATACAND PLUS	ASTRAZENECA UK LTD	ASTRAZENECA AB, SODERTALDE SWEDEN	d3540bc9-0987-4ba8-acec-b88925f81e39	{25,32}
38600a53-0b09-4292-953b-41e78c3bf41c	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DISPRIN	RECKITT BENKISER PHARMACEUTICALS	RECKITT BENCKISER HEALTHCARE UK LIMITED HULL UNITED KINGDOM	aa12a2bc-ee74-4490-8ecb-8e9a5a70c53c	{300}
1f5c1ed8-4002-48b9-b930-84f62eb25b3a	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PANADO	ADCOCK INGRAM LIMITED	ADCOCK INGRAMS SA (PTY) LTD JOHANNESBURG SOUTH AFRICA;  ADCOCK INGRAM LTD JOHANNESBURG SOUTH AFRICA;  ADCOCK INGRAM LTD GERM SOUTH AFRICA	c0a1feba-ba48-42e9-89a2-cccfe706e2ad	{120}
2644e2e8-e2d7-4e05-b294-da59440a7fb0	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	EPIGABALIN 25	MSN LABORATORIES PRIVATE LIMITED	MSN LABORATORIES PRIVATE LIMITED, FORMULATION DIVISION KOTHUR INDIA	11528a8a-f0a9-4834-b5c9-d4670fe50217	{25}
54701f81-d5a7-4509-bde2-3973e2bf2f24	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SINGULAIR	MSD PTY LTD	MSD SUMNEYTOWN PIKE WEST POINT USA;  MERCK  ; CO INC, NEW JERSEY RAHWAY USA	db19fb0c-1496-44cf-98fc-56aa24c0a43a	{4}
fa41e885-6145-4627-ad05-4d9e7c626f24	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	VITAMIN C	LANCASTER INDUSTRIAL PVT LTD	LANCASTER INDUSTRIAL PVT LTD BULAWAYO ZIMBABWE	5b2c0f8d-aed3-4299-8c40-f2c049adc19e	{250}
1f519070-e10c-4317-a291-a079ba07a60c	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	COARTEM	NOVARTIS PHARMA SERVICES AG	NOVARTIS PHARMACEUTICALS CORPORATION SUFFERN USA	dba98a36-3b34-4595-8a6c-f1d78a758e0b	{80,480}
bc84fa1e-d052-41ea-85f1-b4c7dbf64d72	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	VENTEZE	PHARMACARE LIMITED	LENNON LTD PORT ELIZABETH SOUTH AFRICA	381d8489-a417-4b3c-ab6a-575cdb7d5dd9	{2}
a8e2f8d9-5a96-4c94-a9db-6144e963dfaf	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SOLUBLE ASPIRIN	DATLABS PRIVATE LIMITED	DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE	aa12a2bc-ee74-4490-8ecb-8e9a5a70c53c	{300}
f2a4c96d-9ca2-414c-99b9-dfa88059e299	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AUGMENTIN BD	SMITHLINE BEECHAM	SMITHKLINE BEECHAM PHARMACEUTICALS WEST SUSSEX UK	5c9d4971-9728-4905-9ebd-c1fd645c4f80	{125,875}
fa847ef5-30d6-4502-84f2-5b09b98a895f	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AURONE	PHARMACARE LIMITED	SAD MEDICATION PTY LTD WILSONIA SOUTH AFRICA	609239cc-e1c1-41ad-a38e-a5d49a7a0c67	{5}
9912bb6a-8760-4360-92ff-25f0ecb46df2	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PANADO PAEDIATRIC ALCOHOL; SUGAR FREE	ADCOCK INGRAM LIMITED	DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE;  ADCOCK INGRAM LTD JOHANNESBURG SOUTH AFRICA;  ADCOCK INGRAM LTD GERM SOUTH AFRICA	c0a1feba-ba48-42e9-89a2-cccfe706e2ad	{120}
751aaf8c-f5bb-4a26-ad5c-6092eb0b1015	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	EPIGABALIN 50	MSN LABORATORIES PRIVATE LIMITED	MSN LABORATORIES PRIVATE LIMITED, FORMULATION DIVISION KOTHUR INDIA	11528a8a-f0a9-4834-b5c9-d4670fe50217	{50}
de30a9d0-5bc3-4143-89a4-9fc8835cb5ba	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	TELKAST	MYLAN PHARMA PVT LTD	MSN LABORATORIES LTD (FORMULATION DIVISION JINNARAM MANDAL INDIA	db19fb0c-1496-44cf-98fc-56aa24c0a43a	{5}
27361fad-d7c9-4f20-955d-7c0fcbe08438	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AUTRIN	ASPEN PHARMACARE	PHARMA-Q (PTY) LTD T/A COSI PHARMACEUTICALS JOHANNESBURG SOUTH AFRICA	81aec57e-89e2-4ab5-badd-b3d54840bfa1	{2.455,15,75,165,349.755}
471acd6e-b3e0-4b81-bf4e-4d56c2ad5fd2	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AVACORT-BF 100/6	INNOVATA PHARMACEUTICALS LTD	ELPEN PHARMACEUTICALS CO. INC ATTICA GREECE	3eda7bd1-8fcb-493b-881b-1f0e0cf22a14	{6,100}
cfe629e9-8a59-4042-b74b-a16a842fcaa4	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ASMAVENT	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	6d8b4b44-38da-4b05-b568-5c5e494e424a	{2}
4097d752-ddbd-4aa5-8c32-6688d8d3cd18	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	COARTEM	NOVARTIS PHARMACEUTICAL CORPORATION	NOVARTIS PHARMACEUTICAL CORPORATION NEW YORK USA;  NOVARTIS PHARMACEUTICAL CORPORATION NEW YORK USA;  NOVARTIS PHARMA S.P.A Y SCHIO ITALY;  NOVARTIS PHARMA GMBH  GERMANY;  NOVARTIS PHARMACEUTICALS CORPORATION SUFFERN USA	dba98a36-3b34-4595-8a6c-f1d78a758e0b	{20,120}
12a050d5-36dc-4be0-8369-92918b79636a	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DOCETEX	INNOVATA PHARMACEUTICALS LTD	SICHAUN HUIYU PHARMACEUTICAL LTD SICHUAN CHINA	34efacdb-bb58-4aae-af54-25dae7d167a8	{20}
1353fc55-7c22-4223-98fc-78ec2853cf7f	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PARACET	PLUS FIVE PHARMACEUTICALS PVT LTD	PLUS FIVE PHARMACEUTICALS PVT LTD HARARE ZIMBABWE	c0a1feba-ba48-42e9-89a2-cccfe706e2ad	{120}
760e70d4-600d-43bf-b1c8-0fd4341422b2	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	TELKAST 4	MYLAN PHARMA PVT LTD	MSN LABORATORIES LTD (FORMULATION DIVISION JINNARAM MANDAL INDIA	db19fb0c-1496-44cf-98fc-56aa24c0a43a	{4}
ca443a12-baa5-424d-8dd6-a4b1f1813014	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	BIO-AMOXYCILLIN AND CLAVULANIC ACID	BIOTECH LABS PTY LTD	LEK PHARMACEUTICAL  ; CHEMICAL WORKS  SLOLVENIA	5c9d4971-9728-4905-9ebd-c1fd645c4f80	{625}
6326901a-1882-42c6-a1cf-3cd667380f1c	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AVAGEM	INNOVATA PHARMACEUTICALS LTD	NAPROD LIFE SCIENCES PVT LTD KOTTAJAM INDIA	bd2426c7-a9be-42c1-a93a-51e58f47ad36	{200}
ad8f9ae8-93bf-423e-b75b-eb183a03c853	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CARBOPLATIN MYLAN	MYLAN LABORATORIES LIMITED (OTL)	MYLAN LABORATORIES LIMITED (OTL) BANGALORE INDIA	7e853b6a-5bef-4782-a62f-c18221f707ec	{10}
25975d19-4a6c-4706-9b83-240728f3c0c7	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ASTHALIN	CIPLA LTD	CIPLA LTD PITHAMPUR INDIA;  CIPLA LTD  INDIA	ace53409-b9b4-4e83-8a03-e2820a7aedcf	{100}
c68a4f04-a0c0-4bff-92d6-c072d85f62b6	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DOCETEX 80	INNOVATA PHARMACEUTICALS LTD	SICHAUN HUIYU PHARMACEUTICAL LTD SICHUAN CHINA	34efacdb-bb58-4aae-af54-25dae7d167a8	{80}
2d9eaa52-b0df-47d4-86d1-31207ff4d9a7	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PARACETAMOL	DATLABS PRIVATE LIMITED	DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE	c0a1feba-ba48-42e9-89a2-cccfe706e2ad	{120}
60045577-a40e-47dc-8a19-e835ba2b0d14	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AVACORT-BF 200/6	INNOVATA PHARMACEUTICALS LTD	ELPEN PHARMACEUTICALS CO. INC ATTICA GREECE	3eda7bd1-8fcb-493b-881b-1f0e0cf22a14	{6,200}
d93d2b86-4997-4df5-8ed3-9d7b64c7a984	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	BIO-AMOXYCILLIN AND CLAVULANIC ACID	BIOTECH LABS PTY LTD	LEK PHARMACEUTICAL  ; CHEMICAL WORKS  SLOLVENIA	5c9d4971-9728-4905-9ebd-c1fd645c4f80	{375}
3a69a96f-5966-436b-88f0-60450fdf229e	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	MONTERA 10	COSPHARM INVESTMENTS PVT LIMITED	MSN LABORATORIES LTD (FORMULATION DIVISION JINNARAM MANDAL INDIA	3e6b7fb3-77ee-49e1-a46c-0214a1cdc8a1	{10}
e24588a7-efda-42de-b3b5-24d7512a3d18	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	COMBIART	STRIDES ARCOLAB LTD	STRIDES SHASUN LIMITED BANGALORE INDIA	dba98a36-3b34-4595-8a6c-f1d78a758e0b	{20,120}
b0b00ed0-1067-41c8-8526-76f9acb4f0a1	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AVAGEM 1G	INNOVATA PHARMACEUTICALS LTD	NAPROD LIFE SCIENCES PVT LTD KOTTAJAM INDIA	bd2426c7-a9be-42c1-a93a-51e58f47ad36	{1000}
c16b4271-da62-4978-8bea-be0f45bb9a75	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AZMANOL HFA INHALATION AEROSOL (SULBUTAMOL SULPHATE BP)	ZIMBABWE PHARMACEUTICALS HEALTHCARE	BEXIMCO PHARMACEUTICALS LTD DHAKA BANGLADESH	ace53409-b9b4-4e83-8a03-e2820a7aedcf	{100}
c59a8e4e-9c9f-4382-930d-8fb27872f20e	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	VARIPAN	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	c0a1feba-ba48-42e9-89a2-cccfe706e2ad	{120}
307d569b-2366-487c-9b8b-8b9321f52895	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AVARUBI 10	INNOVATA PHARMACEUTICALS LTD	NAPROD LIFE SCIENCES PVT LTD KOTTAJAM INDIA	c08ad25b-1950-4989-b47d-ceeda8caa981	{10}
3fb986e1-545c-4d36-8c38-690a31697bc2	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CLEDOMOX 625	MEDOPHARM	MEDOPHARM PRIVATE LTD GUDUVANCHERY INDIA	5c9d4971-9728-4905-9ebd-c1fd645c4f80	{625}
5f1c248f-4ef4-4ca8-b265-6772c0563957	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DOXOL 20	VENUS REMEDIES LTD	VENUS REMEDIES LTD BADDI INDIA	ec75f1fa-5f4a-4f21-b5dc-b943dac17b40	{20}
41da77d9-553b-4355-b2bd-1d5de3f3b9ef	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	MONTERA 5	COSPHARM INVESTMENTS PVT LIMITED	MSN LABORATORIES LTD (FORMULATION DIVISION JINNARAM MANDAL INDIA	3e6b7fb3-77ee-49e1-a46c-0214a1cdc8a1	{5}
c51cb30e-7e69-4a93-921c-f6b2eb877963	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CITAFINE  1000	EMCURE PHARMACEUTICALS LTD	EMCURE PHARMACEUTICALS LTD PUNE INDIA	bd2426c7-a9be-42c1-a93a-51e58f47ad36	{1000}
b56dcece-1c6a-45da-a357-5e732fffc89c	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AVACORT-BF 400/12	INNOVATA PHARMACEUTICALS LTD	ELPEN PHARMACEUTICALS CO. INC ATTICA GREECE	3eda7bd1-8fcb-493b-881b-1f0e0cf22a14	{12,400}
b711f847-602e-4a26-bfa6-42ae244a57ca	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	COMBIART-DT	STRIDES ARCOLAB LTD	STRIDES ARCOLAB LTD BANGALOR INDIA	dba98a36-3b34-4595-8a6c-f1d78a758e0b	{20,120}
329b5658-2e33-4a22-a668-b079103b92c7	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AVASALF 100/50	INNOVATA PHARMACEUTICALS LTD	ELPEN PHARMACEUTICALS CO. INC ATTICA GREECE	8a5470be-4e0b-46d2-b7c8-fe0b51075d8c	{50,100}
922ba988-7b32-48e2-9600-00b8254ad9b9	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	VARIPAN SUGAR FREE SYRUP	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	c0a1feba-ba48-42e9-89a2-cccfe706e2ad	{120}
19635915-7928-4149-8c36-2008762c6727	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AVARUBI 50	INNOVATA PHARMACEUTICALS LTD	NAPROD LIFE SCIENCES PVT LTD KOTTAJAM INDIA	c08ad25b-1950-4989-b47d-ceeda8caa981	{50}
acd836de-7974-42ca-892e-afa7cd39b18d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	VENTEZE	PHARMACARE LIMITED	LENNON LTD PORT ELIZABETH SOUTH AFRICA;  GLAXO WELLCOME SOUTH AFRICA (PTY) LTD JOHANNESBURG SOUTH AFRICA	e218dae1-568b-4e71-b55f-404cb33065cc	{100}
63d62faa-61ed-4156-bed3-d87d5c4d38b6	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ENHACIN	RANBAXY LABS LTD	RANBAXY LABS LTD DEWAS INDIA	5c9d4971-9728-4905-9ebd-c1fd645c4f80	{125,250}
c894f062-f7e4-456e-8fb3-6ff03fa6a94b	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DOXOL 80	VENUS REMEDIES LTD	VENUS REMEDIES LTD BADDI INDIA	ec75f1fa-5f4a-4f21-b5dc-b943dac17b40	{80}
ee205789-87ac-4a30-9e12-ba3d8aad3902	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SINTRINE	SANDOZ S.A PTY LTD	SANDOZ IIAC INC  TURKEY	3e6b7fb3-77ee-49e1-a46c-0214a1cdc8a1	{4}
99d0576d-f4e0-451c-8772-72adbbb05035	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CITAFINE 200	EMCURE PHARMACEUTICALS LTD	EMCURE PHARMACEUTICALS LTD PUNE INDIA	bd2426c7-a9be-42c1-a93a-51e58f47ad36	{200}
8e49b7f9-00f2-48f6-bbb9-cfa42dcc0810	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	VENTOLIN	GLAXO-WELLCOME ZIMBABWE PVT LTD	GLAXO OPERATIONS UK LTD MIDDLESEX UK;  GLAXO-WELLCOME OPERATIONS LIVERPOOL UK;  GLAXO WELCOME S.A BURGOS SPAIN;  GLAXO-WELCOME PRODUCTION  FRANCE	e218dae1-568b-4e71-b55f-404cb33065cc	{100}
a8584612-019b-4f44-87d1-e1641fc08dc8	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	APOTEL MAX	HAEMPHARMA PTY LTD	INDUSTRIA FARMACEUTICA CASALINA ITALY	5d8e5161-2e5d-46a8-bc79-878f693b6b00	{10}
8e67d04f-659a-4c4a-a264-2b0bc453a0a1	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SINTRINE	SANDOZ S.A PTY LTD	SANDOZ IIAC INC  TURKEY	3e6b7fb3-77ee-49e1-a46c-0214a1cdc8a1	{5}
418438e6-e148-49d3-a09d-8242bdbbfc13	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	KOMEFAN 140	MYLAN LABORATORIES LIMITED	MYLAN LABORATORIES LTD SINNAR INDIA	dba98a36-3b34-4595-8a6c-f1d78a758e0b	{20,120}
629520c5-b228-4a9b-9ddf-471e77893770	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AVASALF 250/50	INNOVATA PHARMACEUTICALS LTD	ELPEN PHARMACEUTICALS CO. INC ATTICA GREECE	8a5470be-4e0b-46d2-b7c8-fe0b51075d8c	{50,250}
441bbd90-90fa-400d-9f56-f646b0472ae5	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	TAXOTERE 20	AVENTIS PHARMA	AVENTIS PHARMA SA PRETORIA SOUTH AFRICA	4cd71269-57e4-4950-b11d-b5fbf12d4abe	{20}
1f79a6ab-dbac-494d-9d75-a0830bdbac6b	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AVASTIN	ROCHE PRODUCTS (PTY) LTD	F. HOFFMAN-LA ROCHE LTD BASEL SWITZERLAND;  ROCHE DIAGNOSTICS GMBH MANNHEIM GERMANY;  F. HOFFMAN LA ROCHE LTD KAISERUGST SWITZERLAND;  GENETECH, INC. CALIFONIA U.S.A.;  ROCHE DIAGNOSTICS GMBH JOHANNESBURG SOUTH AFRICA	a14d8429-0472-4652-9c3d-55489ff62903	{25}
38596a08-5cc2-4015-b1e9-d811a362030a	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AVERTISO	POPULATION SERVICES INTERNATIONAL, SOUTH AFRICA	ACME FORMULATION PVT LTD SOLAN INDIA	0eac7b79-054b-4192-8552-53dc03b0f5fe	{200}
f3b662de-c4ee-4c4d-b0fc-edada893a3d4	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	GEMLIFE	VHB MEDI SCIENCES LIMITED	VHB MEDI SCIENCES LIMITED UTTARAKHAND INDIA	807fc04f-286a-443a-bfbb-0b8b1f08aba0	{200}
681ed624-6ce0-4584-b8d2-6b23a04fb9de	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ENHANCIN	RANBAXY LABS LTD	RANBAXY LABS LTD DEWAS INDIA	5c9d4971-9728-4905-9ebd-c1fd645c4f80	{125,500}
a3629c4b-bc76-46cf-8fed-0074007d58a2	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PARACETAMOL B. BRAUN	B. BRAUN MEDICAL (PTY) LTD	B. BRAUN MEDICAL BARCELONA SPAIN;  B. BRAUN MELSUNGEN AG  GERMANY	5d8e5161-2e5d-46a8-bc79-878f693b6b00	{10}
597ea690-1580-4d93-bea1-80ef8693ad5b	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SINTRINE	SANDOZ S.A PTY LTD	SANDOZ IIAC INC  TURKEY	3e6b7fb3-77ee-49e1-a46c-0214a1cdc8a1	{10}
4fb41fd0-666c-4e7f-b3bc-284acbc84e9e	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AVASTIN	ROCHE PRODUCTS (PTY) LTD	F. HOFFMAN-LA ROCHE LTD BASEL SWITZERLAND;  ROCHE DIAGNOSTICS GMBH MANNHEIM GERMANY;  F. HOFFMAN LA ROCHE LTD KAISERUGST SWITZERLAND;  GENETECH, INC. CALIFONIA U.S.A.;  ROCHE DIAGNOSTICS GMBH JOHANNESBURG SOUTH AFRICA	a14d8429-0472-4652-9c3d-55489ff62903	{25}
8609470a-abaf-4c0d-a3a1-df656c822781	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AVIGRA 100	PHARMACIA SOUTH AFRICA PTY LTD	FAREVA AMBOISE POCE SUR CISSE FRANCE	fcf19165-089c-4e3a-8b68-c17302fa0ae2	{100}
485951ba-fdd1-4b49-b303-36cec80d97b6	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	KOMEFAN 280	MYLAN LABORATORIES LIMITED	MYLAN LABORATORIES LTD SINNAR INDIA	dba98a36-3b34-4595-8a6c-f1d78a758e0b	{40,240}
3e717c80-d369-4670-9e46-30160d16e434	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AVASALF 500/50	INNOVATA PHARMACEUTICALS LTD	ELPEN PHARMACEUTICALS CO. INC ATTICA GREECE	8a5470be-4e0b-46d2-b7c8-fe0b51075d8c	{50,500}
3a54c9ae-34bf-49d2-892a-20d4eda3e07a	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AVOCOMB	RANBAXY LABS LTD	RANBAXY LABS LTD DEWAS INDIA;  RANBAXY LABS LTD  INDIA	5071e808-3c48-4a23-9365-be559f4c0293	{150,300}
5e2f0ae0-4805-47d6-9f0f-abcb3cf4e304	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AVOCOMB-N	RANBAXY LABS LTD	DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE;  RANBAXY LABS LTD  INDIA;  RANBAXY LABS LTD DEWAS INDIA;  DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE	ae72a1d1-d845-4792-a085-b5a460beb3a3	{150,200,300}
ec92e645-8c1f-43fe-bfa9-dedb2b5233d2	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AVONZA	MYLAN LABORATORIES LIMITED	MYLAN LAB LTD MAHARASHTRA INDIA	ec84b827-722f-497b-b515-477c60cb7a7f	{300,300,400}
797f049a-e445-452e-9903-97d72217964d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ENHANCIN	RANBAXY LABS LTD	RANBAXY LABS LTD DEWAS INDIA	5c9d4971-9728-4905-9ebd-c1fd645c4f80	{125,875}
12c54a99-26dd-4b51-808c-df037e8f8940	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PARACETAMOL FRESENIUS	FRESENIUS KABI SOUTH AFRICA (PTY) LTD	FRESENIUS KABI AUSTRIA GMBH, GRAZ AUSTRIA;  FRESENIUS KABI FRESENIUSSTRASSE GERMANY	5d8e5161-2e5d-46a8-bc79-878f693b6b00	{10}
506cd5cb-6984-4931-a2d1-25358de5940d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	TELKAST	MYLAN PHARMA PVT LTD	MSN LABORATORIES LTD (FORMULATION DIVISION JINNARAM MANDAL INDIA	3e6b7fb3-77ee-49e1-a46c-0214a1cdc8a1	{10}
e5a8e3f0-9e76-4496-a539-827e69cedbee	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	KAMAGRA-100	AJANTA PHARMA	AJANTA PHARMA AURANGABAD INDIA	fcf19165-089c-4e3a-8b68-c17302fa0ae2	{100}
8449a385-5a54-426a-ab2f-70a76b879407	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AXCEL FUSIDIC ACID	KOTRA PHARMA (M) SDN BHD	KOTRA PHARMA (M) SDN BHD MELAKA MALAYSIA	0bbc94b7-58f2-436c-b7f6-de13736807f0	{2.1}
e14b1ed5-5d12-4979-b05f-440e9915a256	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PARACETAMOL FRESENIUS	FRESENIUS KABI SOUTH AFRICA (PTY) LTD	FRESENIUS KABI FRESENIUSSTRASSE GERMANY;  FRESENIUS KABI AUSTRIA GMBH, GRAZ AUSTRIA	5d8e5161-2e5d-46a8-bc79-878f693b6b00	{10}
695429a8-603f-4f1b-9393-7609c60f0fd5	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	LUMARTEM	CIPLA LTD	CIPLA LTD MAHAD INDIA;  CIPLA LTD PITHAMPUR INDIA	dba98a36-3b34-4595-8a6c-f1d78a758e0b	{20,120}
76825fca-aeaa-4019-8ecc-52797ea571d9	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	COMBIWAVE SF	GLENMARK PHARMACEUTICAL LIMITED	GLENMARK PHARAMACEUTICALS LTD TEHSIL BADDI INDIA	8a5470be-4e0b-46d2-b7c8-fe0b51075d8c	{25,125}
05e33339-1924-4252-af40-5bde79ea9722	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	COMBIVIR	GLAXO-WELLCOME ZIMBABWE PVT LTD	GLAXO WELLCOME OPERATIONS HERTFORDSHIRE UK;  GLAXOSMITHKLINE PHARMACEUTICALS POZNAN POLAND	5071e808-3c48-4a23-9365-be559f4c0293	{150,300}
eca93de5-22f5-48a6-811a-ed469822a8da	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	KAMAGRA-50	AJANTA PHARMA	AJANTA PHARMA AURANGABAD INDIA	fcf19165-089c-4e3a-8b68-c17302fa0ae2	{50}
32b5cb45-3062-4470-ace3-d10952e8a8cd	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	MYCLAV-375	UNICHEM LABORATORIES LIMITED	UNICHEM LABORATORIES LTD SOLAN INDIA	5c9d4971-9728-4905-9ebd-c1fd645c4f80	{125,250}
