id	created_at	updated_at	licence_number	name	licensee	address	town	expiry_date	premises_types
0fbc0bac-3879-4009-a033-19b4cc9e8ef3	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	W01-P0206-2024	GREENWOOD Wholesalers	NATIONAL GENERICS (PVT) LTD	SHOP 3 VENTURE HSE G. SILUNDIKA ST	BULAWAYO	2025-10-31	Wholesalers
57092085-d88c-4ca4-9f7b-095ff8f0d272	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	W01-P0147-2024	GREENWOOD Wholesalers	NATIONAL GENERICS (PVT) LTD	58-60 CRASTER ROAD	HARARE	2025-03-31	Wholesalers
b8b24817-20b0-4844-8903-c63744628a45	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	W01-P0218-2024	GREENWOOD Wholesalers- SIMON MUZENDA	NATIONAL GENERICS (PVT) LTD	26 HOFMEYER STREET	MASVINGO	2025-05-31	Wholesalers
cb28a4af-6848-4d63-90e8-4750ee576703	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I03-P0218-2024	GREIF (ZIMBABWE)	GREIF (ZIMBABWE) PVT LTD	47 HIGHFIELD ROAD SOUTHERTON	HARARE	2024-09-30	Clinics: Class C
a08e6a74-1bb2-429c-a568-e3688040241c	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1757-2024	GREY PHARMACY DOWNTOWN	GREY PHARMACY DOWNTOWN	SHOP B OASIS MALL 12 HERBERT CHITEPO STREET	MUTARE	2025-12-31	Pharmacy located in the CBD
3be6f915-b4bc-4ef0-8f4c-7c027b3a982c	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1495-2024	GREY PHARMACY MOTOMOTO	GREY PHARMACEUTICALS (PVT) LTD	SHOP C5 LITO MALL 60 HERBERT CHITEPO ST	MUTARE	2025-02-28	Pharmacy located in the CBD
a141e826-e6aa-45f4-ba3f-919a481b73f2	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1997-2024	GREYSTONE PARK PHARMACY	SANTIBAN TRADING (PVT) LTD	226 CARRICK CREAGH RD, QUINNINGTON	HARARE	2025-05-31	Pharmacy in any other location
7bcde67b-91c4-4873-8942-26aaede1856d	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P0964-2023	GUARDIAN PHARMACY	LIFE JACKET INVESTMENTS (PVT) LTD	1102 NORTON TOWN CENTRE	NORTON	2025-06-30	Pharmacy in any other location
9f0b2984-845f-47b2-8f5a-f331c296c438	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P2001-2024	GUARDIAN PHARMACY	LIFE JACKET INVETSMENTS (PVT) LTD	NO. 65 REZENDE STREET	HARARE	2025-04-30	Pharmacy located in the CBD
4ed48c0c-19f9-44eb-9ef0-f3407faaf0e4	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1487-2024	GUARDIAN PHARMACY	PIQUANT ACTION (PVT) LTD	1102 CONMART CRESCENT	NORTON	2025-02-28	Pharmacy in any other location
77b33d7a-5703-445e-9b6a-9857ab405867	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P06-P1967-2024	GUIDING STAR PHARMACY	KEMULOS INVESTMENTS (PVT) LTD	STD NO.169 NDANGA BUS. CENTRE	ZAKA	2025-04-30	Pharmacy in rural area
094374c5-fe87-412a-b3a5-376cf8162539	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1965-2024	GUILDING STAR PHARMACY	KEMULOS INVESTMENTS (PVT) LTD	STD NO.169 NDANGA BUS. CENTRE	ZAKA	2025-04-30	Pharmacy in any other location
c23b2d2e-5f9a-4192-8c69-20b086135bf4	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P06-P1533-2024	GURUVE PHARMACY	GURUVE PHARMACY	STAND 1600 MsIKWI COMPLEX	GURUVE	2025-09-30	Pharmacy in rural area
5be9b2bd-0759-48ad-bc9c-5fe7f50fee38	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0013-2023	GWERU NEW START CENTRE	POPULATION SOLUTIONS FOR HEALTH	MTAPA NED CENTRE, HAMUTYINEYI ST MTAPA	GWERU	2024-09-30	Clinics: Class B
e07b8293-44a8-4bb4-8f45-6c3fa42445ad	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0175-2023	GWERU NEW START CENTRE CLINIC	POPULATION SERVICES INTERNATIONAL	MTAPA ADMIN	GWERU	2024-09-30	Clinics: Class B
e6a687ab-5e44-41c3-9d79-897a4ee4c72d	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1597-2024	GWERUS ELITE PHARMACY	ADCIOUS (PVT) LTD	SHOP 3 DESSON BLD, 28 R.G. MUGABE WAY	GWERU	2025-10-31	Pharmacy located in the CBD
3595a748-1a0a-4917-9515-05d7e9a12eff	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I03-P0101-2023	HAGGIE RAND CLINIC	HAGGIE RAND ZIMBABWE (PVT) LTD	BESSMER STREET	KWEKWE	2025-08-30	Clinics: Class C
78c974ad-ccc0-4178-a98f-52c8795f7cfa	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I04-P0106-2023	HARARE INSTITUTE OF TECHNOLOGY	HARARE INSTITUTE OF TECHNOLOGY	GANGES RD BELVEDERE	HARARE	2024-09-30	Clinics: Class D
6168cc2c-5079-4e89-b947-11fca089ee62	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1636-2024	HARARE ONCOLOGY PHARMACY	HARARE ONCOLOGY PHARMACY (PVT) LTD	16 JOSIAH TONGOGARA AVENUE	HARARE	2025-07-31	Pharmacy in any other location
18d3fec3-a3b2-4f18-9156-805c316dc2f3	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1651-2024	HARARE PHARMACY	ATACAND PHARMACEUTICALS (PVT) LTD	132 HEBERT CHITEPO AVENUE	HARARE	2025-09-30	Pharmacy in any other location
4eac9b5c-57b3-4597-8441-fad72ff07065	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P02-P1246-2024	HARCOMBE A O & ASSOCIATES	Dr HARCOMBE ANTHONY OLIVER	31 RHODESVILLE AVENUE, GREENDALE	HARARE	2025-02-28	Pharmacies: Restricted
d8ba2c47-6d9f-4278-94a5-ed57cf3855b4	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1542-2024	HARVEST MEDICAL PHARMACY	POKAM PHARMACIES (PVT) LTD	6B BAKER STREET	KADOMA	2025-06-30	Pharmacy in any other location
dde45f89-dea9-46ca-87b7-e3b4eb2c1307	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1788-2024	HASHTAG BULAWAYO PHARMACY	EMPRIN TRADING (PVT) LTD	54 H. CHITEPO BTWN 3RD & 4TH AVENUE	BULAWAYO	2025-01-31	Pharmacy in any other location
24245d5a-cb8e-4f13-bae1-ff8230c24d71	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1573-2024	HATFIELD PHARMACY	BETAMED PHARMACEUTICAL CO.(PVT) LTD	150 ST. PATRICKS ROAD	HARARE	2025-01-31	Pharmacy in any other location
4fdd9821-ab99-4420-82ee-4bfe677acd1f	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1964-2024	HAZROD PHARMACY	HAZROD (PVT) LTD	13299 NGUNGUNYANA SHOPPING CENTRE	HARARE	2025-12-31	Pharmacy in any other location
0fcf2afb-6d76-49ae-ad08-e4b2b6a2043a	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1226-2024	HEAL PLUS PHARMACY	HEAL PLUS PHARMACEUTICALS (PVT) LTD	6953 TSAMVIRINGA ROAD MUFAKOSE	HARARE	2025-05-31	Pharmacy in any other location
75184048-ef1f-48d6-bc38-def1d553003f	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1703-2024	HEALNEST PHARMACY	HEALNEST PHARMACY ( PVT) LTD	32 OAK STREET	MARONDERA	2025-03-31	Pharmacy in any other location
e4f3194a-65fa-4697-802f-c0c76cd61c6d	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1661-2024	HEALNEST PHARMACY	HEALNEST PHARMACY (PVT) LTD	STAND 3058 CHERUTOMBO T/SHIP	MARONDERA	2025-08-31	Pharmacy in any other location
4bc33fd1-a297-4ed9-b3c5-8edec59e4137	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1956-2024	HEALSOFT PHARMACY	HEALSOFT PHARMACEUTICALS (PVT) LTD	NO. 378	HARARE	2025-11-30	Pharmacy in any other location
fe915c99-ace5-482e-a8bf-82ca3de233ce	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1220-2024	HEALSOFT PHARMACY	HEALSOFT PHARMACEUTICALS (PVT) LTD	356 MOPANE ROAD	CHIREDZI	2025-02-28	Pharmacy in any other location
81c5cf20-644e-429f-b922-f38980128439	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1922-2024	HEALTH 101 PHARMACY	VEENAH PHARMACEUTICALS (PVT) LTD	NO. 995 MAIN STREET	HARARE	2025-05-31	Pharmacy in any other location
f7204d1b-9aac-481a-9f83-7162ad2e71f6	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1702-2024	HEALTH BOX PHARMACY	EONRA INNOVATIONS (PVT) LTD	STAND NO 3784	RUWA	2025-08-31	Pharmacy in any other location
1e72d8c2-972d-4a1c-a2b5-f4268e6d04dd	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1497-2024	HEALTH DIRECT PHARMACY	MORCY HEALTHCARE (PVT) LTD	8555 CHITUBU SHOPPING CENTRE	HARARE	2025-03-31	Pharmacy in any other location
76a21482-e670-40f3-8737-8bbaac14f994	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1848-2024	HEALTH DIRECT PHARMACY	DEUS PHARMACEUTICALS (PVT) LTD	55 ROBERT MUGABE WAY	HARARE	2025-02-28	Pharmacy located in the CBD
0cfa2654-e7e9-4e03-871a-7b75c5c7aeac	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P2012-2024	HEALTH DIRECT PHARMACY	MORCY HEALTHCARE (PVT) LTD	123 CHINHOYI STREET	HARARE	2025-02-28	Pharmacy located in the CBD
33d780d0-9240-4731-922a-3cfc580bf31e	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1313-2024	HEALTH GATE PHARMACY	TANQ VEST INCORPORATED (PVT) LTD	60A SECOND ST	MUTARE	2025-10-31	Pharmacy in any other location
49d7e5ea-009d-4aed-bf2d-760554846f61	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1217-2024	HEALTH GATE PHARMACY	ORANGE HIBISCUS (PVT) LTD	47C OLYMPIA HSE, ELM STREET	MARONDERA	2025-03-31	Pharmacy in any other location
877e299b-c239-48bd-a3f5-5dadfdca59b0	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1585-2024	HEALTH HAVEN PHARMACY	MIRELLE INVESTMENTS	7614 VENDOR ST, ROCKODOX SERVICE STATION	KWEKWE	2025-09-30	Pharmacy in any other location
7583f39f-90d2-466b-b41e-3f183ec7f48c	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1917-2024	HEALTH HAVEN PHARMACY	MIRELLE INVESTMENTS (PVT) LTD	36-4TH STREET STANLY HOUSE	KWEKWE	2025-02-28	Pharmacy located in the CBD
7d86f01d-8e0c-48b3-9338-3fc21c2720c5	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1873-2024	HEALTH HUB PHARMACY	REAL FLOODGATES (PVT LTD	4757 GLEN VIEW 3 SHOPPING CENTRE	HARARE	2025-03-31	Pharmacy in any other location
43a3c116-5590-419c-a043-1d49135e4a6e	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1349-2024	HEALTH LINK PHARMACY	ITAI RUDO MEDICAL (PVT) LTD	STAND 1551 DEMA GROWTH POINT	DEMA	2025-11-30	Pharmacy in any other location
467af18f-13f0-4e9f-9f11-3e038ef098cb	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1519-2024	HEALTH LINK PHARMACY	ITAI RUDO MEDICAL PVT LTD	3101 ST MARYS	CHITUNGWIZA	2025-02-28	Pharmacy in any other location
9f477c2b-e886-47d1-875c-cf081eedd6d6	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1503-2024	HEALTH MART PHARMACY	WILLGREEN INVESTMENTS (PVT) LTD	42/44 2ND STREET	MUTARE	2025-09-30	Pharmacy in any other location
82328c37-86e9-4bd7-8344-afd22bf441c2	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1663-2024	HEALTH PARTNER PHARMACY	HEALTH PARTNER PHARMACY (PVT) LTD	2413 66 JULIUS NYERERE WAY	HARARE	2025-10-31	Pharmacy located in the CBD
9fa35b18-0f33-49a4-9943-23d41e1a4705	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	W01-P0120-2023	HEALTH SHIELD DISTRIBUTION	PREMIER SER MEDICAL INVESTMENTS P/L	79 BISHOP GAUL, MILTON PARK,	HARARE	2025-03-31	Wholesalers
6093610b-b010-41ff-beeb-cae819bc108f	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P0980-2023	HEALTHBROOK PHARMACY	MARALINA (PVT) LTD	956/4 MBIZO	KWEKWE	2025-06-30	Pharmacy in any other location
3b6c992a-b8cd-4932-923a-85b93bb03c56	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1486-2024	HEALTHBROOK PHARMACY GWERU	MARALINA (PVT) LTD	4181 ASCOT	GWERU	2025-02-28	Pharmacy in any other location
c8bd5636-5187-46c8-a0b9-898a15707b86	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1328-2024	HEALTHCARE PHARMACY	NEED MANAGEMENT CONSULTANTS P/L	SHOP NO 10 NSSA COMPLEX	GWANDA	2025-01-31	Pharmacy in any other location
9996346c-2f78-47f0-9fe4-09018d401765	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1685-2024	HEALTHEEZZ PHARMACY	HEALTHEEZZ PHARMACY (PVT) LTD	53 FIFE STREET	BULAWAYO	2025-12-31	Pharmacy in any other location
e3d848fc-2381-4475-859a-b0b7fe687b89	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1401-2024	HEALTHKINGS PHARMACY	CHARLES JANE INVESTMENTS (PVT) LTD	148 KINGS STREET	GWANDA	2025-09-30	Pharmacy in any other location
1b1d2ef3-5071-4c3a-835e-2aa6868a593f	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1250-2024	HEALTHLINK PHARMACY	PENNYBACKER ENTERPRISES (PVT) LTD	157 CHINHOYI STREET	HARARE	2025-04-30	Pharmacy located in the CBD
e1404dbb-2f66-4e10-924b-b5ce98709e82	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1947-2024	HEALTHLINK PHARMACY	PENNYBACKER ENTERPRISES (PVT) LTD	NO. 28 ROBERT MUGABE WAY	HARARE	2025-02-28	Pharmacy located in the CBD
45b27ef7-5a08-4bcf-b37f-4b64d48cb52a	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1275-2024	HEALTHLINK PHARMACY- KARIBA	PENNYBACKER ENTERPRISES (PVT) LTD	STAND 1781 NYAMHUNGA T/S	KARIBA	2025-05-31	Pharmacy in any other location
0bd1ae33-0d95-415e-bc9f-e5e7f86f374f	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1372-2024	HEALTHMATE PHARMACY	HEALTHMATE PHARMACY (PVT) LTD	STS 8721-23RD CRES WARREN PARK 2	HARARE	2025-07-31	Pharmacy in any other location
58abc9b8-d35e-4474-a5c5-92b9268e1c2e	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1546-2024	HEALTHMODE AVONDALE PHARMACY	HEALTHMODE PHARMACY (PVT) LTD	60 BEDFORD ROAD AVONDALE	HARARE	2025-02-28	Pharmacy in any other location
fd24a91a-d256-4c72-8992-b2a7cff99e84	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1666-2024	HEALTHMODE PHARMACY	HEALTHMODE PHARMACY (PVT) LTD	9 GLENARA AVENUE, HIGHLANDS	HARARE	2025-02-28	Pharmacy in any other location
a599ca45-1ca2-4cec-a308-7c903f5943b3	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1549-2024	HEALTHMODE PHARMACY WESTGATE	HEALTHMODE PHARMACY (PVT) LTD	951 ADYNN WESTGATE, SHOP 2	HARARE	2025-02-28	Pharmacy in any other location
057aee95-2c9d-44d3-9f13-19dbe36060e0	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1289-2024	HEALTHPLAN PHARMACY	DOMBORAMWARI PHARMACY	3003 DOMBORAMWARI	HARARE	2025-03-31	Pharmacy in any other location
6c01dfd7-4e82-413c-b680-e4e09381387e	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1996-2024	HEALTHPLAN PHARMACY	DOMBORAMWARI PHARMACY (PVT) LTD	2028 ZINYENGERE EPWORTH	HARARE	2025-06-30	Pharmacy in any other location
bbe76967-5733-4814-bd3f-1054d498cdc8	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P06-P1797-2024	HEALTHPLAN PHARMACY	DOMBORAMWARI PHARMACY (PVT) LTD	48 CHAKONDA BUSINESS CENTRE	SHAMVA	2025-02-28	Pharmacy in rural area
b4647bb1-122c-40e6-9a9e-a5bd00b15582	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P02-P1310-2024	HEALTHPOINT HOSPITAL	STREASLEIGH INVESTMENTS (PVT) LTD	15 LANARK ROAD	HARARE	2025-06-30	Pharmacies: Restricted
34565582-41da-4eb7-9ba7-00679e0efd06	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1653-2024	HEALTHRITE PHARMACY	HEALTHRITE PHARMACY (PVT) LTD	31 ROBERT MUGABE STREET	KADOMA	2025-01-31	Pharmacy located in the CBD
755be05a-1c1a-4cd5-be42-0c066ca80b36	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P06-P1647-2024	HEALTHRITE PHARMACY	HEALTHRITE PHARMACY( PVT) LTD	STAND 1971,	SANYATI	2025-11-30	Pharmacy in rural area
eb842f8a-e581-43af-96aa-afb07040833a	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1785-2024	HEALTHRITE PHARMACY	HEALTHRITE PHARMACY (PVT) LTD	MAMINA GROWTH POINT MHONDORO	NGEZI	2025-12-31	Pharmacy in any other location
f62847d5-880e-49ef-b09a-df95e0a64b7e	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1744-2024	HEALTHWISE PHARMACY	ROMEO RIAN PBC.	SHOP NO 6 P.G. COMPLEX	KWEKWE	2025-10-31	Pharmacy in any other location
ef98cb78-1960-4f28-bb2e-aa4b2b98dbaa	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1319-2024	HIGHVIEW PHARMACY	ACANTO INVESTMENTS (PVT) LTD	730 OLD CANAAN HIGHFIELD	HARARE	2025-09-30	Pharmacy in any other location
47d20996-7353-42b2-a443-99d0516246f1	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1720-2024	HIGHWAY PHARMACY	CRACHNOR INVESTMENT (PVT) LTD	169 QUEEN STREET	CHEGUTU	2025-03-31	Pharmacy in any other location
b0c71704-a39f-4225-ae4b-ffd83651feca	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0226-2024	HILBRE FARM CLINIC	INAMO AGRIC (PVT) LTD	HILBRE FARM	DARWENDALE	2025-04-30	Clinics: Class B
2496cb32-6dcf-495d-ba5f-45396df90a64	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1654-2024	HILLSIDE 24 PHARMACY	LEEMINEX (PVT) LTD	STAND 41337 CRN CHIREMBA RD & GLENARA HILLSISE	HARARE	2025-03-31	Pharmacy in any other location
e35c6d61-c19e-402e-863d-bc621cf63a9e	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1209-2024	HILLSIDE PHARMACY	CURLEW CHEMICALS INDUSTRIES (PVT) LTD	2 ASHURST R0AD HILLSIDE	BULAWAYO	2025-09-30	Pharmacy in any other location
c8a5f106-7545-4676-b37f-bc95532c4527	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I04-P0217-2024	HILLSIDE TEACHERS COLLEGE CLINIC	HILLSIDE TEACHERS COLLEGE	21 CECIL AVENUE	BULAWAYO	2025-09-30	Clinics: Class D
fbf364d8-19b9-44e6-a586-2bae2ddb6027	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1863-2024	HILTONS PHARMACY	ZION PHARMACEUTICALS (PVT) LTD	STD NO. 5129 SHOP 2 144 CHINHOYI ST	HARARE	2025-02-28	Pharmacy in any other location
259b6f92-04b5-41a1-93a0-3ef687c11415	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1522-2024	HILTONS PHARMACY	ZION PHARMACEUTICALS PVT LTD	124 R. MUGABE RD, CNR 4TH STREET & R.MUGABE	HARARE	2025-02-28	Pharmacy in any other location
ee1c85e5-155a-4242-bbdd-4c570accb549	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1882-2024	HILTONS PHARMACY	ZION PHARMACEUTICALS (PVT) LTD	124 R. MUGABE RD CNR FOURTH ST & R.MUGABE RD	HARARE	2025-02-28	Pharmacy in any other location
4c87719c-0d1f-4097-af08-07c50f34e5c9	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1729-2024	HILTONS PHARMACY	ZION PHARMACEUTICALS (PVT) LTD	STAND 2172, 20 SPEKE AVENUE, SHOP A,	HARARE	2025-07-31	Pharmacy located in the CBD
2b197312-3062-4963-8d5d-04dfc8013987	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1929-2024	HILTONS PHARMACY	ZION PHARMACEUTICALS (PVT) LTD	124 LEOPOLD TAKAWIRA STREET	HARARE	2025-08-31	Pharmacy located in the CBD
674c1049-e593-4f47-a9b4-63c128e24830	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1493-2024	HOBHOUSE PHARMACY	BUY RITE PHARMACIES (PVT) LTD	4070 HOBHOUSE	MUTARE	2025-02-28	Pharmacy in any other location
1c9af5e8-8070-4846-b15c-a95051fc1aaa	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1954-2024	HOMETOWN PHARMACY	EDGIRAY INVESTMENTS (PVT) LTD	SHOP 9 CNR ROBERT MUGABE & HERBERT CHITEPO	RUSAPE	2025-05-31	Pharmacy in any other location
ac36ea8c-3d7f-4cad-8565-a75a9de605de	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1889-2024	HONEY DEW PHARMACY	XECROHEAD PHARMACEUTICALS (PVT) LTD	16 GREENDALE AVENUE	HARARE	2025-12-31	Pharmacy in any other location
082e6035-38ca-4eb2-b6d6-4fbbc4f83dc8	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1713-2024	HOUGHTON PARK PHARMACY	NEVERMIND ZIMBODZA	SHOP 3 HOUGHTON S/CENTRE	HARARE	2025-01-31	Pharmacy in any other location
55383af2-0fda-4971-a505-d73856e95a80	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1714-2024	HP PHARMACY	SANTE-PLUS (PVT) LTD	SHOP NO. 4 TAURO TRAGUS CENTRE	KWEKWE	2025-02-28	Pharmacy in any other location
70e87005-2263-424c-b89a-81ba8c470ce0	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0068-2023	HUMANA PEOPLE TO PEOPLE	HUMANA PEOPLE TO PEOPLE	4 PALMER RD, MILTON PARK	HARARE	2024-09-30	Clinics: Class B
ff27918f-7a3e-44e2-ad2e-a1e29b993152	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	W01-P0190-2024	HURSMNT PHARMACEUTICALS	HURSMNT PRIVATE LIMITED	SHOP 2 OLD MUTUAL COMPLEX, HIGHLEN,	HARARE	2025-03-31	Wholesalers
72cd3b4e-c2dc-49ce-81a8-caadbc3afe5e	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1492-2024	HUTANO KUVANHU PHARMACY	HUTANO KUVANHU (PVT) LTD	7046 ST JOSEPH CHIKANGA	MUTARE	2025-02-28	Pharmacy in any other location
19f8607e-9089-41d8-a6d4-1f73c532c636	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	H01-P0029-2024	HWANGE COLLIERY HOSPITAL	HWANGE COLLIERY COMPANY LIMITED	HWANGE COLLIERY	HWANGE	2025-04-30	Hospital pharmacies
642ad04f-c507-46b7-901e-6292724311e8	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0108-2023	HWANGE COLLIERY NO 1 CLINIC	HWANGE COLLIERY COMPANY LIMITED	HWANGE COLLIERY NO 1 CLINIC	HWANGE	2024-09-30	Clinics: Class B
3b7df946-2a19-475f-9f5b-156941111a5c	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0107-2023	HWANGE COLLIERY NO 2 CLINIC	HWANGE COLLIERY COMPANY LIMITED	HWANGE COLLIERY NO 2 CLINIC	HWANGE	2024-09-30	Clinics: Class B
2996e0a3-b6eb-4798-9e57-a510b58755ac	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0120-2023	HWANGE COLLIERY NO 3 CLINIC	HWANGE COLLIERY COMPANY LIMITED	HWANGE COLLIERY NO 3 CLINIC VILLAGE	HWANGE	2024-09-30	Clinics: Class B
325fffac-a9fd-4e60-b211-3a2ca9350420	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I03-P0065-2023	HWANGE NAT. PARKS MAIN CAMP CLINIC	PARKS & WILDLIFE MANAGEMENT AUTHORITY	HWANGE NATIONAL PARKS	HWANGE	2024-09-30	Clinics: Class C
34a874ca-d8d4-46ae-afc0-6aa5963e2db0	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0097-2023	HWANGE SAFARI LODGE CLINIC	HWANGE SAFARI LODGE	HWANGE SAFARI LODGE	DETE	2024-09-30	Clinics: Class C
