id	name	term_icd9_code	term_icd9_text	consumer_name	is_procedure	info_link_href	info_link_text	created_at	updated_at
c_10362	Leydig cell tumor - malignant			Leydig cell tumor - malignant	f	http://www.nlm.nih.gov/medlineplus/ency/article/000409.htm	Leydig cell tumor	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4270	Tuberculosis skin test (PPD) reactive	795.5	Nonspecific reaction to tuberculin skin test without active tuberculosis	Tuberculosis skin test (PPD) reactive	f	http://www.nlm.nih.gov/medlineplus/ency/article/003839.htm	PPD skin test	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_29990	Human bite - accidental	E928.3	Human bite	Human bite - accidental	f	http://www.nlm.nih.gov/medlineplus/ency/article/000035.htm	Human bites	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2933	Urine retention	788.20	Retention of urine, unspecified	Urine retention	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8131	Thymoma	212.6	Benign neoplasm of thymus	Thymoma	f	http://www.nlm.nih.gov/medlineplus/thymuscancer.html	Thymus Cancer	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2064	Esophageal varices	456.1	Esophageal varices without mention of bleeding	Esophageal varices	f	http://www.nlm.nih.gov/medlineplus/ency/article/000268.htm	Bleeding esophageal varices	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10698	Onychomycosis	110.1	Dermatophytosis of nail	Onychomycosis	f	http://www.nlm.nih.gov/medlineplus/ency/article/001330.htm	Fungal nail infection	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10708	Otosclerosis			Otosclerosis	f	http://www.nlm.nih.gov/medlineplus/ency/article/001036.htm	Otosclerosis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10334	Cystadenoma	229.9	Benign neoplasm of unspecified site	Cystadenoma	f	http://www.nlm.nih.gov/medlineplus/cancer.html	Cancer	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_17420	Embolism - septic			Embolism - septic	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8113	Botulism	005.1	Botulism	Botulism	f	http://www.nlm.nih.gov/medlineplus/botulism.html	Botulism	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2916	Myeloid leukemia - acute	205.00	Acute myeloid leukemia without mention of remission	Acute myeloid leukemia (AML)	f	http://www.nlm.nih.gov/medlineplus/acutemyeloidleukemia.html	Acute Myeloid Leukemia	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_3234	Aortic aneurysm	441.9	Aortic aneurysm of unspecified site without mention of rupture	Aortic aneurysm	f	http://www.nlm.nih.gov/medlineplus/aorticaneurysm.html	Aortic Aneurysm	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4221	Myeloid hyperplasia			Myeloid hyperplasia	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4488	Kidney - horseshoe	753.3	Other specified congenital anomalies of kidney	Kidney - horseshoe	f	http://www.nlm.nih.gov/medlineplus/kidneydiseases.html	Kidney Diseases	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_17333	Mitral valve replacement	35.23	Replacement of mitral valve with tissue graft	Mitral valve replacement	t	http://www.nlm.nih.gov/medlineplus/ency/article/007412.htm	Mitral valve surgery - open	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8841	Transplant rejection			Transplant rejection	f	http://www.nlm.nih.gov/medlineplus/ency/article/000815.htm	Transplant rejection	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_20151	Phenytoin toxicity	966.1	Poisoning by hydantoin derivatives	Phenytoin toxicity	f	http://www.nlm.nih.gov/medlineplus/ency/article/002632.htm	Dilantin overdose	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8224	Breast pain	611.71	Mastodynia	Breast pain	f	http://www.nlm.nih.gov/medlineplus/ency/article/003152.htm	Breast pain	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10448	Ameloblastoma	213.1	Benign neoplasm of lower jaw bone	Ameloblastoma	f	http://www.nlm.nih.gov/medlineplus/oralcancer.html	Oral Cancer	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_6836	Vaginal delivery - spontaneous	650	Normal delivery	Vaginal delivery - spontaneous	f	http://www.nlm.nih.gov/medlineplus/childbirth.html	Childbirth	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8165	Pickwickian syndrome	278.8	Other hyperalimentation	Pickwickian syndrome	f	http://www.nlm.nih.gov/medlineplus/ency/article/000085.htm	Obesity hypoventilation syndrome (OHS)	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8782	Atransferrinemia	273.8	Other disorders of plasma protein metabolism	Absence of transferrin	f	http://www.nlm.nih.gov/medlineplus/anemia.html	Anemia	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2864	Leg pain	729.5	Pain in limb	Leg pain	f	http://www.nlm.nih.gov/medlineplus/ency/article/003182.htm	Leg pain	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4349	Anal fistula	565.1	Anal fistula	Anal fistula	f	http://www.nlm.nih.gov/medlineplus/fistulas.html	Fistulas	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10030	Pyogenic granuloma	686.1	Pyogenic granuloma of skin and subcutaneous tissue	Pyogenic granuloma	f	http://www.nlm.nih.gov/medlineplus/ency/article/001464.htm	Pyogenic granuloma	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_3910	Abdominal bruit	785.9	Other symptoms involving cardiovascular system	Abdominal bruit	f	http://www.nlm.nih.gov/medlineplus/ency/article/000171.htm	Atherosclerosis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_3370	Small bowel - dilated	751.69	Other congenital anomalies of gallbladder, bile ducts, and liver	Small bowel - dilated	f	http://www.nlm.nih.gov/medlineplus/smallintestinedisorders.html	Small Intestine Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_21762	Keratoderma - congenital	757.39	Other specified congenital anomalies of skin	Keratoderma - congenital	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10736	Leiomyoma			Leiomyoma	f	http://www.nlm.nih.gov/medlineplus/ency/article/000251.htm	Uterine Fibroids	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2829	Cholecystectomy			Gallbladder removal (cholecystectomy)	t	http://www.nlm.nih.gov/medlineplus/ency/article/007371.htm	Gallbladder Diseases	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2830	Colectomy			Colectomy	t	http://www.nlm.nih.gov/medlineplus/ency/article/002941.htm	Large bowel resection	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_22981	Dialysis status			Dialysis status	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4148	Pulmonary resection			Pulmonary resection	t	http://www.nlm.nih.gov/medlineplus/ency/article/002956.htm	Lung surgery	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9429	Gingivitis	523.10	Chronic gingivitis, plaque induced	Gingivitis	f	http://www.nlm.nih.gov/medlineplus/gumdisease.html	Gum Disease	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9696	Corneal abrasions	918.1	Superficial injury of cornea	Corneal abrasions	f	http://www.nlm.nih.gov/medlineplus/ency/article/001017.htm	Corneal injury	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9706	Tooth abscess	522.5	Periapical abscess without sinus	Tooth abscess	f	http://www.nlm.nih.gov/medlineplus/ency/article/001060.htm	Tooth abscess	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10369	Pheochromocytoma - malignant	194.0	Malignant neoplasm of adrenal gland	Pheochromocytoma - malignant	f	http://www.nlm.nih.gov/medlineplus/pheochromocytoma.html	Pheochromocytoma	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10370	Glomus tumor	228.00	Hemangioma of unspecified site	Paraganglioma	f	http://www.nlm.nih.gov/medlineplus/ency/article/001634.htm	Glomus jugulare tumor	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9430	Periodonitis - acute	523.30	Aggressive periodontitis, unspecified	Periodonitis - acute	f	http://www.nlm.nih.gov/medlineplus/ency/article/001059.htm	Periodontitis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4384	Speech disorder	784.5	Other speech disturbance	Speech disorder	f	http://www.nlm.nih.gov/medlineplus/speechandcommunicationdisorders.html	Speech and Communication Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_3851	Renovascular hypertension	405.11	Benign renovascular hypertension	Renovascular hypertension	f	http://www.nlm.nih.gov/medlineplus/ency/article/000204.htm	Renovascular hypertension	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10386	Histiocytoma - malignant fibrous	171.9	Malignant neoplasm of connective and other soft tissue, site unspecified	Histiocytoma - malignant fibrous	f	http://www.nlm.nih.gov/medlineplus/bonecancer.html	Bone Cancer	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_21778	Feeding problem	783.3	Feeding difficulties and mismanagement	Feeding problem	f	http://www.nlm.nih.gov/medlineplus/ency/article/001540.htm	Feeding disorder of infancy and early childhood	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9505	Obstructive apnea	786.03	Apnea	Obstructive sleep apnea (OSA)	f	http://www.nlm.nih.gov/medlineplus/sleepapnea.html	Sleep Apnea	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9568	Testicular mass	608.89	Other specified disorders of male genital organs	Testicular mass	f	http://www.nlm.nih.gov/medlineplus/ency/article/003162.htm	Testicle lump	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2341	Testicular cancer	186.9	Malignant neoplasm of other and unspecified testis	Testicular cancer	f	http://www.nlm.nih.gov/medlineplus/testicularcancer.html	Testicular Cancer	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4948	Cerebral contusion	851.80	Other and unspecified cerebral laceration and contusion, without mention of open intracranial wound, with state of consciousness unspecified	Brain bruise (cerebral contusion)	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_19525	Lumbar vertebra fracture			Lumbar vertebra fracture	f	http://www.nlm.nih.gov/medlineplus/fractures.html	Fractures	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_17534	Agoraphobia without panic attack			Agoraphobia without panic attack	f	http://www.nlm.nih.gov/medlineplus/phobias.html	Phobias	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10612	Dry gangrene	785.4	Gangrene	Dry gangrene	f	http://www.nlm.nih.gov/medlineplus/gangrene.html	Gangrene	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4166	Orchiectomy			Orchiectomy	t			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4716	Aortic valve - bicuspid	746.4	Congenital insufficiency of aortic valve	Aortic valve - bicuspid	f	http://www.nlm.nih.gov/medlineplus/ency/article/007325.htm	Bicuspid aortic valve	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10345	Comedocarcinoma	174.9	Malignant neoplasm of breast (female), unspecified	Comedocarcinoma	f	http://www.nlm.nih.gov/medlineplus/breastcancer.html	Breast Cancer	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_13441	Shoulder dystocia			Shoulder dystocia	f	http://www.nlm.nih.gov/medlineplus/ency/article/001395.htm	Brachial palsy in newborns	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8391	Von Willebrand's disease	286.4	von Willebrand's disease	Von Willebrand's disease	f	http://www.nlm.nih.gov/medlineplus/ency/article/000544.htm	Bleeding Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_3345	Urethral stone	594.2	Calculus in urethra	Urethral stone	f	http://www.nlm.nih.gov/medlineplus/urethraldisorders.html	Urethral Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2882	Hepatitis - chronic	571.40	Chronic hepatitis, unspecified	Hepatitis - chronic	f	http://www.nlm.nih.gov/medlineplus/hepatitis.html	Hepatitis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_15065	Dementia - alcohol-associated	291.2	Alcohol-induced persisting dementia	Dementia - alcohol-associated	f	http://www.nlm.nih.gov/medlineplus/ency/article/000739.htm	Dementia	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8397	Glycogen storage disease	271.0	Glycogenosis	Glycogen storage disease	f	http://www.nlm.nih.gov/medlineplus/metabolicdisorders.html	Metabolic Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8407	Peritoneal metastases	197.6	Secondary malignant neoplasm of retroperitoneum and peritoneum	Peritoneal metastases	f	http://www.nlm.nih.gov/medlineplus/cancer.html	Cancer	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10857	Lymphoid hypoplasia	288.8	Other specified disease of white blood cells	Lymphoid hypoplasia	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10293	Carcinoma - verrucous	199.1	Other malignant neoplasm of unspecified site	Carcinoma - verrucous	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10303	Transitional cell papilloma	229.9	Benign neoplasm of unspecified site	Transitional cell papilloma	f	http://www.nlm.nih.gov/medlineplus/cancer.html	Cancer	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9734	Epilepsy	345.90	Epilepsy, unspecified, without mention of intractable epilepsy	Epilepsy	f	http://www.nlm.nih.gov/medlineplus/epilepsy.html	Epilepsy	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_7899	Skin graft			Skin graft	t	http://www.nlm.nih.gov/medlineplus/ency/article/002982.htm	Skin graft	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4183	Renal transplant			Renal transplant	t	http://www.nlm.nih.gov/medlineplus/kidneytransplantation.html	Kidney Transplantation	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8381	Tyrosinosis	270.2	Other disturbances of aromatic amino-acid metabolism	Tyrosinosis	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_26963	Immobilization			Immobilization	t			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10352	Acinar cell tumor	238.9	Neoplasm of uncertain behavior, site unspecified	Acinar cell tumor	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_11190	Median nerve injury	955.1	Injury to median nerve	Median nerve injury	f	http://www.nlm.nih.gov/medlineplus/ency/article/000691.htm	Distal median nerve dysfunction	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_11189	Wrist fracture	814.00	Closed fracture of carpal bone, unspecified	Wrist fracture	f	http://www.nlm.nih.gov/medlineplus/wristinjuriesanddisorders.html	Wrist Injuries and Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2358	Vertebral collapse	733.13	Pathologic fracture of vertebrae	Vertebral collapse	f	http://www.nlm.nih.gov/medlineplus/ency/article/000443.htm	Compression fractures of the back	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2161	Lymphadenopathy	785.6	Enlargement of lymph nodes	Lymph node enlargement (lymphadenopathy)	f	http://www.nlm.nih.gov/medlineplus/lymphaticdiseases.html	Lymphatic Diseases	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_11217	Tibia/fibula fracture	823.82	Closed fracture of unspecified part of fibula with tibia	Tibia/fibula fracture	f	http://www.nlm.nih.gov/medlineplus/fractures.html	Fractures	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4176	Sympathectomy			Sympathectomy	t	http://www.nlm.nih.gov/medlineplus/ency/article/007291.htm	Endoscopic thoracic sympathectomy	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9811	Erythroderma	695.9	Unspecified erythematous condition	Erythroderma	f	http://www.nlm.nih.gov/medlineplus/ency/article/001610.htm	Exfoliative dermatitis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10553	Hepatocellular carcinoma	155.0	Malignant neoplasm of liver, primary	Liver cancer (hepatocellular carcinoma)	f	http://www.nlm.nih.gov/medlineplus/livercancer.html	Liver Cancer	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2923	Multiple myeloma	203.00	Multiple myeloma without mention of remission	Multiple myeloma	f	http://www.nlm.nih.gov/medlineplus/multiplemyeloma.html	Multiple Myeloma	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_11086	Angiofibroma - juvenile			Angiofibroma - juvenile	f	http://www.nlm.nih.gov/medlineplus/ency/article/001572.htm	Juvenile angiofibroma	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9907	Hammer toe	735.4	Other hammer toe (acquired)	Hammer toe	f	http://www.nlm.nih.gov/medlineplus/ency/article/001235.htm	Hammer toe	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9897	Spinal stenosis	724.09	Spinal stenosis of other region	Spinal stenosis	f	http://www.nlm.nih.gov/medlineplus/spinalstenosis.html	Spinal Stenosis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2167	Abuse - alcohol	305.00	Alcohol abuse, unspecified drinking behavior	Abuse - alcohol	f	http://www.nlm.nih.gov/medlineplus/alcoholism.html	Alcoholism	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4062	Hyperactivity	314.01	Attention deficit disorder of childhood with hyperactivity	Hyperactivity	f	http://www.nlm.nih.gov/medlineplus/ency/article/003256.htm	Attention Deficit Hyperactivity Disorder	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2202	Otitis media	382.9	Unspecified otitis media	Ear infection (otitis media)	f	http://www.nlm.nih.gov/medlineplus/earinfections.html	Ear Infections	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2192	Chalazion	373.2	Chalazion	Chalazion	f	http://www.nlm.nih.gov/medlineplus/ency/article/001006.htm	Chalazion	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_11211	Irritable bowel syndrome	564.1	Irritable bowel syndrome	Irritable bowel syndrome	f	http://www.nlm.nih.gov/medlineplus/irritablebowelsyndrome.html	Irritable Bowel Syndrome	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_6573	Endoscopic retrograde cholangiopancreatography			Endoscopic retrograde cholangiopancreatography	t	http://www.nlm.nih.gov/medlineplus/ency/article/003893.htm	ERCP	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2299	Eczema	692.9	Contact dermatitis and other eczema, unspecified cause	Eczema	f	http://www.nlm.nih.gov/medlineplus/eczema.html	Eczema	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2309	Erythema nodosum	695.2	Erythema nodosum	Erythema nodosum	f	http://www.nlm.nih.gov/medlineplus/ency/article/000881.htm	Erythema nodosum	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4731	Silicosis	502	Pneumoconiosis due to other silica or silicates	Silicosis	f	http://www.nlm.nih.gov/medlineplus/ency/article/000134.htm	Silicosis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8572	Reactive airway disease	786.07	Wheezing	Reactive airway disease (RAD)	f	http://www.nlm.nih.gov/medlineplus/asthma.html	Asthma	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8336	Thrombotic thrombocytopenic purpura	446.6	Thrombotic microangiopathy	Thrombotic thrombocytopenic purpura (TTP)	f	http://www.nlm.nih.gov/medlineplus/ency/article/000552.htm	Thrombotic thrombocytopenic purpura	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
