id	age_determination	pregnancy	warning_sign	priority
76751001	older child	f	Unwell child with known diabetes	Urgent
81531005	older child	f	Unwell child with known diabetes	Urgent
91352004	older child	f	Unwell child with known diabetes	Urgent
111307005	older child	f	Unwell child with known diabetes	Urgent
123763000	older child	f	Unwell child with known diabetes	Urgent
127012008	older child	f	Unwell child with known diabetes	Urgent
190368000	older child	f	Unwell child with known diabetes	Urgent
190372001	older child	f	Unwell child with known diabetes	Urgent
190389009	older child	f	Unwell child with known diabetes	Urgent
190447002	older child	f	Unwell child with known diabetes	Urgent
199223000	older child	f	Unwell child with known diabetes	Urgent
199229001	older child	f	Unwell child with known diabetes	Urgent
199230006	older child	f	Unwell child with known diabetes	Urgent
199231005	older child	f	Unwell child with known diabetes	Urgent
237599002	older child	f	Unwell child with known diabetes	Urgent
237600004	older child	f	Unwell child with known diabetes	Urgent
237601000	older child	f	Unwell child with known diabetes	Urgent
237603002	older child	f	Unwell child with known diabetes	Urgent
237604008	older child	f	Unwell child with known diabetes	Urgent
237611007	older child	f	Unwell child with known diabetes	Urgent
237612000	older child	f	Unwell child with known diabetes	Urgent
237617006	older child	f	Unwell child with known diabetes	Urgent
237619009	older child	f	Unwell child with known diabetes	Urgent
237627000	older child	f	Unwell child with known diabetes	Urgent
237651005	older child	f	Unwell child with known diabetes	Urgent
237652003	older child	f	Unwell child with known diabetes	Urgent
276560009	older child	f	Unwell child with known diabetes	Urgent
290002008	older child	f	Unwell child with known diabetes	Urgent
359642000	older child	f	Unwell child with known diabetes	Urgent
405749004	older child	f	Unwell child with known diabetes	Urgent
408540003	older child	f	Unwell child with known diabetes	Urgent
426875007	older child	f	Unwell child with known diabetes	Urgent
427089005	older child	f	Unwell child with known diabetes	Urgent
443694000	older child	f	Unwell child with known diabetes	Urgent
444073006	older child	f	Unwell child with known diabetes	Urgent
444074000	older child	f	Unwell child with known diabetes	Urgent
444110003	older child	f	Unwell child with known diabetes	Urgent
445260006	older child	f	Unwell child with known diabetes	Urgent
445353002	older child	f	Unwell child with known diabetes	Urgent
472699005	older child	f	Unwell child with known diabetes	Urgent
609561005	older child	f	Unwell child with known diabetes	Urgent
609562003	older child	f	Unwell child with known diabetes	Urgent
609563008	older child	f	Unwell child with known diabetes	Urgent
609564002	older child	f	Unwell child with known diabetes	Urgent
609565001	older child	f	Unwell child with known diabetes	Urgent
609566000	older child	f	Unwell child with known diabetes	Urgent
609567009	older child	f	Unwell child with known diabetes	Urgent
609568004	older child	f	Unwell child with known diabetes	Urgent
609569007	older child	f	Unwell child with known diabetes	Urgent
609570008	older child	f	Unwell child with known diabetes	Urgent
609571007	older child	f	Unwell child with known diabetes	Urgent
609572000	older child	f	Unwell child with known diabetes	Urgent
609573005	older child	f	Unwell child with known diabetes	Urgent
609574004	older child	f	Unwell child with known diabetes	Urgent
609575003	older child	f	Unwell child with known diabetes	Urgent
609576002	older child	f	Unwell child with known diabetes	Urgent
609577006	older child	f	Unwell child with known diabetes	Urgent
609578001	older child	f	Unwell child with known diabetes	Urgent
609579009	older child	f	Unwell child with known diabetes	Urgent
609580007	older child	f	Unwell child with known diabetes	Urgent
609581006	older child	f	Unwell child with known diabetes	Urgent
703136005	older child	f	Unwell child with known diabetes	Urgent
703137001	older child	f	Unwell child with known diabetes	Urgent
703138006	older child	f	Unwell child with known diabetes	Urgent
709147009	older child	f	Unwell child with known diabetes	Urgent
716362006	older child	f	Unwell child with known diabetes	Urgent
722206009	older child	f	Unwell child with known diabetes	Urgent
722454003	older child	f	Unwell child with known diabetes	Urgent
724067006	older child	f	Unwell child with known diabetes	Urgent
733072002	older child	f	Unwell child with known diabetes	Urgent
734022008	older child	f	Unwell child with known diabetes	Urgent
737212004	older child	f	Unwell child with known diabetes	Urgent
782755007	older child	f	Unwell child with known diabetes	Urgent
783722008	older child	f	Unwell child with known diabetes	Urgent
816067005	older child	f	Unwell child with known diabetes	Urgent
870528001	older child	f	Unwell child with known diabetes	Urgent
890171006	older child	f	Unwell child with known diabetes	Urgent
1142044000	older child	f	Unwell child with known diabetes	Urgent
1197592001	older child	f	Unwell child with known diabetes	Urgent
1217044000	older child	f	Unwell child with known diabetes	Urgent
1217068008	older child	f	Unwell child with known diabetes	Urgent
1255271005	older child	f	Unwell child with known diabetes	Urgent
705076001	adult	t	Closed fracture	Urgent
705077005	adult	t	Closed fracture	Urgent
705078000	adult	t	Closed fracture	Urgent
705079008	adult	t	Closed fracture	Urgent
705080006	adult	t	Closed fracture	Urgent
705081005	adult	t	Closed fracture	Urgent
705082003	adult	t	Closed fracture	Urgent
705090003	adult	t	Closed fracture	Urgent
705091004	adult	t	Closed fracture	Urgent
705092006	adult	t	Closed fracture	Urgent
705103007	adult	t	Closed fracture	Urgent
705104001	adult	t	Closed fracture	Urgent
705121005	adult	t	Closed fracture	Urgent
705123008	adult	t	Closed fracture	Urgent
705125001	adult	t	Closed fracture	Urgent
705135007	adult	t	Closed fracture	Urgent
705137004	adult	t	Closed fracture	Urgent
766775007	adult	t	Closed fracture	Urgent
771491009	adult	t	Closed fracture	Urgent
771492002	adult	t	Closed fracture	Urgent
1255242009	adult	t	Closed fracture	Urgent
1255244005	adult	t	Closed fracture	Urgent
1255245006	adult	t	Closed fracture	Urgent
1255246007	adult	t	Closed fracture	Urgent
1255272003	adult	t	Closed fracture	Urgent
1255273008	adult	t	Closed fracture	Urgent
1255276000	adult	t	Closed fracture	Urgent
1255277009	adult	t	Closed fracture	Urgent
1255340003	adult	t	Closed fracture	Urgent
1255341004	adult	t	Closed fracture	Urgent
1279877008	adult	t	Closed fracture	Urgent
1279881008	adult	t	Closed fracture	Urgent
1279898008	adult	t	Closed fracture	Urgent
1279909006	adult	t	Closed fracture	Urgent
1286750004	adult	t	Closed fracture	Urgent
1290438001	adult	t	Closed fracture	Urgent
1290439009	adult	t	Closed fracture	Urgent
1292980004	adult	t	Closed fracture	Urgent
1337011003	adult	t	Closed fracture	Urgent
1337012005	adult	t	Closed fracture	Urgent
1371804001	adult	t	Closed fracture	Urgent
1371805000	adult	t	Closed fracture	Urgent
1372715002	adult	t	Closed fracture	Urgent
1372716001	adult	t	Closed fracture	Urgent
51701000087103	adult	t	Closed fracture	Urgent
54211000087109	adult	t	Closed fracture	Urgent
54221000087101	adult	t	Closed fracture	Urgent
54231000087104	adult	t	Closed fracture	Urgent
54241000087105	adult	t	Closed fracture	Urgent
54251000087108	adult	t	Closed fracture	Urgent
54261000087106	adult	t	Closed fracture	Urgent
54271000087102	adult	t	Closed fracture	Urgent
54281000087100	adult	t	Closed fracture	Urgent
54291000087103	adult	t	Closed fracture	Urgent
54301000087104	adult	t	Closed fracture	Urgent
328821000119104	adult	t	Closed fracture	Urgent
10923641000119101	adult	t	Closed fracture	Urgent
10923681000119106	adult	t	Closed fracture	Urgent
10923721000119100	adult	t	Closed fracture	Urgent
10923761000119105	adult	t	Closed fracture	Urgent
10923801000119102	adult	t	Closed fracture	Urgent
10923841000119100	adult	t	Closed fracture	Urgent
10923881000119105	adult	t	Closed fracture	Urgent
10923921000119103	adult	t	Closed fracture	Urgent
10923961000119108	adult	t	Closed fracture	Urgent
10924001000119109	adult	t	Closed fracture	Urgent
10924841000119103	adult	t	Closed fracture	Urgent
10924881000119108	adult	t	Closed fracture	Urgent
10926721000119105	adult	t	Closed fracture	Urgent
10926761000119100	adult	t	Closed fracture	Urgent
10926881000119100	adult	t	Closed fracture	Urgent
10926921000119107	adult	t	Closed fracture	Urgent
10926961000119102	adult	t	Closed fracture	Urgent
10927001000119102	adult	t	Closed fracture	Urgent
10927041000119100	adult	t	Closed fracture	Urgent
10927081000119105	adult	t	Closed fracture	Urgent
10927121000119107	adult	t	Closed fracture	Urgent
10927161000119102	adult	t	Closed fracture	Urgent
10927201000119107	adult	t	Closed fracture	Urgent
10927241000119109	adult	t	Closed fracture	Urgent
10928001000119103	adult	t	Closed fracture	Urgent
10928041000119101	adult	t	Closed fracture	Urgent
10929801000119104	adult	t	Closed fracture	Urgent
10929841000119102	adult	t	Closed fracture	Urgent
10929881000119107	adult	t	Closed fracture	Urgent
10929921000119100	adult	t	Closed fracture	Urgent
10930601000119107	adult	t	Closed fracture	Urgent
10930641000119109	adult	t	Closed fracture	Urgent
10930681000119104	adult	t	Closed fracture	Urgent
10930721000119105	adult	t	Closed fracture	Urgent
10935041000119105	adult	t	Closed fracture	Urgent
10936201000119107	adult	t	Closed fracture	Urgent
10936241000119109	adult	t	Closed fracture	Urgent
10937241000119107	adult	t	Closed fracture	Urgent
10937281000119102	adult	t	Closed fracture	Urgent
11306841000119101	adult	t	Closed fracture	Urgent
11306881000119106	adult	t	Closed fracture	Urgent
11307081000119101	adult	t	Closed fracture	Urgent
11307161000119109	adult	t	Closed fracture	Urgent
11307201000119104	adult	t	Closed fracture	Urgent
11307241000119102	adult	t	Closed fracture	Urgent
11307281000119107	adult	t	Closed fracture	Urgent
11307561000119101	adult	t	Closed fracture	Urgent
11307601000119101	adult	t	Closed fracture	Urgent
11310521000119109	adult	t	Closed fracture	Urgent
11310561000119104	adult	t	Closed fracture	Urgent
11310601000119104	adult	t	Closed fracture	Urgent
11310641000119102	adult	t	Closed fracture	Urgent
11310841000119101	adult	t	Closed fracture	Urgent
11310881000119106	adult	t	Closed fracture	Urgent
11310921000119104	adult	t	Closed fracture	Urgent
11310961000119109	adult	t	Closed fracture	Urgent
11311001000119101	adult	t	Closed fracture	Urgent
15912331000119106	adult	t	Closed fracture	Urgent
15912431000119100	adult	t	Closed fracture	Urgent
15912531000119101	adult	t	Closed fracture	Urgent
15912631000119102	adult	t	Closed fracture	Urgent
15918061000119103	adult	t	Closed fracture	Urgent
15918101000119100	adult	t	Closed fracture	Urgent
15918221000119100	adult	t	Closed fracture	Urgent
1285518004	older child	f	Unwell child with known diabetes	Urgent
1285519007	older child	f	Unwell child with known diabetes	Urgent
1290118005	older child	f	Unwell child with known diabetes	Urgent
1303868000	older child	f	Unwell child with known diabetes	Urgent
1367802006	older child	f	Unwell child with known diabetes	Urgent
1481000119100	older child	f	Unwell child with known diabetes	Urgent
31321000119102	older child	f	Unwell child with known diabetes	Urgent
40791000119105	older child	f	Unwell child with known diabetes	Urgent
40801000119106	older child	f	Unwell child with known diabetes	Urgent
105401000119101	older child	f	Unwell child with known diabetes	Urgent
106281000119103	older child	f	Unwell child with known diabetes	Urgent
164971000119101	older child	f	Unwell child with known diabetes	Urgent
10753491000119101	older child	f	Unwell child with known diabetes	Urgent
10754881000119104	older child	f	Unwell child with known diabetes	Urgent
530558861000132104	older child	f	Unwell child with known diabetes	Urgent
357009	older child	t	Closed fracture	Urgent
1658003	older child	t	Closed fracture	Urgent
1705000	older child	t	Closed fracture	Urgent
2295008	older child	t	Closed fracture	Urgent
3228009	older child	t	Closed fracture	Urgent
3291007	older child	t	Closed fracture	Urgent
4208000	older child	t	Closed fracture	Urgent
4788002	older child	t	Closed fracture	Urgent
5895007	older child	t	Closed fracture	Urgent
6163002	older child	t	Closed fracture	Urgent
6698000	older child	t	Closed fracture	Urgent
7341005	older child	t	Closed fracture	Urgent
7551007	older child	t	Closed fracture	Urgent
8459005	older child	t	Closed fracture	Urgent
8840000	older child	t	Closed fracture	Urgent
9468002	older child	t	Closed fracture	Urgent
9808005	older child	t	Closed fracture	Urgent
11254008	older child	t	Closed fracture	Urgent
12204004	older child	t	Closed fracture	Urgent
13194006	older child	t	Closed fracture	Urgent
13456001	older child	t	Closed fracture	Urgent
14493003	older child	t	Closed fracture	Urgent
15385006	older child	t	Closed fracture	Urgent
15741007	older child	t	Closed fracture	Urgent
17222009	older child	t	Closed fracture	Urgent
17616007	older child	t	Closed fracture	Urgent
17633000	older child	t	Closed fracture	Urgent
18724009	older child	t	Closed fracture	Urgent
18960007	older child	t	Closed fracture	Urgent
19259001	older child	t	Closed fracture	Urgent
20100009	older child	t	Closed fracture	Urgent
20121009	older child	t	Closed fracture	Urgent
21419000	older child	t	Closed fracture	Urgent
22383006	older child	t	Closed fracture	Urgent
22802006	older child	t	Closed fracture	Urgent
22973003	older child	t	Closed fracture	Urgent
23900009	older child	t	Closed fracture	Urgent
24212007	older child	t	Closed fracture	Urgent
24424003	older child	t	Closed fracture	Urgent
25415003	older child	t	Closed fracture	Urgent
25899002	older child	t	Closed fracture	Urgent
26442006	older child	t	Closed fracture	Urgent
28012007	older child	t	Closed fracture	Urgent
28078000	older child	t	Closed fracture	Urgent
28359007	older child	t	Closed fracture	Urgent
29045004	older child	t	Closed fracture	Urgent
29749002	older child	t	Closed fracture	Urgent
30060003	older child	t	Closed fracture	Urgent
30632004	older child	t	Closed fracture	Urgent
30905007	older child	t	Closed fracture	Urgent
31033002	older child	t	Closed fracture	Urgent
31187005	older child	t	Closed fracture	Urgent
31235003	older child	t	Closed fracture	Urgent
31882001	older child	t	Closed fracture	Urgent
31984004	older child	t	Closed fracture	Urgent
32311009	older child	t	Closed fracture	Urgent
33041006	older child	t	Closed fracture	Urgent
33118001	older child	t	Closed fracture	Urgent
33173003	older child	t	Closed fracture	Urgent
33192001	older child	t	Closed fracture	Urgent
33829000	older child	t	Closed fracture	Urgent
34268009	older child	t	Closed fracture	Urgent
34649000	older child	t	Closed fracture	Urgent
35403005	older child	t	Closed fracture	Urgent
35442005	older child	t	Closed fracture	Urgent
36417005	older child	t	Closed fracture	Urgent
36924003	older child	t	Closed fracture	Urgent
36991002	older child	t	Closed fracture	Urgent
37174005	older child	t	Closed fracture	Urgent
37633006	older child	t	Closed fracture	Urgent
39335003	older child	t	Closed fracture	Urgent
39408006	older child	t	Closed fracture	Urgent
41036008	older child	t	Closed fracture	Urgent
41133002	older child	t	Closed fracture	Urgent
41392003	older child	t	Closed fracture	Urgent
41455002	older child	t	Closed fracture	Urgent
41608004	older child	t	Closed fracture	Urgent
41977005	older child	t	Closed fracture	Urgent
42109006	older child	t	Closed fracture	Urgent
42157000	older child	t	Closed fracture	Urgent
42188001	older child	t	Closed fracture	Urgent
42306005	older child	t	Closed fracture	Urgent
42636007	older child	t	Closed fracture	Urgent
42818005	older child	t	Closed fracture	Urgent
43295006	older child	t	Closed fracture	Urgent
43767005	older child	t	Closed fracture	Urgent
44434003	older child	t	Closed fracture	Urgent
45356009	older child	t	Closed fracture	Urgent
46422008	older child	t	Closed fracture	Urgent
46995009	older child	t	Closed fracture	Urgent
47848000	older child	t	Closed fracture	Urgent
48561006	older child	t	Closed fracture	Urgent
48752009	older child	t	Closed fracture	Urgent
49346003	older child	t	Closed fracture	Urgent
49747005	older child	t	Closed fracture	Urgent
50397009	older child	t	Closed fracture	Urgent
51155003	older child	t	Closed fracture	Urgent
51514006	older child	t	Closed fracture	Urgent
51673001	older child	t	Closed fracture	Urgent
52450003	older child	t	Closed fracture	Urgent
52603002	older child	t	Closed fracture	Urgent
