code	name	created_at	updated_at
I05.9	Rheumatic mitral valve disease, unspecified	2024-05-01 17:00:04.166962-04	2024-05-01 17:00:04.166962-04
E80.20	Unspecified porphyria	2024-05-01 17:00:04.167267-04	2024-05-01 17:00:04.167267-04
C55	Malignant neoplasm of uterus, part unspecified	2024-05-01 17:00:04.167583-04	2024-05-01 17:00:04.167583-04
S52.209A	Unspecified fracture of shaft of unspecified ulna, initial encounter for closed fracture	2024-05-01 17:00:04.167954-04	2024-05-01 17:00:04.167954-04
S52.209B	Unspecified fracture of shaft of unspecified ulna, initial encounter for open fracture type I or II	2024-05-01 17:00:04.167954-04	2024-05-01 17:00:04.167954-04
S52.209C	Unspecified fracture of shaft of unspecified ulna, initial encounter for open fracture type IIIA, IIIB, or IIIC	2024-05-01 17:00:04.167954-04	2024-05-01 17:00:04.167954-04
S52.209D	Unspecified fracture of shaft of unspecified ulna, subsequent encounter for closed fracture with routine healing	2024-05-01 17:00:04.167954-04	2024-05-01 17:00:04.167954-04
S52.209E	Unspecified fracture of shaft of unspecified ulna, subsequent encounter for open fracture type I or II with routine healing	2024-05-01 17:00:04.167954-04	2024-05-01 17:00:04.167954-04
S52.209F	Unspecified fracture of shaft of unspecified ulna, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing	2024-05-01 17:00:04.167954-04	2024-05-01 17:00:04.167954-04
S52.209G	Unspecified fracture of shaft of unspecified ulna, subsequent encounter for closed fracture with delayed healing	2024-05-01 17:00:04.167954-04	2024-05-01 17:00:04.167954-04
S52.209H	Unspecified fracture of shaft of unspecified ulna, subsequent encounter for open fracture type I or II with delayed healing	2024-05-01 17:00:04.167954-04	2024-05-01 17:00:04.167954-04
S52.209J	Unspecified fracture of shaft of unspecified ulna, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing	2024-05-01 17:00:04.167954-04	2024-05-01 17:00:04.167954-04
S52.209K	Unspecified fracture of shaft of unspecified ulna, subsequent encounter for closed fracture with nonunion	2024-05-01 17:00:04.167954-04	2024-05-01 17:00:04.167954-04
S52.209M	Unspecified fracture of shaft of unspecified ulna, subsequent encounter for open fracture type I or II with nonunion	2024-05-01 17:00:04.167954-04	2024-05-01 17:00:04.167954-04
S52.209N	Unspecified fracture of shaft of unspecified ulna, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion	2024-05-01 17:00:04.167954-04	2024-05-01 17:00:04.167954-04
S52.209P	Unspecified fracture of shaft of unspecified ulna, subsequent encounter for closed fracture with malunion	2024-05-01 17:00:04.167954-04	2024-05-01 17:00:04.167954-04
S52.209Q	Unspecified fracture of shaft of unspecified ulna, subsequent encounter for open fracture type I or II with malunion	2024-05-01 17:00:04.167954-04	2024-05-01 17:00:04.167954-04
S52.209R	Unspecified fracture of shaft of unspecified ulna, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion	2024-05-01 17:00:04.167954-04	2024-05-01 17:00:04.167954-04
S52.209S	Unspecified fracture of shaft of unspecified ulna, sequela	2024-05-01 17:00:04.167954-04	2024-05-01 17:00:04.167954-04
B69.9	Cysticercosis, unspecified	2024-05-01 17:00:04.168651-04	2024-05-01 17:00:04.168651-04
H57.02	Anisocoria	2024-05-01 17:00:04.169001-04	2024-05-01 17:00:04.169001-04
R58	Hemorrhage, not elsewhere classified	2024-05-01 17:00:04.169304-04	2024-05-01 17:00:04.169304-04
R19.5	Other fecal abnormalities	2024-05-01 17:00:04.169656-04	2024-05-01 17:00:04.169656-04
M31.0	Hypersensitivity angiitis	2024-05-01 17:00:04.170561-04	2024-05-01 17:00:04.170561-04
A55	Chlamydial lymphogranuloma (venereum)	2024-05-01 17:00:04.171129-04	2024-05-01 17:00:04.171129-04
G56.00	Carpal tunnel syndrome, unspecified upper limb	2024-05-01 17:00:04.171424-04	2024-05-01 17:00:04.171424-04
N05.0	Unspecified nephritic syndrome with minor glomerular abnormality	2024-05-01 17:00:04.171714-04	2024-05-01 17:00:04.171714-04
L98.5	Mucinosis of the skin	2024-05-01 17:00:04.172368-04	2024-05-01 17:00:04.172368-04
T87.30	Neuroma of amputation stump, unspecified extremity	2024-05-01 17:00:04.172663-04	2024-05-01 17:00:04.172663-04
D36.10	Benign neoplasm of peripheral nerves and autonomic nervous system, unspecified	2024-05-01 17:00:04.172981-04	2024-05-01 17:00:04.172981-04
C57.00	Malignant neoplasm of unspecified fallopian tube	2024-05-01 17:00:04.173294-04	2024-05-01 17:00:04.173294-04
N76.2	Acute vulvitis	2024-05-01 17:00:04.1736-04	2024-05-01 17:00:04.1736-04
S63.006A	Unspecified dislocation of unspecified wrist and hand, initial encounter	2024-05-01 17:00:04.173904-04	2024-05-01 17:00:04.173904-04
S63.006D	Unspecified dislocation of unspecified wrist and hand, subsequent encounter	2024-05-01 17:00:04.173904-04	2024-05-01 17:00:04.173904-04
S63.006S	Unspecified dislocation of unspecified wrist and hand, sequela	2024-05-01 17:00:04.173904-04	2024-05-01 17:00:04.173904-04
L40.3	Pustulosis palmaris et plantaris	2024-05-01 17:00:04.174278-04	2024-05-01 17:00:04.174278-04
L50.5	Cholinergic urticaria	2024-05-01 17:00:04.174622-04	2024-05-01 17:00:04.174622-04
R23.4	Changes in skin texture	2024-05-01 17:00:04.174957-04	2024-05-01 17:00:04.174957-04
F03.90	Unspecified dementia, unspecified severity, without behavioral disturbance, psychotic disturbance, mood disturbance, and anxiety	2024-05-01 17:00:04.175806-04	2024-05-01 17:00:04.175806-04
G40.901	Epilepsy, unspecified, not intractable, with status epilepticus	2024-05-01 17:00:04.176257-04	2024-05-01 17:00:04.176257-04
G93.9	Disorder of brain, unspecified	2024-05-01 17:00:04.176803-04	2024-05-01 17:00:04.176803-04
L81.9	Disorder of pigmentation, unspecified	2024-05-01 17:00:04.177104-04	2024-05-01 17:00:04.177104-04
E51.2	Wernicke's encephalopathy	2024-05-01 17:00:04.177754-04	2024-05-01 17:00:04.177754-04
S00.35XA	Superficial foreign body of nose, initial encounter	2024-05-01 17:00:04.178402-04	2024-05-01 17:00:04.178402-04
S00.35XD	Superficial foreign body of nose, subsequent encounter	2024-05-01 17:00:04.178402-04	2024-05-01 17:00:04.178402-04
S00.35XS	Superficial foreign body of nose, sequela	2024-05-01 17:00:04.178402-04	2024-05-01 17:00:04.178402-04
K76.89	Other specified diseases of liver	2024-05-01 17:00:04.178784-04	2024-05-01 17:00:04.178784-04
M47.812	Spondylosis without myelopathy or radiculopathy, cervical region	2024-05-01 17:00:04.179077-04	2024-05-01 17:00:04.179077-04
J35.2	Hypertrophy of adenoids	2024-05-01 17:00:04.179381-04	2024-05-01 17:00:04.179381-04
K27.3	Acute peptic ulcer, site unspecified, without hemorrhage or perforation	2024-05-01 17:00:04.179673-04	2024-05-01 17:00:04.179673-04
T74.92XA	Unspecified child maltreatment, confirmed, initial encounter	2024-05-01 17:00:04.179955-04	2024-05-01 17:00:04.179955-04
T74.92XD	Unspecified child maltreatment, confirmed, subsequent encounter	2024-05-01 17:00:04.179955-04	2024-05-01 17:00:04.179955-04
T74.92XS	Unspecified child maltreatment, confirmed, sequela	2024-05-01 17:00:04.179955-04	2024-05-01 17:00:04.179955-04
D50.9	Iron deficiency anemia, unspecified	2024-05-01 17:00:04.180301-04	2024-05-01 17:00:04.180301-04
R82.4	Acetonuria	2024-05-01 17:00:04.180658-04	2024-05-01 17:00:04.180658-04
M43.10	Spondylolisthesis, site unspecified	2024-05-01 17:00:04.181233-04	2024-05-01 17:00:04.181233-04
R10.83	Colic	2024-05-01 17:00:04.181549-04	2024-05-01 17:00:04.181549-04
J05.0	Acute obstructive laryngitis [croup]	2024-05-01 17:00:04.181847-04	2024-05-01 17:00:04.181847-04
E74.21	Galactosemia	2024-05-01 17:00:04.182276-04	2024-05-01 17:00:04.182276-04
L58.9	Radiodermatitis, unspecified	2024-05-01 17:00:04.182577-04	2024-05-01 17:00:04.182577-04
K52.9	Noninfective gastroenteritis and colitis, unspecified	2024-05-01 17:00:04.182888-04	2024-05-01 17:00:04.182888-04
I81	Portal vein thrombosis	2024-05-01 17:00:04.1832-04	2024-05-01 17:00:04.1832-04
I74.9	Embolism and thrombosis of unspecified artery	2024-05-01 17:00:04.18351-04	2024-05-01 17:00:04.18351-04
J61	Pneumoconiosis due to asbestos and other mineral fibers	2024-05-01 17:00:04.183847-04	2024-05-01 17:00:04.183847-04
E87.8	Other disorders of electrolyte and fluid balance, not elsewhere classified	2024-05-01 17:00:04.184167-04	2024-05-01 17:00:04.184167-04
E27.40	Unspecified adrenocortical insufficiency	2024-05-01 17:00:04.184731-04	2024-05-01 17:00:04.184731-04
L68.0	Hirsutism	2024-05-01 17:00:04.185028-04	2024-05-01 17:00:04.185028-04
I15.0	Renovascular hypertension	2024-05-01 17:00:04.185349-04	2024-05-01 17:00:04.185349-04
I27.81	Cor pulmonale (chronic)	2024-05-01 17:00:04.185631-04	2024-05-01 17:00:04.185631-04
F50.00	Anorexia nervosa, unspecified	2024-05-01 17:00:04.185924-04	2024-05-01 17:00:04.185924-04
H46.9	Unspecified optic neuritis	2024-05-01 17:00:04.186215-04	2024-05-01 17:00:04.186215-04
G06.0	Intracranial abscess and granuloma	2024-05-01 17:00:04.18651-04	2024-05-01 17:00:04.18651-04
K64.9	Unspecified hemorrhoids	2024-05-01 17:00:04.186808-04	2024-05-01 17:00:04.186808-04
R76.11	Nonspecific reaction to tuberculin skin test without active tuberculosis	2024-05-01 17:00:04.187355-04	2024-05-01 17:00:04.187355-04
W50.3XXA	Accidental bite by another person, initial encounter	2024-05-01 17:00:04.187691-04	2024-05-01 17:00:04.187691-04
W50.3XXD	Accidental bite by another person, subsequent encounter	2024-05-01 17:00:04.187691-04	2024-05-01 17:00:04.187691-04
W50.3XXS	Accidental bite by another person, sequela	2024-05-01 17:00:04.187691-04	2024-05-01 17:00:04.187691-04
R33.9	Retention of urine, unspecified	2024-05-01 17:00:04.188239-04	2024-05-01 17:00:04.188239-04
D49.89	Neoplasm of unspecified behavior of other specified sites	2024-05-01 17:00:04.188544-04	2024-05-01 17:00:04.188544-04
I85.00	Esophageal varices without bleeding	2024-05-01 17:00:04.188853-04	2024-05-01 17:00:04.188853-04
B35.1	Tinea unguium	2024-05-01 17:00:04.189134-04	2024-05-01 17:00:04.189134-04
H80.90	Unspecified otosclerosis, unspecified ear	2024-05-01 17:00:04.189423-04	2024-05-01 17:00:04.189423-04
N83.299	Other ovarian cyst, unspecified side	2024-05-01 17:00:04.18975-04	2024-05-01 17:00:04.18975-04
I76	Septic arterial embolism	2024-05-01 17:00:04.190061-04	2024-05-01 17:00:04.190061-04
A05.1	Botulism food poisoning	2024-05-01 17:00:04.190362-04	2024-05-01 17:00:04.190362-04
C92.00	Acute myeloblastic leukemia, not having achieved remission	2024-05-01 17:00:04.190682-04	2024-05-01 17:00:04.190682-04
I71.9	Aortic aneurysm of unspecified site, without rupture	2024-05-01 17:00:04.190988-04	2024-05-01 17:00:04.190988-04
Q63.1	Lobulated, fused and horseshoe kidney	2024-05-01 17:00:04.191564-04	2024-05-01 17:00:04.191564-04
T86.91	Unspecified transplanted organ and tissue rejection	2024-05-01 17:00:04.192367-04	2024-05-01 17:00:04.192367-04
T42.0X1A	Poisoning by hydantoin derivatives, accidental (unintentional), initial encounter	2024-05-01 17:00:04.192713-04	2024-05-01 17:00:04.192713-04
T42.0X1D	Poisoning by hydantoin derivatives, accidental (unintentional), subsequent encounter	2024-05-01 17:00:04.192713-04	2024-05-01 17:00:04.192713-04
T42.0X1S	Poisoning by hydantoin derivatives, accidental (unintentional), sequela	2024-05-01 17:00:04.192713-04	2024-05-01 17:00:04.192713-04
E66.2	Morbid (severe) obesity with alveolar hypoventilation	2024-05-01 17:00:04.193672-04	2024-05-01 17:00:04.193672-04
E88.9	Metabolic disorder, unspecified	2024-05-01 17:00:04.193982-04	2024-05-01 17:00:04.193982-04
M79.606	Pain in leg, unspecified	2024-05-01 17:00:04.194266-04	2024-05-01 17:00:04.194266-04
K60.5	Anorectal fistula	2024-05-01 17:00:04.194683-04	2024-05-01 17:00:04.194683-04
L98.0	Pyogenic granuloma	2024-05-01 17:00:04.194976-04	2024-05-01 17:00:04.194976-04
D25.9	Leiomyoma of uterus, unspecified	2024-05-01 17:00:04.196007-04	2024-05-01 17:00:04.196007-04
S05.00XA	Injury of conjunctiva and corneal abrasion without foreign body, unspecified eye, initial encounter	2024-05-01 17:00:04.196979-04	2024-05-01 17:00:04.196979-04
S05.00XD	Injury of conjunctiva and corneal abrasion without foreign body, unspecified eye, subsequent encounter	2024-05-01 17:00:04.196979-04	2024-05-01 17:00:04.196979-04
S05.00XS	Injury of conjunctiva and corneal abrasion without foreign body, unspecified eye, sequela	2024-05-01 17:00:04.196979-04	2024-05-01 17:00:04.196979-04
K04.7	Periapical abscess without sinus	2024-05-01 17:00:04.197328-04	2024-05-01 17:00:04.197328-04
K05.20	Aggressive periodontitis, unspecified	2024-05-01 17:00:04.198137-04	2024-05-01 17:00:04.198137-04
F80.9	Developmental disorder of speech and language, unspecified	2024-05-01 17:00:04.198427-04	2024-05-01 17:00:04.198427-04
R63.39	Other feeding difficulties	2024-05-01 17:00:04.199284-04	2024-05-01 17:00:04.199284-04
G47.33	Obstructive sleep apnea (adult) (pediatric)	2024-05-01 17:00:04.199592-04	2024-05-01 17:00:04.199592-04
N50.89	Other specified disorders of the male genital organs	2024-05-01 17:00:04.199898-04	2024-05-01 17:00:04.199898-04
S06.330A	Contusion and laceration of cerebrum, unspecified, without loss of consciousness, initial encounter	2024-05-01 17:00:04.200485-04	2024-05-01 17:00:04.200485-04
S06.330D	Contusion and laceration of cerebrum, unspecified, without loss of consciousness, subsequent encounter	2024-05-01 17:00:04.200485-04	2024-05-01 17:00:04.200485-04
S06.330S	Contusion and laceration of cerebrum, unspecified, without loss of consciousness, sequela	2024-05-01 17:00:04.200485-04	2024-05-01 17:00:04.200485-04
S32.009A	Unspecified fracture of unspecified lumbar vertebra, initial encounter for closed fracture	2024-05-01 17:00:04.201013-04	2024-05-01 17:00:04.201013-04
S32.009B	Unspecified fracture of unspecified lumbar vertebra, initial encounter for open fracture	2024-05-01 17:00:04.201013-04	2024-05-01 17:00:04.201013-04
S32.009D	Unspecified fracture of unspecified lumbar vertebra, subsequent encounter for fracture with routine healing	2024-05-01 17:00:04.201013-04	2024-05-01 17:00:04.201013-04
S32.009G	Unspecified fracture of unspecified lumbar vertebra, subsequent encounter for fracture with delayed healing	2024-05-01 17:00:04.201013-04	2024-05-01 17:00:04.201013-04
S32.009K	Unspecified fracture of unspecified lumbar vertebra, subsequent encounter for fracture with nonunion	2024-05-01 17:00:04.201013-04	2024-05-01 17:00:04.201013-04
S32.009S	Unspecified fracture of unspecified lumbar vertebra, sequela	2024-05-01 17:00:04.201013-04	2024-05-01 17:00:04.201013-04
F40.02	Agoraphobia without panic disorder	2024-05-01 17:00:04.201504-04	2024-05-01 17:00:04.201504-04
Q23.1	Congenital insufficiency of aortic valve	2024-05-01 17:00:04.20214-04	2024-05-01 17:00:04.20214-04
O66.0	Obstructed labor due to shoulder dystocia	2024-05-01 17:00:04.202537-04	2024-05-01 17:00:04.202537-04
D68.00	Von Willebrand disease, unspecified	2024-05-01 17:00:04.202824-04	2024-05-01 17:00:04.202824-04
N21.1	Calculus in urethra	2024-05-01 17:00:04.203094-04	2024-05-01 17:00:04.203094-04
F10.27	Alcohol dependence with alcohol-induced persisting dementia	2024-05-01 17:00:04.203873-04	2024-05-01 17:00:04.203873-04
E74.00	Glycogen storage disease, unspecified	2024-05-01 17:00:04.204162-04	2024-05-01 17:00:04.204162-04
C78.6	Secondary malignant neoplasm of retroperitoneum and peritoneum	2024-05-01 17:00:04.204454-04	2024-05-01 17:00:04.204454-04
C44.721	Squamous cell carcinoma of skin of unspecified lower limb, including hip	2024-05-01 17:00:04.20501-04	2024-05-01 17:00:04.20501-04
G40.909	Epilepsy, unspecified, not intractable, without status epilepticus	2024-05-01 17:00:04.205566-04	2024-05-01 17:00:04.205566-04
E70.21	Tyrosinemia	2024-05-01 17:00:04.206193-04	2024-05-01 17:00:04.206193-04
S54.10XA	Injury of median nerve at forearm level, unspecified arm, initial encounter	2024-05-01 17:00:04.206893-04	2024-05-01 17:00:04.206893-04
S54.10XD	Injury of median nerve at forearm level, unspecified arm, subsequent encounter	2024-05-01 17:00:04.206893-04	2024-05-01 17:00:04.206893-04
S54.10XS	Injury of median nerve at forearm level, unspecified arm, sequela	2024-05-01 17:00:04.206893-04	2024-05-01 17:00:04.206893-04
M80.88XA	Other osteoporosis with current pathological fracture, vertebra(e), initial encounter for fracture	2024-05-01 17:00:04.207649-04	2024-05-01 17:00:04.207649-04
M80.88XD	Other osteoporosis with current pathological fracture, vertebra(e), subsequent encounter for fracture with routine healing	2024-05-01 17:00:04.207649-04	2024-05-01 17:00:04.207649-04
M80.88XG	Other osteoporosis with current pathological fracture, vertebra(e), subsequent encounter for fracture with delayed healing	2024-05-01 17:00:04.207649-04	2024-05-01 17:00:04.207649-04
M80.88XK	Other osteoporosis with current pathological fracture, vertebra(e), subsequent encounter for fracture with nonunion	2024-05-01 17:00:04.207649-04	2024-05-01 17:00:04.207649-04
M80.88XP	Other osteoporosis with current pathological fracture, vertebra(e), subsequent encounter for fracture with malunion	2024-05-01 17:00:04.207649-04	2024-05-01 17:00:04.207649-04
M80.88XS	Other osteoporosis with current pathological fracture, vertebra(e), sequela	2024-05-01 17:00:04.207649-04	2024-05-01 17:00:04.207649-04
I89.9	Noninfective disorder of lymphatic vessels and lymph nodes, unspecified	2024-05-01 17:00:04.208077-04	2024-05-01 17:00:04.208077-04
S82.90XA	Unspecified fracture of unspecified lower leg, initial encounter for closed fracture	2024-05-01 17:00:04.208425-04	2024-05-01 17:00:04.208425-04
S82.90XB	Unspecified fracture of unspecified lower leg, initial encounter for open fracture type I or II	2024-05-01 17:00:04.208425-04	2024-05-01 17:00:04.208425-04
S82.90XC	Unspecified fracture of unspecified lower leg, initial encounter for open fracture type IIIA, IIIB, or IIIC	2024-05-01 17:00:04.208425-04	2024-05-01 17:00:04.208425-04
S82.90XD	Unspecified fracture of unspecified lower leg, subsequent encounter for closed fracture with routine healing	2024-05-01 17:00:04.208425-04	2024-05-01 17:00:04.208425-04
S82.90XE	Unspecified fracture of unspecified lower leg, subsequent encounter for open fracture type I or II with routine healing	2024-05-01 17:00:04.208425-04	2024-05-01 17:00:04.208425-04
S82.90XF	Unspecified fracture of unspecified lower leg, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing	2024-05-01 17:00:04.208425-04	2024-05-01 17:00:04.208425-04
S82.90XG	Unspecified fracture of unspecified lower leg, subsequent encounter for closed fracture with delayed healing	2024-05-01 17:00:04.208425-04	2024-05-01 17:00:04.208425-04
S82.90XH	Unspecified fracture of unspecified lower leg, subsequent encounter for open fracture type I or II with delayed healing	2024-05-01 17:00:04.208425-04	2024-05-01 17:00:04.208425-04
S82.90XJ	Unspecified fracture of unspecified lower leg, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing	2024-05-01 17:00:04.208425-04	2024-05-01 17:00:04.208425-04
S82.90XK	Unspecified fracture of unspecified lower leg, subsequent encounter for closed fracture with nonunion	2024-05-01 17:00:04.208425-04	2024-05-01 17:00:04.208425-04
S82.90XM	Unspecified fracture of unspecified lower leg, subsequent encounter for open fracture type I or II with nonunion	2024-05-01 17:00:04.208425-04	2024-05-01 17:00:04.208425-04
