name,longitude,latitude,address,category,vha,phone,lastColumn
Burma Valley,32.80686187740,-19.20719000000,"Mecararandengo, Mutare, Manicaland Province, ZW",clinic,FALSE,,
Bvumba,32.81993865970,-19.05786000000,"Mutare, Manicaland Province, ZW",Private Clinic,FALSE,,
Bwizi,32.43558120730,-19.35569000000,"Matanda, Mutare, Manicaland Province, ZW",clinic,FALSE,,
Chiadzwa,32.33739089970,-19.61906000000,"Hot Springs, Chimanimani, Manicaland Province, ZW",Rural Health Centre,FALSE,,
Chikanga,32.64107894900,-18.96889000000,"Aerodrome Rd, Mutare, ZW",Clinic,FALSE,,
Chikwariro,32.30678176880,-19.33714000000,"Matanda, Mutare, Manicaland Province, ZW",Mission Hospital,FALSE,,
Chipendeke,32.70405960080,-19.32369000000,"Mutare, Manicaland Province, ZW",Rural Health Centre,FALSE,,
Chipfatsura,32.28535842900,-19.17347000000,"Matanda, Mutare, Manicaland Province, ZW",Clinic,FALSE,,
Chishingwi,32.40555953980,-19.60300000000,"Hot Springs, Chimanimani, Manicaland Province, ZW",Clinic,FALSE,,
Chitaka,32.48403167720,-19.12181000000,"Dangamvura, Mutare, Manicaland Province, ZW",clinic,FALSE,,
Chitakatira,32.68661117550,-19.13406000000,"Rowa, Mutare, Manicaland Province, ZW",Gvt Clinic,FALSE,,
Chitora,32.62313842770,-19.34144000000,"Mutare, Manicaland Province, ZW",Under Construction,FALSE,,
Chiwere,32.25064086910,-19.03914000000,"Buhera Road, ZW",Rural Health Centre,FALSE,,
City Clinic,32.67074966430,-18.98767000000,"2M69+XVJ, Park Rd, Mutare, ZW",Clinic,FALSE,,
Dangamvura,32.60010910030,-19.00678000000,"Dangamvura, Mutare, Manicaland Province, ZW",Clinic,FALSE,,
Dora,32.52222061160,-19.07036000000,"Mutare, Manicaland Province, ZW",clinic,FALSE,,
Fernvalley,32.65113830570,-19.03792000000,"Geraldine Rd, ZW",Clinic,FALSE,,
Florida,32.65243911740,-18.97078000000,"Devonshire Rd, Mutare, ZW",Clinic,FALSE,,
Gutaurare,32.61811065670,-19.37139000000,"Mutare, Manicaland Province, ZW",Rural Health Centre,FALSE,,
Gwindingwi,32.17253112790,-19.25650000000,"Mutare, Manicaland Province, ZW",Rural Health Centre,FALSE,,
Mambwere,32.63513946530,-19.28447000000,"Rowa, Mutare, Manicaland Province, ZW",clinic,FALSE,,
Marange,32.27425003050,-19.25336000000,"Matanda, Mutare, Manicaland Province, ZW",Rural Hospital,FALSE,,
Masasi,32.42430877690,-19.43903000000,"Mutare, Manicaland Province, ZW",clinic,FALSE,,
Zimunya,32.62342071530,-19.10036000000,"Mutare, Manicaland Province, ZW",clinic,FALSE,,
Zumbare,32.15258026120,-19.22053000000,"Mutare, Manicaland Province, ZW",clinic,FALSE,,
Mavhiza,32.23868942260,-19.50536000000,"Mutare, Manicaland Province, ZW",Clinic,FALSE,,
Mt Zuma,32.13581085210,-19.10497000000,"Buhera Road, ZW",Rural Health Centre,FALSE,,
Mukwada,32.35535812380,-19.52181000000,"Mutare, Manicaland Province, ZW",clinic,FALSE,,
Muromo,32.55638885500,-19.38897000000,"Melsetter Junction, Chimanimani, Manicaland Province, ZW",Rural Health Centre,FALSE,,
Mushunje,32.44081115720,-19.16811000000,"Matanda, Mutare, Manicaland Province, ZW",Clinic,FALSE,,
Mutare,32.67047119140,-18.96972000000,"Target Area, Mutare, Manicaland Province, ZW",Provincial Hospital,FALSE,,
Nyagundi,32.36872100830,-19.11756000000,"Odzi, Mutare, Manicaland Province, ZW",Rural Health Centre,FALSE,,
Nyamazura,32.41685867310,-18.88764000000,"Pounsley, Mutare, Manicaland Province, ZW",Rural Health Centre,FALSE,,
Nzvenga,32.37125015260,-19.35089000000,"Matanda, Mutare, Manicaland Province, ZW",clinic,FALSE,,
Odzi,32.38896942140,-18.96922000000,"Odzi, Mutare, Manicaland Province, ZW",Rural Hosp.,FALSE,,
Rowa,32.62435913090,-19.16856000000,"Rowa, Mutare, Manicaland Province, ZW",clinic,FALSE,,
Sakubva,32.65156173710,-18.98944000000,"Sakubva Rd, Mutare, ZW",District Hospital,FALSE,,
St Andrews,32.34072113040,-19.42161000000,"Mutare, Manicaland Province, ZW",Mission Hospital,FALSE,,
Zvipiripiri,32.19102859500,-19.33794000000,"Mutare, Manicaland Province, ZW",Clinic,FALSE,,
Prison Farm,32.57973000000,-18.96491000000,"Mutare, Manicaland Province, ZW",Clinic,FALSE,,
Sakubva Health Centre,32.64739000000,-18.99012000000,"2J6W+4Q5, Musa Rd, Mutare, ZW",Hospital,FALSE,,
St Joseph's,32.62497000000,-18.99814000000,"Mutare, Manicaland Province, ZW",T.B Hospital,FALSE,,
Quaggas Hoek,32.63930000000,-19.00022000000,"12 Chimanimani Rd, Mutare, ZW",Clinic,FALSE,,
St Welburgh,32.71035000000,-19.11650000000,"Mutare, Manicaland Province, ZW",Mission Clinic,FALSE,,
Chitora,32.62321000000,-19.32544000000,"Mutare, Manicaland Province, ZW",Clinic,FALSE,,
Matanda,32.40403000000,-19.24827000000,"Matanda, Mutare, Manicaland Province, ZW",Rural Health Centre,FALSE,,
ARDA Odzi,32.36755000000,-18.97483000000,"Buhera Rd, Odzi, ZW",Clinic,FALSE,,
Vumba,32.81328000000,-19.04207000000,"Mutare, Manicaland Province, ZW",Clinic,FALSE,,
Florida,32.65243911740,-18.97078000000,"Devonshire Rd, Mutare, ZW",Clinic,FALSE,,
Lee Kul,32.28185000000,-18.87699000000,"Pounsley, Mutare, Manicaland Province, ZW",Clinic,FALSE,,
Arbourfoyle,32.96710968020,-18.30217000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Private Clinic,FALSE,,
Bonda,32.60338974000,-18.45428000000,"Sanyatwe, Nyanga, Manicaland Province, ZW",Mission Hospital,FALSE,,
Chavhanga,33.00321960450,-18.23625000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Rural Health Centre,FALSE,,
Chisuko,33.00214004520,-18.38981000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Council Clinic,FALSE,,
Chitombo,32.78974914550,-18.55269000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Council Clinic,FALSE,,
Drenane,32.70674896240,-18.76931000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Private-Border Timbers,FALSE,,
Eastern,32.96813964840,-18.34042000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Private-Tanganda,FALSE,,
Eastern Highlands1,32.91735839840,-18.35033000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Private-Tanganda,FALSE,,
Eastern Highlands5,32.95180892940,-18.35414000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Private-Tanganda,FALSE,,
Fitc,32.62335968020,-18.93539000000,"Mutare, Manicaland Province, ZW",Private-Forestry,FALSE,,
Gatsi,32.81785964970,-18.52333000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Mission Clinic,FALSE,,
Guta,32.65293884280,-18.74136000000,"Watsomba, Mutasa, Manicaland Province, ZW",Council Clinic,FALSE,,
Haparare,32.47261047360,-18.60322000000,"Rugoyi, Mutasa, Manicaland Province, ZW",Council Clinic,FALSE,,
Hauna,32.85197067260,-18.49153000000,"Honde Valley, Mutasa, Manicaland Province, ZW",District Hospital,FALSE,,
Hauna,32.85083007810,-18.50200000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Clinic,FALSE,,
Honde,32.76974868770,-18.60322000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Mission Hospital,FALSE,,
Jombe,32.70233154300,-18.63772000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Gvt Clinic,FALSE,,
Katiyo,33.03453063960,-18.37128000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Private-Tanganda,FALSE,,
Mapara,32.65219116210,-18.78369000000,"Watsomba, Mutasa, Manicaland Province, ZW",Gvt Clinic,FALSE,,
Zindi,32.93635940550,-18.38922000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Clinic,FALSE,,
Zongoro,32.58777999880,-18.78931000000,"Watsomba, Mutasa, Manicaland Province, ZW",Council Clinic,FALSE,,
Moyoweshumba,32.67235946660,-18.67472000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Council Clinic,FALSE,,
Mt Jenya,32.50263977050,-18.75283000000,"Watsomba, Mutasa, Manicaland Province, ZW",Council Clinic,FALSE,,
Mundeya,32.98957824710,-18.42250000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Clinic,FALSE,,
Mupotedzi,32.80147171020,-18.57139000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Gvt Clinic,FALSE,,
Mutasa,32.65393829350,-18.55447000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Council Clinic,FALSE,,
Ngarura,32.87152862550,-18.58803000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Council clinic,FALSE,,
Old Mutare,32.58803176880,-18.90747000000,"Irene, Mutare, Manicaland Province, ZW",Mission Hospital,FALSE,,
Red Wing,32.67213821410,-18.87100000000,"Penalonga, Mutasa, Manicaland Province, ZW",Private-Mine,FALSE,,
Ruda,32.87477874760,-18.48797000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Clinic,FALSE,,
Rupinda,32.85655975340,-18.63775000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Rural Health Centre,FALSE,,
Sadziwa,32.55828094480,-18.50056000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Council Clinic,FALSE,,
Sagambe,33.00286102290,-18.32481000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Council Clinic,FALSE,,
Sahumani,32.82027816770,-18.55569000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Council Clinic,FALSE,,
Sakupwanya,32.65560913090,-18.60747000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Council Clinic,FALSE,,
Samanga,32.75527954100,-18.53369000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Council clinic,FALSE,,
Samaringa,32.78430938720,-18.62308000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Council clinic,FALSE,,
Selbourne,32.65763854980,-18.53556000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Private-Waltle Company,FALSE,,
Sheba,32.80480957030,-18.77103000000,"6RH3+HW Stapleford, ZW",Private-Border Timbers,FALSE,,
Sherukuru,32.53636169430,-18.64078000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Rural Health Centre,FALSE,,
St Augustines,32.65549850460,-18.87431000000,"Penalonga, Mutasa, Manicaland Province, ZW",Mission Clinic,FALSE,,
St Barbaras,32.47352981570,-18.50311000000,"Sanyatwe, Nyanga, Manicaland Province, ZW",Mission Hospitals,FALSE,,
St Peter's Mandeya,32.93996810910,-18.45806000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Mission Hospital,FALSE,,
Stapleford,32.82181167600,-18.74047000000,"7R5C+RP Stapleford, ZW",Private-Forestry,FALSE,,
Triashill,32.47303009030,-18.43531000000,"Sanyatwe, Nyanga, Manicaland Province, ZW",Mission Hospitals,FALSE,,
Tsonzo,32.60324859620,-18.68836000000,"Watsomba, Mutasa, Manicaland Province, ZW",Rural Hospital,FALSE,,
Chinamasa,32.57098000000,-18.57828000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Rural Health Centre,FALSE,,
Premier,32.54691000000,-18.90384000000,"Irene, Mutare, Manicaland Province, ZW",Clinic,FALSE,,
Drennan,32.70662000000,-18.76903000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Clinic,FALSE,,
Dunsinane,32.75301000000,-18.74492000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Clinic,FALSE,,
Imbeza,32.72091000000,-18.91068000000,"Mutare, Manicaland Province, ZW",Clinic,FALSE,,
EHPL 1,32.91599000000,-18.34948000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Clinic,FALSE,,
EHPL 6,32.96527000000,-18.32585000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Clinic,FALSE,,
EHPL 5,32.95193000000,-18.34585000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Clinic,FALSE,,
Nyanga Pines,32.65771000000,-18.53106000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Clinic,FALSE,,
Charewa,32.15361022950,-17.17356000000,"Mutoko, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Chindenga,32.10519027710,-17.23619000000,"Mutoko, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Hoyuyu 1,32.15555953980,-17.56853000000,"Hoyuyu, Murehwa, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Hoyuyu 2,32.25149917600,-17.76861000000,"Makoni, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Katsukunya,32.15468978880,-17.40781000000,"Mutoko, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Kawewe,32.35289001460,-17.21972000000,"Suswe, Mudzi, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Kushinga,32.02027893070,-17.62114000000,"Hoyuyu, Murehwa, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Louisa Guidotte,32.38985824580,-17.35572000000,"Mutoko, Mashonaland East Province, ZW",Mission Hospital,FALSE,,
Makosa,32.47161102290,-17.26753000000,"Makosa Business Centre, Mutoko, Mashonaland East Province, ZW",Rural Hospital,FALSE,,
Matedza,32.43708038330,-17.55014000000,"Makoni, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Mutemwa Lep.,32.25355911250,-17.41978000000,"Mutoko, Mashonaland East Province, ZW",Clinic,FALSE,,
Mutoko,32.23860931400,-17.42342000000,"Mutoko, Mashonaland East Province, ZW",District Hospital,FALSE,,
Nyamuzizi,32.35602951050,-17.63819000000,"Makoni, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Nyamuzuwe,32.25418853760,-17.25403000000,"Mutoko, Mashonaland East Province, ZW",Rural Hospital,FALSE,,
Nzira,32.13711166380,-17.66817000000,"Hoyuyu, Murehwa, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Chidye,32.62211000000,-17.45294000000,"Nyanga, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Madimutsa,32.31187000000,-17.14878000000,"Nyamkoho Twp, Mudzi, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Chikondoma,32.25070000000,-17.39984000000,"Mutoko, Mashonaland East Province, ZW",Clinic,FALSE,,
Kawazva,32.26708000000,-17.17914000000,"Nyamkoho Twp, Mudzi, Mashonaland East Province, ZW",Clinic,FALSE,,
Tony Yeatman,32.27008000000,-17.41193000000,"Mutoko, Mashonaland East Province, ZW",Clinic,FALSE,,
Nyadire Resettlement,31.96282000000,-17.49227000000,"Nyadire, Mutoko, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Kapondoro,32.48000000000,-17.37350000000,"Makosa Business Centre, Mutoko, Mashonaland East Province, ZW", RHC,FALSE,,
Kowo ,32.30950000000,-17.25460000000,"Suswe, Mudzi, Mashonaland East Province, ZW",Clinic,FALSE,,
Mother of Peace,32.27000000000,-17.41190000000,"Mutoko, Mashonaland East Province, ZW",Clinic,FALSE,,
Mushimbo,32.39470000000,-17.42820000000,"Mutoko, Mashonaland East Province, ZW", RHC,FALSE,,
Mutoko ,32.21920000000,-17.40880000000,"Mutoko, Mashonaland East Province, ZW",Clinic,FALSE,,
Nyadire ,32.02500000000,-17.42200000000,"Nyadire, Mutoko, Mashonaland East Province, ZW", Hosp,FALSE,,
Nyadiri,31.96270000000,-17.49230000000,"Nyadire, Mutoko, Mashonaland East Province, ZW", RHC,FALSE,,
Chimbudzi,30.50610923770,-20.94306000000,"Neshuro, Chivi, Masvingo Province, ZW",Clinic,FALSE,,
Chirindi,30.18000030520,-21.11611000000,"Mwenezi, Masvingo Province, ZW",Clinic,FALSE,,
Chizumba,30.57250022890,-21.13972000000,"Mwenezi, Masvingo Province, ZW",Clinic,FALSE,,
Dine,30.53861045840,-21.19056000000,"Mwenezi, Masvingo Province, ZW",Clinic,FALSE,,
Lundi,30.78166961670,-20.89750000000,"Runde, Chivi, Masvingo Province, ZW",Clinic,FALSE,,
Maranda,30.31583023070,-21.14583000000,"Mwenezi, Masvingo Province, ZW",Clinic,FALSE,,
Matibi,30.48611068730,-20.75028000000,"Chivi, Masvingo Province, ZW",Mission Hospital,FALSE,,
Mazetese,30.30528068540,-21.04639000000,"Mwenezi, Masvingo Province, ZW",Clinic,FALSE,,
MDC,30.62611007690,-21.36028000000,"Mwenezi, Masvingo Province, ZW",Clinic,FALSE,,
Mulelesi,30.05916976930,-21.21417000000,"Mwenezi, Masvingo Province, ZW",Clinic,FALSE,,
Munyanyi,30.52471923830,-21.30167000000,"Mwenezi, Masvingo Province, ZW",Clinic,FALSE,,
Murove,30.42444038390,-21.05917000000,"Mwenezi, Masvingo Province, ZW",Clinic,FALSE,,
Mushava,30.58389091490,-21.07639000000,"Neshuro, Mwenezi, Masvingo Province, ZW",Clinic,FALSE,,
Mwenezi,30.70000076290,-21.41417000000,"Mwenezi, Masvingo Province, ZW",Clinic,FALSE,,
Nehanda,30.60277938840,-20.82833000000,"Neshuro, Chivi, Masvingo Province, ZW",Clinic,FALSE,,
Neshuro,30.64666938780,-20.94083000000,"Neshuro, Chivi, Masvingo Province, ZW",District Hospital,FALSE,,
Rutenga,30.72944068910,-21.23778000000,"Rutenga, Mwenezi, Masvingo Province, ZW",Clinic,FALSE,,
Rutenga RWS,30.74333000180,-21.25361000000,"Rutenga, Mwenezi, Masvingo Province, ZW",Railways-clinic,FALSE,,
Boterere,30.26423000000,-21.23095000000,"Mwenezi, Masvingo Province, ZW",Rural Health Centre,FALSE,,
Marinda,30.39756000000,-21.20691000000,"Mwenezi, Masvingo Province, ZW",Rural Health Centre,FALSE,,
Petronella,30.89483000000,-20.96429000000,"Runde, Chivi, Masvingo Province, ZW",Rural Health Centre(not operational),FALSE,,
Maryvale,30.81042000000,-21.08266000000,"Chivi, Masvingo Province, ZW",Rural Health Centre(not operating),FALSE,,
Dakamela,28.66666984560,-18.79722000000,"Dagamella, Nkayi, Matabeleland North Province, ZW",Rural Hospital,FALSE,,
Fanison,28.88582992550,-18.91583000000,"Nkayi, Matabeleland North Province, ZW",Rural Health Centre,FALSE,,
Guwe,28.96777915950,-19.21444000000,"Guwe School, Nkayi, Matabeleland North Province, ZW",Rural Health Centre,FALSE,,
Gwelutshena,28.70889091490,-18.66306000000,"Gwelutshena, Nkayi, Matabeleland North Province, ZW",Rural Health Centre,FALSE,,
Zenka,28.77305984500,-19.07000000000,"Mabaye, Nkayi, Matabeleland North Province, ZW",Rural Health Centre,FALSE,,
Zinyangeni,28.98805999760,-19.07778000000,"Nkayi, Matabeleland North Province, ZW",Rural Health Centre,FALSE,,
Mateme,28.95722007750,-18.66917000000,"Nkayi, Matabeleland North Province, ZW",Rural Health Centre,FALSE,,
Mbuma,28.44166946410,-18.94889000000,"Mbuma, Nkayi, Matabeleland North Province, ZW",Mission Hospital,FALSE,,
Nesigwe,28.81167030330,-18.72778000000,"Chief Madhliwa, Nkayi, Matabeleland North Province, ZW",Rural Health Centre,FALSE,,
Ngwaladi,28.37972068790,-18.57667000000,"Nkayi, Matabeleland North Province, ZW",Rural Hospital,FALSE,,
Nkayi,28.89138984680,-19.00056000000,"Nkayi, Matabeleland North Province, ZW",District Hospital,FALSE,,
Sebumane,28.46138954160,-18.67028000000,"Chief Sikobokobo, Nkayi, Matabeleland North Province, ZW",Clinic,FALSE,,
Sesame,28.71249961850,-18.95500000000,"Mabaye, Nkayi, Matabeleland North Province, ZW",Clinic,FALSE,,
Sikobokobo,28.48749923710,-18.78250000000,"Chief Sikobokobo, Nkayi, Matabeleland North Province, ZW",Clinic,FALSE,,
Sivalo,28.35139083860,-18.74306000000,"Chief Sivalo, Nkayi, Matabeleland North Province, ZW",Rural Health Centre,FALSE,,
Avilla,32.78696823120,-17.46947000000,"Nyanga, Manicaland Province, ZW",Mission Hospital,FALSE,,
Chitindo,32.98421859740,-17.79064000000,"Nyanga, Manicaland Province, ZW",Council Clinic,FALSE,,
Chiwarira,31.57185935970,-17.15781000000,"Shamva, Mashonaland Central Province, ZW",Council Clinic,FALSE,,
Dombo,32.43803024290,-18.35139000000,"Nyanga, Manicaland Province, ZW",Rural Health Centre,FALSE,,
Elim,32.78955841060,-17.60311000000,"Nyanga, Manicaland Province, ZW",Mission Hospital,FALSE,,
Erin,32.70222091670,-18.38350000000,"Juliasdale, Nyanga, Manicaland Province, ZW",Forestry-Private,FALSE,,
Fombe,32.99074935910,-17.33472000000,"Fombe, Nyanga, Manicaland Province, ZW",Council Clinic,FALSE,,
Gairezi,32.95471954350,-18.10139000000,"Madziwanzira, Nyanga, Manicaland Province, ZW",Council Clinic,FALSE,,
Gotekote,32.67319107060,-17.71917000000,"Madioma, Nyanga, Manicaland Province, ZW",Rural Health Centre,FALSE,,
Kambudzi,32.86796951290,-17.78936000000,"Madioma, Nyanga, Manicaland Province, ZW",Conucil Not Open,FALSE,,
Matize,32.92385864260,-17.57161000000,"Nyanga, Manicaland Province, ZW",Rural Health Centre,FALSE,,
Mt Mellary,32.73577880860,-17.97469000000,"Nyanga, Manicaland Province, ZW",Mission Hospital,FALSE,,
Nyadowa,32.92171859740,-17.75789000000,"Nyanga, Manicaland Province, ZW",Council Clinic,FALSE,,
Nyafaru,32.93111038210,-18.18917000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Council Clinic,FALSE,,
Nyamaropa,32.95360946660,-17.86250000000,"Nyanga, Manicaland Province, ZW",Council Clinic,FALSE,,
Nyamombe,32.55833053590,-17.75681000000,"Nyanga, Manicaland Province, ZW",Rural Health Centre,FALSE,,
Nyanga,32.75753021240,-18.22828000000,"Nyanga, Manicaland Province, ZW",District Hospital,FALSE,,
Nyangui,32.78535842900,-18.02061000000,"Nyanga, Manicaland Province, ZW",Forestry-Private,FALSE,,
Nyarumvurwe,32.65750122070,-18.22350000000,"Nyanga, Manicaland Province, ZW",Rural Health Centre,FALSE,,
Nyatate,32.67203140260,-18.01797000000,"Nyanga, Manicaland Province, ZW",Council clinic,FALSE,,
Nyautate,32.65502929690,-17.84089000000,"Madioma, Nyanga, Manicaland Province, ZW",Rural Health Centre,FALSE,,
Regina Coeli,32.88499832150,-17.86889000000,"Madioma, Nyanga, Manicaland Province, ZW",Mission Hospital,FALSE,,
Ruchera,32.55397033690,-18.11878000000,"Nyanga, Manicaland Province, ZW",Rural Health Centre,FALSE,,
Samvure,32.97138977050,-17.71872000000,"Nyanga, Manicaland Province, ZW",Council Clinic,FALSE,,
Tombo,32.88388824460,-18.01750000000,"Madziwanzira, Nyanga, Manicaland Province, ZW",Council Clinic,FALSE,,
Mutarazi,32.75299000000,-18.45790000000,"Honde Valley, Mutasa, Manicaland Province, ZW",Clinic,FALSE,,
Claremont,32.70164000000,-18.32787000000,"Juliasdale, Nyanga, Manicaland Province, ZW",Clinic,FALSE,,
Spring Valley,32.54565000000,-18.37110000000,"Sanyatwe, Nyanga, Manicaland Province, ZW",Clinic,FALSE,,
Aberfoyle,32.67350000000,-18.30215000000,"Juliasdale, Nyanga, Manicaland Province, ZW",Clinic,FALSE,,
Bungwe,32.06782150270,-16.56635000000,"Chimhanda, Rushinga, Mashonaland Central Province, ZW",Clinic,FALSE,,
Chimandau,32.56536865230,-16.65597000000,"Rushinga, Mashonaland Central Province, ZW",Clinic,FALSE,,
Chimhanda,32.12905120850,-16.63128000000,"949H+FMM, Chimhanda Rd, Chimhanda, ZW",Clinic,FALSE,,
Mary Mount,32.52962875370,-16.67677000000,"Rushinga, Mashonaland Central Province, ZW",Mission Hospital,FALSE,,
Mazowe,32.27703094480,-16.75513000000,"Rushinga, Mashonaland Central Province, ZW",Clinic,FALSE,,
Mukonde,32.29872894290,-16.61053000000,"Rusambo, Rushinga, Mashonaland Central Province, ZW",Clinic,FALSE,,
Mukosa,32.65610122680,-16.65855000000,"Mudzi, Mashonaland East Province, ZW",Clinic,FALSE,,
Nhawa,32.16561889650,-16.57892000000,"Chimhanda, Rushinga, Mashonaland Central Province, ZW",Clinic,FALSE,,
Nyamatikiti,32.10972976680,-16.73908000000,"Chimhanda, Rushinga, Mashonaland Central Province, ZW",Clinic,FALSE,,
Rusambo,32.18284988400,-16.62985000000,"Rusambo, Rushinga, Mashonaland Central Province, ZW",Clinic,FALSE,,
Rushinga,32.02153015140,-16.63225000000,"Kudjwara, Rushinga, Mashonaland Central Province, ZW",Clinic,FALSE,,
Chimnda,32.12820000000,-16.63830000000,"Chimhanda, Rushinga, Mashonaland Central Province, ZW",Clinic,FALSE,,
Acton Ronolds,31.03853034970,-18.35294000000,"Masasa Resettlement Village One, Marondera, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Arbo Acres,30.94105911250,-17.94144000000,"Harare, Harare Province, ZW",Clinic,FALSE,,
Beatrice,30.85577964780,-18.25661000000,"Beatrice, Seke, Mashonaland East Province, ZW",Rural Hospital,FALSE,,
Charakupa,31.33643913270,-18.17086000000,"Chomwedzi, Marondera, Mashonaland East Province, ZW",Clinic,FALSE,,
Chitungwiza,31.07164001460,-18.01744000000,"Chitungwiza, Seke, Mashonaland East Province, ZW",General Hospital,FALSE,,
Derbyshire,31.03632926940,-17.95647000000,"Harare, Harare Province, ZW",Clinic,FALSE,,
Gilston,30.95022010800,-18.02458000000,"Chitungwiza, Seke, Mashonaland East Province, ZW",Clinic,FALSE,,
Jonasi,31.13467025760,-18.05411000000,"Chitungwiza, Seke, Mashonaland East Province, ZW",Clinic,FALSE,,
Kunaka,31.22196960450,-18.07236000000,"Dema, Seke, Mashonaland East Province, ZW",Rural Hospital,FALSE,,
Lanark,30.90024948120,-18.06819000000,"Excelsior, Seke, Mashonaland East Province, ZW",Clinic,FALSE,,
Makanyazingwa,31.40163993840,-18.20086000000,"Seke Road, ZW",Clinic,FALSE,,
Masasa,31.10333061220,-18.41806000000,"Masasa, Marondera, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Muda,31.01985931400,-18.29000000000,"Jirira, Marondera, Mashonaland East Province, ZW",Clinic,FALSE,,
Ringa,30.95043945310,-18.48839000000,"Mantlavina, Chikomba, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Epworth  ,31.12710000000,-17.87950000000,"Epworth, Harare Province, ZW",Poly Clinic,FALSE,,
Epworth ,31.13950000000,-17.89940000000,"Epworth, Harare Province, ZW",Mission Clinic,FALSE,,
Marirangwe ,30.80360000000,-18.07270000000,"Marirangwe Rd, ZW",Clinic,FALSE,,
Zhakata ,31.20970000000,-18.14570000000,"Ushewokunze, Marondera, Mashonaland East Province, ZW",RHC,FALSE,,
Overspill,31.15650000000,-17.88480000000,"Epworth, Harare Province, ZW",Satellite Clinic,FALSE,,
Bromley,31.32120000000,-18.08010000000,"Bromley, Goromonzi, Mashonaland East Province, ZW",Clinic,FALSE,,
Chakonda,31.60335922240,-17.02592000000,"Shamva Rd, ZW",Clinic,FALSE,,
Chidembo,31.56686019900,-17.08352000000,"Changata, Shamva, Mashonaland Central Province, ZW",Clinic,FALSE,,
Chihuri,31.55051994320,-16.87733000000,"Goora, Shamva, Mashonaland Central Province, ZW",Clinic,FALSE,,
Chindunduma,31.52795028690,-16.97833000000,"Changata, Shamva, Mashonaland Central Province, ZW",Clinic,FALSE,,
Chishapa,31.60021972660,-17.20986000000,"Shamva, Mashonaland Central Province, ZW",Clinic,FALSE,,
Goora,31.51667022710,-16.91667000000,"Goora, Shamva, Mashonaland Central Province, ZW",Clinic,FALSE,,
Madziva Mine,31.65596961980,-17.06192000000,"Makhakhi, Shamva, Mashonaland Central Province, ZW",Clinic,FALSE,,
Madziwa,31.53878021240,-16.92558000000,"Goora, Shamva, Mashonaland Central Province, ZW",Clinic,FALSE,,
